sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,,Audiogram_time,Audiogram_frequency,Audiogram_none,Audiogram_both,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
12,0,12,0,3,0,3,0,,,,,,,,1.9625302240177442,frequency,1761.0,-0.4210379955225365,6.09909030451614e-05,0,59,[],0.003884966718032956,0.19163006672170013,['space'],468.5576774000656,468.5576774000656,0.19163006672170013,2.154160290739444,468.7601668999996,468.5576774000656,[-0.7664455999620259],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
12,0,12,0,4,0,4,0,,,,,,,,2.321106046675604,frequency,1175.0,0.2966068627433085,5.3156750696424e-05,0,60,[],0.004400266683660448,None,['space'],470.7547875000164,470.7547875000164,0.21667516673915088,2.537781213414755,470.9795462000184,470.7547875000164,[-1.764380200067535],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
12,0,12,0,5,0,5,0,,,,,,,,1.471271575576589,frequency,,,,1,60,[],0.005118366680108011,None,['space'],473.3245494000148,473.3245494000148,0.22030726668890566,1.6915788422654947,473.54104010004085,473.3245494000148,[-2.094078400055878],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
12,0,12,0,6,0,6,0,,,,,,,,2.1294889192656465,frequency,523.0,-0.29709553079861595,6.557493831591438e-05,0,61,[],0.005302966805174947,0.19947066681925207,None,475.0442391000688,475.0442391000688,0.19947066681925207,2.3289595860848986,475.2560936000664,475.0442391000688,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
12,0,12,0,7,0,7,0,,,,,,,,1.9490002936755844,frequency,349.0,3.2995716808095272,0.00013128889357853714,0,62,[],0.0025121666258201003,None,['space'],477.41495500004385,477.41495500004385,0.1973951666150242,2.1463954602906083,477.629217299982,477.41495500004385,[-1.368163299979642],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
12,0,12,0,8,0,8,0,,,,,,,,2.5070942867143344,frequency,233.0,2.3754966605561694,0.00026394573125142136,0,63,[],0.015181233291514218,None,['space'],479.60720930004027,479.60720930004027,0.21888193336781114,2.7259762200821456,479.8264999000821,479.60720930004027,[-1.6563172000460327],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
12,0,12,0,9,0,9,0,,,,,,,,2.153456199874972,frequency,156.0,1.2628996545859519,0.0005166454607396391,0,64,[],0.003302066819742322,None,['space'],482.3667858999688,482.3667858999688,0.20509326679166406,2.358549466666636,482.5793145999778,482.3667858999688,[-2.320395499933511],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
13,0,13,0,0,0,0,0,,,,,,493.0137742999941,None,1.3957796373305582,frequency,659.0,-3.1163972878187485,3.396323394551126e-05,0,65,[],0.012875666725449264,None,None,494.0410845000297,None,0.21655536675825715,1.6123350040888154,494.251445800066,None,,484.7696182000218,None,0.16666666666666666,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
13,0,13,0,1,0,1,0,,,,,,,,1.0705791882905114,frequency,,,,1,65,[],0.002356466604396701,None,['space'],495.6815971999895,495.6815971999895,0.20153266668785363,1.272111854978365,495.89960840006825,495.6815971999895,[-1.1383207000326365],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
13,0,13,0,2,0,2,0,,,,,,,,2.15979740725074,frequency,523.0,-2.5817027106346817,5.0408936118833345e-05,0,66,[],0.003249066765420139,0.19656076678074896,None,497.00315370003227,497.00315370003227,0.19656076678074896,2.356358174031489,497.2158215000527,497.00315370003227,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
13,0,13,0,3,0,3,0,,,,,,,,1.6390194331890717,frequency,466.0,-4.524393114897506,4.346948992342006e-05,0,67,[],0.004279166692867875,None,None,499.4015929000452,499.4015929000452,0.20292256667744368,1.8419419998665154,499.611674600048,499.4015929000452,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
13,0,13,0,4,0,4,0,,,,,,,,2.587109603054416,frequency,415.0,0.6041398859603557,8.124693617267843e-05,0,68,[],0.00507226656191051,None,None,501.2859027000377,501.2859027000377,0.2074924665503204,2.7946020696047364,501.49164040002506,501.2859027000377,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
13,0,13,0,5,0,5,0,,,,,,,,1.5986866055201068,frequency,370.0,-1.4604116901325837,7.128967252461788e-05,0,69,[],0.0011758666951209307,0.19677906669676304,['space'],504.108450400061,504.108450400061,0.19677906669676304,1.7954656722168698,504.3270530999871,504.108450400061,[-2.3491749999811873],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
13,0,13,0,6,0,6,0,,,,,,,,1.8193447712195374,frequency,330.0,-6.0,4.747596409789002e-05,0,70,[],0.004723566584289074,None,['space'],505.9571237000637,505.9571237000637,0.2060522666433826,2.02539703786292,506.1674206000753,505.9571237000637,[-1.2691874000011012],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
13,0,13,0,7,0,7,0,,,,,,,,2.174764938343336,frequency,294.0,2.455887703630543,0.00016036453393113178,0,71,[],0.004877666826359928,None,None,508.0238412000472,508.0238412000472,0.20933236682321876,2.384097305166555,508.22785240004305,508.0238412000472,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
13,0,13,0,8,0,8,0,,,,,,,,1.1985805681896469,frequency,262.0,-2.4656280771388532,0.00011652117386313349,0,72,[],0.003152966732159257,0.19147466670256108,['space'],510.4462527000578,510.4462527000578,0.19147466670256108,1.390055234892208,510.6511459000176,510.4462527000578,[-1.870746299973689],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
13,0,13,0,9,0,9,0,,,,,,,,2.972655507494694,frequency,233.0,-1.751735724451767,0.0001641167935774599,0,73,[],0.0158654332626611,None,['space'],511.87375440006144,511.87375440006144,0.2203487332444638,3.1930042407391577,512.0924747000681,511.87375440006144,[-0.8349004000192508],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
13,0,13,0,10,0,10,0,,,,,,,,2.2720848037184584,frequency,208.0,-3.896979232548837,0.00015947369420629912,0,74,[],0.01397363340947777,None,None,515.0961154999677,515.0961154999677,0.2100511334137991,2.4821359371322576,515.3069595000707,515.0961154999677,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
13,0,13,0,11,0,11,0,,,,,,,,1.295449559082465,frequency,185.0,-0.7631716694695581,0.000293149356375818,0,75,[],0.004545966628938913,None,None,517.6147439000197,517.6147439000197,0.2077542666811496,1.5032038257636147,517.8319164999994,517.6147439000197,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
13,0,13,0,12,0,12,0,,,,,,,,2.2083627839884725,frequency,165.0,-0.9454073947523909,0.0003523905885311621,0,76,[],0.0009403667645528913,None,['space'],519.1570218000561,519.1570218000561,0.19699606683570892,2.4053588508241814,519.3715902999975,519.1570218000561,[-0.8693336000433192],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
13,0,13,0,13,0,13,0,,,,,,,,2.4270297974214277,frequency,147.0,3.6206505671189824,0.0007993298880544958,0,77,[],0.0006230665603652596,None,None,521.6102192000253,521.6102192000253,0.1963346665725112,2.623364463993939,521.8294572000159,521.6102192000253,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
13,0,13,0,14,0,14,0,,,,,,,,1.664887092079767,frequency,131.0,-5.639903179988657,0.0003496452283075973,0,78,[],0.004526266711764038,None,['space'],524.2923709000461,524.2923709000461,0.20746646670158952,1.8723535587813565,524.5024355000351,524.2923709000461,[-2.084670400014147],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
14,0,14,0,0,0,0,0,,,,,"[0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334]",537.5989149999805,None,2.5110643330716984,none,831.0,-0.3348109720871645,3.776502060478763e-05,0,56,[],0.012420566752552986,None,None,538.6196156999795,None,0.2371824667789042,2.7482467998506026,538.8451064999681,None,,526.1971542000538,None,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
14,0,14,0,1,0,1,0,,,,,,,,2.927436192888589,none,3139.0,1.6324377092145963,8.203358691411638e-05,0,57,[],0.016477633267641068,None,['space'],541.3830298000248,541.3830298000248,0.2279244331875816,3.1553606260761704,541.6069744999986,541.3830298000248,[-2.215871199965477],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
14,0,14,0,2,0,2,0,,,,,,,,1.572071936759188,none,1569.0,-4.145958044681712,3.358562675723086e-05,0,58,[],0.01483573333825916,None,None,544.5596326000523,544.5596326000523,0.21249033336061984,1.7845622701198078,544.7748042000458,544.5596326000523,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
14,0,14,0,3,0,3,0,,,,,,,,1.8224284379495375,none,1761.0,-3.5699406273091205,4.244435439494335e-05,0,59,[],0.004144566715694964,None,None,546.383981400053,546.383981400053,0.2087895666481927,2.03121800459773,546.6004668000387,546.383981400053,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
14,0,14,0,4,0,4,0,,,,,,,,1.2394090348793836,none,5278.0,-3.0,0.00010087833655401906,0,60,[],0.0002940667327493429,None,['space'],548.4566944000544,548.4566944000544,0.20525776676367968,1.4446668016430633,548.6767747000558,548.4566944000544,[-1.5296522000571713],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
14,0,14,0,5,0,5,0,,,,,,,,1.9830684563619587,none,3523.0,-0.7693104923674183,6.916176145259515e-05,0,61,[],0.00395386666059494,None,['space'],549.952283199993,549.952283199993,0.20666506665293127,2.18973352301489,550.1616019000066,549.952283199993,[-1.073251000023447],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
14,0,14,0,6,0,6,0,,,,,,,,2.6972590245127694,none,2219.0,-2.654320667981324,5.868934251757851e-05,0,62,[],0.016128233401104808,None,['space'],552.1827070000581,552.1827070000581,0.24395233334507793,2.9412113578578474,552.4232570000459,552.1827070000581,[-1.8314010000322014],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
14,0,14,0,7,0,7,0,,,,,,,,2.606981459994179,none,1245.0,-2.7790223635366558,3.9432056119929475e-05,0,63,[],0.002069066744297743,0.19773956679273397,None,555.143424800015,555.143424800015,0.19773956679273397,2.804721026786913,555.3547153000254,555.143424800015,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
14,0,14,0,8,0,8,0,,,,,,,,2.8068111651930434,none,6650.0,-4.888193836779164,8.009936984732489e-05,0,64,[],0.001202866667881608,0.19779186672531068,None,557.997881700052,557.997881700052,0.19779186672531068,3.004603031918354,558.2093553000595,557.997881700052,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
14,0,14,0,9,0,9,0,,,,,,,,1.0493391223393136,none,,,,1,64,[],0.004287766758352518,None,['space'],561.0449918999802,561.0449918999802,0.2067628666991368,1.2561019890384504,561.2553038999904,561.0449918999802,[-2.6932253999402747],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
15,0,15,0,0,0,0,0,,,,,"[0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333]",570.6560390000232,None,2.070649247524467,time,4490.0,-5.56966906182023,6.196225183097459e-05,0,76,[],0.012781266705133021,None,None,571.6836722000735,None,0.23091676668263972,2.301566014207107,571.906790100038,None,,562.335677199997,None,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
15,0,15,0,1,0,1,0,,,,,,,,2.070649247524467,time,2670.0,-1.788289388668138,6.131403182139688e-05,0,77,[],0.00046656676568090916,None,None,574.0014349999838,574.0014349999838,0.19649406673852354,2.2671433142629906,574.2171095000813,574.0014349999838,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
15,0,15,0,2,0,2,0,,,,,,,,2.070649247524467,time,6350.0,-3.9777408255924023,8.319871856713091e-05,0,78,[],0.00036456657107919455,None,None,576.3176291000564,576.3176291000564,0.19702186656650156,2.2676711140909687,576.5323697000276,576.3176291000564,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
15,0,15,0,3,0,3,0,,,,,,,,2.070649247524467,time,8000.0,-2.0,0.00014420157515633036,0,79,[],0.016651133191771805,None,['space'],578.6373443000484,578.6373443000484,0.21115373319480568,2.281802980719273,578.8526130000828,578.6373443000484,[-1.9183014000300318],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
15,0,15,0,4,0,4,0,,,,,,,,2.070649247524467,time,1060.0,-1.7521015122572796,3.8056357124839246e-05,0,80,[],0.016322833253070712,None,['space'],580.9574479999719,580.9574479999719,0.21069073327817023,2.2813399808026373,581.1748434000183,580.9574479999719,[-1.9981075999094173],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
15,0,15,0,5,0,5,0,,,,,,,,2.070649247524467,time,1588.0,-4.582224072038787,3.288748633961167e-05,0,81,[],0.00010566669516265392,None,['space'],583.2771108000306,583.2771108000306,0.19816356664523482,2.268812814169702,583.4907064000145,583.2771108000306,[-1.9339798000873998],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
15,0,15,0,6,0,6,0,,,,,,,,2.070649247524467,time,1782.0,-3.4293399672427616,4.3775912987937876e-05,0,82,[],0.0005187668139114976,None,['space'],585.5955440000398,585.5955440000398,0.19521216675639153,2.2658614142808586,585.8100506999763,585.5955440000398,[-1.9157364000566304],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
15,0,15,0,7,0,7,0,,,,,,,,2.070649247524467,time,,,,1,82,[],0.0005074667278677225,0.193966866703704,['space'],587.9158065000083,587.9158065000083,0.193966866703704,2.264616114228171,588.13147760008,587.9158065000083,[-1.9808617000235245],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
15,0,15,0,8,0,8,0,,,,,,,,2.070649247524467,time,5040.0,-5.56822742202758,7.967908067573708e-05,0,83,[],0.004120566765777767,None,None,590.2305395000149,590.2305395000149,0.20368386677000672,2.274333114294474,590.4432442999678,590.2305395000149,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
16,0,16,0,0,0,0,0,,,,,"[0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333]",599.1768252999755,None,2.7402251960103126,time,248.0,1.9575709068155271,0.00021472971579669764,0,84,[],0.012868966674432158,0.20859626668971032,None,600.204320400022,None,0.20859626668971032,2.948821462700023,600.410573399975,None,,592.549039500067,None,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
16,0,16,0,1,0,1,0,,,,,,,,2.7402251960103126,time,175.0,-7.107018213956021,0.00015728904122541093,0,85,[],0.0032840666826814413,None,None,603.1773353000171,603.1773353000171,0.20767636667005718,2.9479015626803697,603.3932404000079,603.1773353000171,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
16,0,16,0,2,0,2,0,,,,,,,,2.7402251960103126,time,1049.0,-4.890444610682307,2.6254108690987884e-05,0,86,[],0.01636793336365372,None,None,606.1664930999978,606.1664930999978,0.21174223336856812,2.9519674293788807,606.3813752999995,606.1664930999978,,,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
16,0,16,0,3,0,3,0,,,,,,,,2.7402251960103126,time,,,,1,86,[],0.0006983666680753231,0.19408526667393744,['space'],609.155345999985,609.155345999985,0.19408526667393744,2.93431046268425,609.3683257000521,609.155345999985,[-2.324044600012712],,,,,,,,ddmfvc,001,fr,0,2022-05-05_11h06.59.144,Continuous,2022.1.1,None,
