sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,Intervals,Audiogram_frequency,Audiogram_time,Audiogram_none,Audiogram_both,end_txt.started,end_txt.stopped,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
16,0,16,0,6,0,6,0,,,,,,,,1.2363918343788687,frequency,1551.0,-4.637173874099123,3.0847363231357e-05,0,85,['frequency'],0.0028213667683303356,0.19207306671887636,None,551.0695511000231,551.0695511000231,0.19207306671887636,1.428464901097745,551.2765514999628,551.0695511000231,,,,,"{'estimation': [[125.0, -1.467896127461242], [133.9716828170366, -1.9044751357324539], [143.5872943746293, -1.8457116096855097], [153.89305166811442, -1.2723755838449433], [156.81968014871822, -1.0], [164.93848884661162, -0.27337782727419413], [167.47914174883311, 0.0], [176.77669529663666, 0.9663234585983705], [177.1083489491814, 1.0], [187.15237748476798, 2.0], [189.46457081379947, 2.2229103249808166], [199.28397249200412, 3.0], [203.0630990890585, 3.292771038281405], [216.56780814108382, 4.0], [217.6376408240306, 4.055290686467982], [233.25824788420132, 4.501400801226832], [249.99999999999937, 4.712650177604556], [267.94336563407256, 4.825460844584455], [287.1745887492579, 4.9599107467553285], [291.06119904947195, 5.0], [307.78610333622805, 5.168883869821402], [329.87697769322244, 5.409040961761159], [353.55339059327247, 5.562157200016182], [378.929141627598, 5.479341347527702], [406.12619817811606, 5.032229022230541], [407.16384150535487, 5.0], [435.2752816480601, 4.167611900214586], [439.30498691161, 4.0], [464.0966689308529, 2.9999999999999996], [466.5164957684015, 2.9058666864776357], [485.73219939298065, 2.0], [499.9999999999975, 1.348595245311932], [507.1434108928472, 1.0], [527.8702054506458, 0.0], [535.8867312681438, -0.3731530703694365], [549.5277828052743, -1.0], [571.8253195208081, -2.0], [574.3491774985143, -2.109454102458126], [596.697308441274, -3.0], [615.5722066724546, -3.721379557073308], [624.3380668248968, -4.0], [656.990822753019, -5.0], [659.7539553864432, -5.081426132704721], [703.9644700403285, -6.000000000000001], [707.1067811865431, -6.062591718638818], [757.8582832551941, -6.54621778733984], [812.2523963562301, -6.427571643893689], [843.5712274094668, -6.0], [870.5505632961181, -5.649236118911535], [898.692279613246, -5.0], [933.0329915368008, -4.2343940786891086], [941.0226823693265, -4.0], [975.1570732789569, -3.0], [999.9999999999914, -2.297971880917423], [1009.4701582778432, -2.0], [1040.9137524816988, -1.0], [1071.7734625362837, -0.051348537714378376], [1073.5012425336804, 0.0], [1106.793366490586, 1.0], [1140.6653425957231, 2.0], [1148.698354997026, 2.226936586550932], [1179.8523259322737, 3.0], [1220.8511763905174, 4.0], [1231.1444133449063, 4.2409726425221645], [1275.3701058368983, 5.0], [1319.5079107728848, 5.730472356195839], [1351.162470898209, 6.0], [1414.2135623730828, 6.5189119085096525], [1515.7165665103828, 6.527060236123853], [1592.2230072326306, 6.0], [1624.5047927124563, 5.784644887828732], [1690.6372339165985, 5.0], [1741.1011265922318, 4.413916960413731], [1769.551089699294, 4.0], [1837.6953552014515, 3.0000000000000004], [1866.065983073597, 2.5925487469520894], [1904.990037967403, 2.0], [1969.5718207576333, 1.0], [1999.9999999999802, 0.5384695693679372], [2037.63435029793, 0.0], [2106.445696466943, -1.0], [2143.5469250725646, -1.5279495146052666], [2182.049995609566, -2.0], [2263.52724594318, -2.9999999999999996], [2297.396709994046, -3.4047272691645443], [2360.585236507693, -4.0], [2462.2888266898062, -4.927659104689104], [2473.7229052049806, -5.0], [2639.01582154576, -5.995966317350966], [2640.2567742467522, -6.0], [2828.427124746159, -6.575587741026659], [3031.4331330207656, -6.700855195475233], [3249.0095854249043, -6.466026490278818], [3475.4489261413382, -6.0], [3482.2022531844555, -5.986847766637921], [3732.1319661471844, -5.381187930751224], [3883.4055428907373, -5.0], [3999.9999999999554, -4.718691741171917], [4287.093850145118, -4.02558755057142], [4297.229313728734, -4.0], [4594.7934199880865, -3.275841541983901], [4697.196795626955, -3.0], [4924.577653379601, -2.4101960043448827], [5061.315189135474, -2.0], [5278.031643091513, -1.3774036635118359], [5391.451208237288, -1.0], [5656.854249492297, -0.15557098551922385], [5700.906558487949, 0.0], [5992.97063030743, 1.0], [6062.866266041508, 1.2282973789509257], [6287.793962087609, 2.0], [6498.019170849792, 2.6936006064947837], [6595.448144701849, 3.0], [6919.648412370107, 4.0], [6964.404506368894, 4.133701911707291], [7299.6087593059965, 5.0], [7464.2639322943505, 5.420910033480279], [7770.572943482248, 6.0], [7999.999999999882, 6.448142327446478]], 'plus_line': [[125.00000000000007, -6.5786546704081665], [133.9716828170366, -6.772290460890427], [143.5872943746293, -6.648586776520961], [153.8930516681143, -6.0277312710583955], [154.16975165459345, -6.0], [164.64904473580995, -5.0], [164.93848884661162, -4.97373301545098], [173.88453872442835, -4.0], [176.77669529663666, -3.6940459081369488], [183.71925890459752, -3.0], [189.46457081379947, -2.435486383520278], [195.14343118199068, -2.0], [203.0630990890585, -1.4092751625930582], [211.39273102078897, -1.0], [217.6376408240306, -0.7085293793641949], [233.25824788420132, -0.32250447789968106], [249.99999999999952, -0.1453404344002765], [267.94336563407256, -0.058497353931759845], [277.8890778631759, 0.0], [287.1745887492579, 0.04865629181388442], [307.78610333622805, 0.22830639607726366], [329.87697769322244, 0.46112829477638617], [353.55339059327247, 0.6381682327766847], [378.929141627598, 0.597138945540187], [406.12619817811606, 0.19851130731886513], [412.8159942894963, 0.0], [435.2752816480601, -0.6517077563684817], [443.5596963739833, -1.0], [466.5164957684015, -1.922255006521401], [468.08394448885605, -2.0], [488.222143319972, -3.0], [499.9999999999975, -3.5430509163746615], [508.81400542761037, -4.0], [528.7814682912095, -5.0], [535.8867312681438, -5.335454301531662], [549.4546629003593, -6.0], [571.2855147996514, -7.000000000000001], [574.3491774985143, -7.1350725429458], [594.943611362966, -8.0], [615.5722066724546, -8.796342531972236], [621.8797014540093, -9.0], [653.899133729371, -10.0], [659.7539553864432, -10.175184634017896], [699.6941466738962, -11.0], [707.1067811865431, -11.149528324072074], [757.8582832551941, -11.61162644449976], [812.2523963562301, -11.449743076242566], [842.4931740756375, -11.0], [870.5505632961181, -10.609883354281921], [896.0510533555657, -10.0], [933.0329915368008, -9.11295738478244], [936.8578073058393, -9.0], [970.709524634481, -8.0], [999.9999999999926, -7.101051987387088], [1003.2673243105072, -7.0], [1035.2718561606068, -6.0], [1065.288282791915, -5.0], [1071.773462536285, -4.794210678778143], [1099.1663339584918, -4.0], [1131.3758718928348, -3.0], [1148.698354997026, -2.4732990518204794], [1168.2493214646438, -2.0], [1208.0088117146402, -1.0], [1231.1444133449063, -0.42280469369221246], [1255.6829016073864, 0.0], [1313.2847014362753, 1.0], [1319.5079107728832, 1.1037545823118373], [1414.2135623730828, 1.9063274378650588], [1515.7165665103864, 1.9110471076970708], [1624.5047927124563, 1.12914189206827], [1634.5449713191608, 1.0], [1712.5160155477781, 0.0], [1741.1011265922318, -0.34853667549902656], [1780.5808567252948, -1.0], [1843.589085638162, -2.0], [1866.065983073597, -2.3372572503888076], [1903.601845952662, -3.0], [1961.640754306854, -4.0], [1999.9999999999802, -4.609428076584562], [2023.7968277392242, -5.0], [2084.536606770726, -6.0], [2143.5469250725646, -6.881671018741223], [2152.264191842872, -7.0], [2225.1162186934316, -8.0], [2297.396709994046, -8.899070645927512], [2307.6389146177066, -9.0], [2410.775506851172, -10.0], [2462.2888266898062, -10.46284825136], [2555.5197410446794, -11.0], [2639.0158215457564, -11.459439607170047], [2828.427124746159, -11.898070839587014], [3031.433133020758, -11.881625763407927], [3249.0095854249043, -11.530132573488945], [3458.8817929924576, -11.0], [3482.2022531844555, -10.94635961233621], [3732.1319661471844, -10.28983762708801], [3842.6546383431128, -10.0], [3999.9999999999504, -9.616004432785704], [4259.448127949197, -9.0], [4287.093850145118, -8.938182948219726], [4594.793419988081, -8.225045170432395], [4677.11412890783, -8.0], [4924.577653379601, -7.357891309241678], [5037.359395330056, -7.0], [5278.031643091506, -6.2648621999654655], [5352.289469856006, -6.0], [5638.665517508327, -5.0], [5656.854249492303, -4.939528163815745], [5915.546694837767, -4.0], [6062.866266041508, -3.4718883951769746], [6195.845401469946, -3.0], [6475.943007988387, -2.0], [6498.019170849792, -1.9248181758246448], [6795.948029023477, -1.0], [6964.404506368902, -0.4778637608381316], [7162.934915544145, 0.0], [7464.2639322943505, 0.724470937233512], [7666.5696362454455, 1.0], [7999.999999999882, 1.4503861237966171]], 'minus_line': [[125.0, 3.5561294107977237], [131.7973331889428, 3.0], [133.9716828170366, 2.842264127191706], [143.5872943746293, 2.8433120627210706], [146.32762665159424, 3.0000000000000004], [153.89305166811442, 3.4381954798519607], [159.91217459144627, 4.0], [164.93848884661162, 4.45787193358634], [169.85452545003994, 5.0], [176.77669529663666, 5.728110995107482], [179.32163048062395, 6.0], [189.03649118238312, 7.0], [189.46457081379947, 7.043072579698593], [200.52305678115795, 8.0], [203.0630990890585, 8.21285011932045], [216.67926649477684, 9.0], [217.6376408240306, 9.055557977460333], [233.25824788420132, 9.565560862502252], [249.99999999999937, 9.800262241933531], [267.94336563407256, 9.93373717845921], [275.3030006736032, 10.0], [287.1745887492579, 10.113517843195483], [307.78610333622805, 10.385148138474722], [329.87697769322244, 10.673562395069473], [353.55339059327247, 10.843003491121328], [378.929141627598, 10.744286519296198], [406.12619817811606, 10.248284737175583], [413.5709558689335, 10.0], [435.2752816480601, 9.318025259697812], [442.62338165671554, 9.0], [466.11016536767573, 8.0], [466.5164957684015, 7.9834872958311704], [487.1661715216996, 7.000000000000001], [499.9999999999975, 6.385881673165778], [507.88650661713723, 6.0], [528.0722125942954, 5.0], [535.8867312681438, 4.6205942256569], [549.3696128136436, 4.0], [570.5987174921252, 3.0], [574.3491774985143, 2.8303038027580585], [594.8476138856083, 2.0], [615.5722066724546, 1.1537014648463888], [620.1584511514153, 1.0], [650.7039820654481, 0.0], [659.7539553864432, -0.2853022968599847], [690.8267286900377, -1.0], [707.1067811865431, -1.3540497921204384], [757.8582832551941, -1.9247051850453927], [812.2523963562301, -1.866688250649522], [870.5505632961192, -1.128226810752931], [876.0172278258368, -1.0], [919.5489449090696, 0.0], [933.0329915368008, 0.29060868027734466], [955.9291677950803, 1.0], [990.3337420896829, 2.0], [999.9999999999926, 2.262736374861812], [1021.5558919812757, 3.0000000000000004], [1052.0839185798002, 4.0], [1071.773462536285, 4.58180824345612], [1084.747030652443, 5.000000000000001], [1115.7184764358396, 6.0], [1148.698354997026, 6.939119546590554], [1151.008679447779, 7.000000000000001], [1188.0656465931304, 8.0], [1229.6584846369792, 9.0], [1231.1444133449063, 9.034594499638404], [1284.31917138595, 10.0], [1319.5079107728832, 10.589276525544163], [1367.8142339255069, 11.0], [1414.2135623730828, 11.39208724488098], [1515.7165665103846, 11.386312859469921], [1569.165551970327, 11.0], [1624.5047927124563, 10.62740212408945], [1678.4647663811136, 10.0], [1741.1011265922318, 9.271825942620794], [1761.0836848580063, 9.0], [1832.8739779576633, 8.0], [1866.065983073597, 7.53217502313885], [1904.7943910348479, 7.0], [1973.4768312916258, 6.0], [1999.9999999999777, 5.611837965122854], [2047.630325915408, 5.0], [2120.742600480335, 4.0], [2143.5469250725646, 3.6887288189107], [2204.598060808443, 3.0], [2288.839234020834, 2.0], [2297.396709994049, 1.9007364328902663], [2395.8888713844062, 1.0], [2462.2888266898062, 0.38844304802624197], [2520.390813438371, 0.0], [2639.01582154576, -0.7646863767638528], [2698.2241084615202, -1.0], [2828.427124746159, -1.4734299910046391], [3031.4331330207615, -1.7415959422066742], [3249.0095854249043, -1.6297735776157576], [3482.2022531844555, -1.260356046537849], [3604.2022503315116, -1.0], [3732.1319661471844, -0.7288301217611559], [3999.9999999999504, -0.11198420144418637], [4045.33871260452, 0.0], [4287.093850145118, 0.590660038697754], [4449.845013825789, 1.0], [4594.793419988081, 1.3614468073909394], [4836.963237123561, 2.0], [4924.577653379601, 2.226777796952529], [5194.290620650901, 3.0], [5278.031643091506, 3.2311622984955126], [5519.4142239686935, 4.0], [5656.854249492303, 4.412980913693341], [5826.34732038968, 5.0], [6062.866266041508, 5.764918692988433], [6129.5652819782445, 6.0], [6422.37740714887, 7.0], [6498.019170849792, 7.243706996511896], [6725.508238887362, 8.0], [6964.404506368902, 8.742280287500973], [7052.378185187045, 9.0], [7397.306236536519, 10.0], [7464.2639322943505, 10.188869316834777], [7776.551410411889, 11.0], [7999.999999999882, 11.579904100186287]]}",,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
16,0,16,0,7,0,7,0,,,,,,,,1.8552760562451425,frequency,1231.0,4.148382060409939,8.659856896715165e-05,0,86,['frequency'],0.013927333056926727,None,['space'],552.5399500001222,552.5399500001222,0.22582883294671774,2.0811048891918604,552.7686511999927,552.5399500001222,[-0.9721076996065676],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
16,0,16,0,8,0,8,0,,,,,,,,1.325709133028552,frequency,,,,1,86,['frequency'],0.01500873314216733,None,['space'],554.6496838000603,554.6496838000603,0.22430623322725296,1.550015366255805,554.87658130005,554.6496838000603,[-1.5055017000995576],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
16,0,16,0,9,0,9,0,,,,,,,,2.379310677579551,frequency,775.0,-3.934302074843946,2.5115091528343697e-05,0,87,['frequency'],0.015602833591401577,None,None,556.2268326003104,556.2268326003104,0.22637463361024857,2.6056853111897995,556.4545936002396,556.2268326003104,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
16,0,16,0,10,0,10,0,,,,,,,,2.5397317154411843,frequency,615.0,-1.1842390714373099,4.668524217566428e-05,0,88,['frequency'],0.014788433443754911,None,None,558.862738400232,558.862738400232,0.2275296333245933,2.7672613487657776,559.0848314999603,558.862738400232,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
16,0,16,0,11,0,11,0,,,,,,,,1.929078111146865,frequency,488.0,-2.3677763145085935,5.4864640528356065e-05,0,89,['frequency'],0.015188733115792274,None,None,561.6534979003482,561.6534979003482,0.22723193280398846,2.156310043950853,561.8750954000279,561.6534979003482,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
16,0,16,0,12,0,12,0,,,,,,,,1.9096050412473322,frequency,387.0,2.7542827164721926,0.00010975393260160319,0,90,['frequency'],0.000579566229134798,0.18930146610364318,None,563.8331744000316,563.8331744000316,0.18930146610364318,2.0989065073509754,564.0369381001219,563.8331744000316,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
17,0,17,0,0,0,0,0,,,,,,589.4795548999682,None,2.170179942905274,time,435.0,-29.0,2.652797316831141e-06,0,65,['frequency'],0.012933167163282633,None,['space'],590.49691920029,None,0.21194856707006693,2.382128509975341,590.7024077000096,None,[-0.8312615999020636],565.9712652000599,None,"[0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334]",,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
17,0,17,0,1,0,1,0,,,,,,,,2.170179942905274,time,230.0,-20.01619066408514,2.0628164906959717e-05,0,66,['frequency'],0.010180532932281494,None,None,592.9119901000522,592.9119901000522,0.21753073297441006,2.387710675879684,593.1323514999822,592.9119901000522,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
17,0,17,0,2,0,2,0,,,,,,,,2.170179942905274,time,3478.0,-28.90805950249141,2.6814198787170585e-06,0,67,['frequency'],0.010705933440476656,None,None,595.3306189998984,595.3306189998984,0.21875163353979588,2.38893157644507,595.5523169003427,595.3306189998984,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
17,0,17,0,3,0,3,0,,,,,,,,2.170179942905274,time,1549.0,-13.089753093106987,1.161962489226967e-05,0,68,['frequency'],0.0013217669911682606,0.19631226686760783,None,597.7525108000264,597.7525108000264,0.19631226686760783,2.3664922097728818,597.9577490999363,597.7525108000264,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
17,0,17,0,4,0,4,0,,,,,,,,2.170179942905274,time,2321.0,-25.494482877121268,4.352165875210547e-06,0,69,['frequency'],0.014299733564257622,None,None,600.1624655001797,600.1624655001797,0.22379613341763616,2.39397607632291,600.3921308000572,600.1624655001797,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
17,0,17,0,5,0,5,0,,,,,,,,2.170179942905274,time,548.0,-6.052764513950695,3.186014047106822e-05,0,70,['frequency'],0.01636923337355256,None,['space'],602.5907705002464,602.5907705002464,0.2297459333203733,2.3999258762256472,602.8102651000954,602.5907705002464,[-0.9352478999644518],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
17,0,17,0,6,0,6,0,,,,,,,,2.170179942905274,time,183.0,-12.211947948420914,8.024587127286713e-05,0,71,['frequency'],3.656698390841484e-05,0.18583016702905297,['space'],605.0095596001484,605.0095596001484,0.18583016702905297,2.356010109934327,605.2131246002391,605.0095596001484,[-0.5053277998231351],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
17,0,17,0,7,0,7,0,,,,,,,,2.170179942905274,time,1034.0,-19.961256368016198,4.567785938245146e-06,0,72,['frequency'],0.010790933389216661,None,None,607.4107952001505,607.4107952001505,0.2204242330044508,2.3906041759097247,607.6318453000858,607.4107952001505,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
17,0,17,0,8,0,8,0,,,,,,,,2.170179942905274,time,345.0,-26.676621160639026,4.2112591290320035e-06,0,73,['frequency'],0.0010631666518747807,0.192375966347754,None,609.8310869000852,609.8310869000852,0.192375966347754,2.362555909253028,610.0363242002204,609.8310869000852,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
17,0,17,0,9,0,9,0,,,,,,,,2.170179942905274,time,690.0,-14.596690934184279,8.550811900764235e-06,0,74,['frequency'],0.012899233028292656,None,None,612.2454752000049,612.2454752000049,0.21106813289225101,2.381248075797525,612.4645608998835,612.2454752000049,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
17,0,17,0,10,0,10,0,,,,,,,,2.170179942905274,time,,,,1,74,['frequency'],0.014176533557474613,None,None,614.6745779002085,614.6745779002085,0.23345133336260915,2.403631276267883,614.9056575000286,614.6745779002085,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
17,0,17,0,11,0,11,0,,,,,,,,2.170179942905274,time,205.0,-3.9009627930039605,0.00016315159506469004,0,75,['frequency'],0.01570723345503211,None,None,617.0989045002498,617.0989045002498,0.22800403321161866,2.3981839761168926,617.3121231999248,617.0989045002498,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
18,0,18,0,0,0,0,0,,,,,,626.6341018001549,None,2.737377761077286,none,1190.0,4.642123635609671,8.873728995294311e-05,0,68,['frequency'],0.012635166756808758,None,None,627.6600391999818,None,0.23465076694265008,2.972028528019936,627.8862017001957,None,,619.5206162999384,None,"[0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334]",,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
18,0,18,0,1,0,1,0,,,,,,,,1.556946571745397,none,5339.0,2.8794649125090195,0.00019537121484091495,0,69,['frequency'],0.010094333440065384,None,"['space', 'space']",630.6520521999337,630.6520521999337,0.21782313333824277,1.7747697050836397,630.8773003001697,630.6520521999337,"[-2.3164248997345567, 0.1802034000866115]",,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
18,0,18,0,2,0,2,0,,,,,,,,1.0835342062446636,none,1888.0,4.335019799128052,0.00011490106675649629,0,70,['frequency'],0.013591333292424679,None,None,632.4653945001774,632.4653945001774,0.22437263326719403,1.3079068395118576,632.6879906002432,632.4653945001774,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
18,0,18,0,3,0,3,0,,,,,,,,2.693303704826573,none,2379.0,0.6027250638455592,8.91925064665115e-05,0,71,['frequency'],0.01026523346081376,None,['space'],633.8064537001774,633.8064537001774,0.22473363345488906,2.918037338281462,634.0324842003174,633.8064537001774,[-0.9028811999596655],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
18,0,18,0,4,0,4,0,,,,,,,,2.2012454290940155,none,2997.0,-0.7636296890814258,5.038054204454293e-05,0,72,['frequency'],0.014230633620172739,None,['space'],636.7536357003264,636.7536357003264,0.22654073359444737,2.427786162688463,636.982133100275,636.7536357003264,[-2.5614122999832034],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
18,0,18,0,5,0,5,0,,,,,,,,2.8737335920476546,none,1499.0,3.219633905888421,7.001238343158347e-05,0,73,['frequency'],0.009405833203345537,None,['space'],639.2119320002384,639.2119320002384,0.22122263303026557,3.09495622507792,639.4388365000486,639.2119320002384,[-2.044428000226617],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
18,0,18,0,6,0,6,0,,,,,,,,1.3842493030025875,none,,,,1,73,['frequency'],0.01417293306440115,None,['space'],642.3411083002575,642.3411083002575,0.22785193286836147,1.612101235870949,642.5648376001045,642.3411083002575,[-1.773483700118959],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
18,0,18,0,7,0,7,0,,,,,,,,1.3124844097699206,none,4757.0,1.0095694260698997,0.00015279218529294232,0,74,['frequency'],0.014429932925850153,None,None,643.9787886999547,643.9787886999547,0.2257408332079649,1.5382252429778855,644.2038217000663,643.9787886999547,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
18,0,18,0,8,0,8,0,,,,,,,,2.5857772065479647,none,8000.0,3.0,0.0002564306919956826,0,75,['frequency'],0.01010063337162137,None,['space'],645.5509580001235,645.5509580001235,0.21880483301356435,2.804582039561529,645.7726300000213,645.5509580001235,[-0.966928199864924],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
19,0,19,0,0,0,0,0,,,,,,656.5831732000224,None,1.7181386359084017,none,235.0,4.02847637606399,0.00031304344787720575,0,76,['frequency'],0.01292836619541049,None,None,657.6108407001011,None,0.21065186616033316,1.9287905020687348,657.8203809000552,None,,648.393457500264,None,"[0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333]",,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
19,0,19,0,1,0,1,0,,,,,,,,2.3230108401286835,none,373.0,4.690713462550914,0.00014340157972168792,0,77,['frequency'],0.013605932705104351,None,None,659.5749111999758,659.5749111999758,0.22470533289015293,2.5477161730188365,659.7992233000696,659.5749111999758,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
19,0,19,0,2,0,2,0,,,,,,,,2.6023008615023997,none,125.0,5.0,0.0012851978913844323,0,78,['frequency'],0.009981933049857616,None,['space'],662.1519422000274,662.1519422000274,0.22072133282199502,2.8230221943243947,662.3766903001815,662.1519422000274,[-0.08819930022582412],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
19,0,19,0,3,0,3,0,,,,,,,,1.1398913061144686,none,296.0,4.618480563102195,0.00020209580879156793,0,79,['frequency'],0.013173133600503206,None,None,665.0088525000028,665.0088525000028,0.2141326335258782,1.3540239396403468,665.2336054001935,665.0088525000028,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
19,0,19,0,4,0,4,0,,,,,,,,1.9956423117132855,none,419.0,4.414221388658826,0.00012564299146514493,0,80,['frequency'],0.009880832862108946,None,['space'],666.4064707001671,666.4064707001671,0.2218742328695953,2.217516544582881,666.6328563001007,666.4064707001671,[-1.1024762000888586],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
19,0,19,0,5,0,5,0,,,,,,,,1.4648363782500249,none,,,,1,80,['frequency'],0.016309533268213272,None,['space'],668.6605254001915,668.6605254001915,0.20876133302226663,1.6735977112722915,668.8665554001927,668.6605254001915,[-1.5328604998067021],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
19,0,19,0,6,0,6,0,,,,,,,,2.3762813001499232,none,157.0,2.944985191704121,0.0006145462181614696,0,81,['frequency'],0.014750733505934477,None,None,670.3678675000556,670.3678675000556,0.22354253381490707,2.5998238339648303,670.5960921002552,670.3678675000556,,,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
19,0,19,0,7,0,7,0,,,,,,,,1.6536665771078722,none,528.0,3.4072049725188633,9.929602337001215e-05,0,82,['frequency'],0.012538433074951172,None,['space'],673.0010947999544,673.0010947999544,0.22381913335993886,1.877485710467811,673.2248241999187,673.0010947999544,[-2.105008800048381],,,,,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
20,0,20,0,0,0,0,0,,,,,,689.496204700321,None,1.4687643623580702,time,208.0,-28.04741105367876,9.889343536909394e-06,0,76,['frequency'],0.01302796695381403,None,None,690.5334991002455,None,0.20753706665709615,1.6763014290151663,690.7440527998842,None,,674.9099938003346,None,"[0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666]",,,,,,,eqdcwr,001,fr,0,2022-05-24_15h17.18.728,Continuous,2022.1.1,None,
