sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,Intervals,Audiogram_frequency,Audiogram_time,Audiogram_both,Audiogram_none,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
15,0,15,0,5,0,5,0,,,,,,,,2.279961850238683,time,131.0,24.02310377867552,0.010635990815391074,0,66,['frequency'],0.004097066659596749,None,None,474.2896680999984,474.2896680999984,0.19913006665592548,2.4790919168946086,474.497581299991,474.2896680999984,,,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
15,0,15,0,6,0,6,0,,,,,,,,2.279961850238683,time,700.0,25.160182939986463,0.0008155940790740016,0,67,['frequency'],0.012720233324216679,None,['space'],476.78920339999604,476.78920339999604,0.2300819333322579,2.510043783570941,477.01900240000396,476.78920339999604,[-2.039707299991278],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
15,0,15,0,7,0,7,0,,,,,,,,2.279961850238683,time,990.0,27.11702190898091,0.000993138988532739,0,68,['frequency'],0.01568023333675228,None,['space'],479.2968938999984,479.2968938999984,0.2350425333424937,2.515004383581177,479.5234472000011,479.2968938999984,[-2.066114400004153],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
16,0,16,0,0,0,0,0,,,,,,485.5827519000013,None,2.779574477212279,time,125.0,28.0,0.018153902738505076,0,69,['frequency'],0.00938396665151231,None,None,486.60729580000043,None,0.2069055666506756,2.9864800438629544,486.8178454000008,None,,481.806038900002,None,"[0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333]",,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
16,0,16,0,1,0,1,0,,,,,,,,2.779574477212279,time,264.0,27.42113114112417,0.00358720497983556,0,70,['frequency'],0.001460666666389443,None,['space'],489.6057387999899,489.6057387999899,0.19537246666732244,2.9749469438796012,489.8164276000025,489.6057387999899,[-2.4872928999975557],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
16,0,16,0,2,0,2,0,,,,,,,,2.779574477212279,time,296.0,27.432604144325563,0.0027942385883933207,0,71,"['frequency', 'time']",0.0030451666534645483,None,['space'],492.60906010000326,492.60906010000326,0.20298616665240843,2.9825606438646872,492.818019600003,492.60906010000326,[-2.594868200001656],,,,,"{'estimation': [[125.0, 27.654347675862407], [126.46629944620582, 28.000000000000004], [130.84882273004294, 29.0], [133.9716828170366, 29.653111876388902], [136.11677578344657, 30.0], [142.47790183922942, 31.0], [143.5872943746293, 31.167155030572097], [153.89305166811442, 31.951615314275664], [164.93848884661162, 31.868827864683638], [175.73148658589156, 31.0], [176.77669529663666, 30.91971054182433], [183.6801924931884, 30.0], [189.46457081379947, 29.266077560514674], [191.17902939418477, 29.0], [197.62445854949894, 28.0], [203.0630990890585, 27.197065400234884], [204.40464242259836, 27.0], [211.16088570421613, 26.0], [217.6376408240306, 25.07920552436652], [218.3119055966709, 25.0], [226.81411986112627, 24.0], [233.25824788420132, 23.267987755014442], [236.78915348426867, 23.0], [249.99999999999937, 22.021540394370035], [250.64649973422178, 22.0], [267.94336563407256, 21.44451259811352], [287.1745887492579, 21.461037657360478], [307.78610333622805, 21.84359584547986], [315.4602125584528, 22.0], [329.87697769322244, 22.285980359680543], [353.55339059327247, 22.48005291085739], [378.929141627598, 22.215965423271843], [386.19919371014197, 22.0], [406.12619817811606, 21.425391655346466], [415.9680879246066, 21.0], [435.2752816480601, 20.196579730937874], [439.30072201419046, 20.0], [460.5350008393714, 19.0], [466.5164957684015, 18.733657578151632], [483.08148401966366, 18.0], [499.9999999999975, 17.300097331328153], [508.75353889599677, 17.0], [535.8867312681438, 16.133633814741508], [542.5249722113095, 16.0], [574.3491774985143, 15.404170824339461], [615.5722066724546, 15.191209839861036], [659.7539553864432, 15.484228721544056], [692.0964887345301, 16.0], [707.1067811865431, 16.227025027384435], [742.2482778112598, 17.0], [757.8582832551941, 17.329289427499535], [784.1613493904216, 18.0], [812.2523963562301, 18.696165641576297], [823.7246177679126, 19.0], [861.6971754497137, 20.0], [870.5505632961181, 20.225159766567604], [901.4140602639164, 21.0], [933.0329915368008, 21.775290984290564], [943.5709796480779, 21.999999999999996], [990.9198272904566, 23.0], [999.9999999999926, 23.186016559289175], [1054.2745720768985, 24.0], [1071.773462536285, 24.257544023429205], [1148.698354997026, 24.803519131250987], [1231.1444133449063, 24.69980452769593], [1310.2661847199006, 24.0], [1319.5079107728832, 23.918888930874903], [1383.3931776818204, 23.0], [1414.2135623730828, 22.566019990856596], [1447.2166928815861, 22.0], [1506.5985625647088, 21.0], [1515.7165665103846, 20.85263867264053], [1566.1768924197713, 20.0], [1624.5047927124563, 19.05765450561801], [1628.4960961491233, 19.0], [1699.161577903315, 18.0], [1741.1011265922318, 17.441295768514998], [1783.8318733491412, 17.0], [1866.065983073597, 16.18866458435514], [1896.020508241797, 16.0], [1999.9999999999802, 15.367603708712158], [2122.4524393021584, 15.0], [2143.5469250725646, 14.937662367856843], [2297.3967099940432, 14.795606990815585], [2462.2888266898062, 14.833723362156487], [2639.01582154576, 14.99586078398514], [2641.4799770674035, 14.999999999999998], [2828.427124746159, 15.296641459865299], [3031.433133020758, 15.800808639286196], [3085.3915761140747, 16.0], [3249.0095854249043, 16.58072635623835], [3340.083706648468, 17.0], [3482.2022531844555, 17.640334598839107], [3554.259745385713, 18.0], [3732.1319661471844, 18.882321484377616], [3758.0915450053894, 19.0], [3977.9077836995034, 20.0], [3999.9999999999504, 20.100117170521465], [4284.049988270205, 21.0], [4287.093850145118, 21.00968866854192], [4594.793419988081, 21.33536090540493], [4832.313757050641, 21.0], [4924.577653379601, 20.873329869119566], [5160.15224205345, 20.0], [5278.031643091513, 19.58070679399559], [5384.858892112863, 19.0], [5573.061264831193, 18.0], [5656.854249492303, 17.580324244485062], [5750.821897947114, 17.0], [5914.193085859696, 16.0], [6062.866266041508, 15.155766585300514], [6089.2133573804, 15.0], [6257.997235314468, 14.0], [6435.979556452698, 13.0], [6498.019170849792, 12.678388790982204], [6639.5182444053435, 12.0], [6855.061067009128, 11.0], [6964.404506368894, 10.532692299050822], [7136.321253195785, 10.0], [7464.2639322943505, 9.02227135723884], [7481.461891157235, 9.0], [7999.999999999872, 8.315686865623482]], 'plus_line': [[125.0, 23.017847227064486], [129.03281501005003, 24.0], [133.0170164002526, 25.0], [133.9716828170366, 25.222483212237695], [138.85611599952477, 26.0], [143.5872943746293, 26.75851328745682], [146.75467690469833, 27.0], [153.89305166811442, 27.515586113869283], [164.93848884661162, 27.437445180919802], [170.56994411998815, 27.0], [176.77669529663666, 26.533665874974105], [180.79720316051583, 26.0], [188.96834848062713, 25.0], [189.46457081379958, 24.942383758691964], [195.32136831551986, 24.0], [202.30553603418758, 23.0], [203.0630990890585, 22.898222134797702], [208.80383746544751, 22.0], [215.8265781195248, 21.0], [217.6376408240306, 20.761753480294047], [223.74493944985994, 20.0], [232.49920531497298, 19.0], [233.25824788420132, 18.917484445368018], [244.98603083256376, 18.0], [249.99999999999937, 17.63039623112211], [267.94336563407256, 17.056474254800747], [287.1745887492579, 17.089672526007057], [307.78610333622805, 17.484297620627203], [329.87697769322244, 17.925959271772737], [341.1133230246296, 18.0], [353.55339059327247, 18.073628203095655], [359.17913853708393, 18.0], [378.929141627598, 17.731034706860576], [402.62159465350584, 17.0], [406.12619817811606, 16.892003538810712], [426.8526775555736, 16.0], [435.2752816480596, 15.656538219529008], [449.3672372112361, 15.0], [466.5164957684015, 14.262292187558302], [472.8030912939613, 14.0], [498.5432228361897, 13.000000000000002], [499.9999999999981, 12.946424776771588], [532.6255847147461, 12.0], [535.8867312681438, 11.9110110784016], [574.3491774985143, 11.307966373364815], [615.5722066724546, 11.218837200104918], [659.7539553864432, 11.614587600273207], [680.9964143314509, 12.0], [707.1067811865431, 12.437075840229623], [731.6795100891883, 13.0], [757.8582832551941, 13.580997567298347], [774.452867848873, 14.0], [812.2523963562301, 14.967208535231919], [813.530163335829, 15.0], [852.5654963135938, 16.0], [870.5505632961181, 16.464977765201972], [892.6981049855763, 17.0], [932.6016732944414, 18.0], [933.0329915368008, 18.01032258409702], [981.3376861651662, 19.0], [999.9999999999926, 19.3821484214528], [1042.7394843239595, 20.0], [1071.773462536285, 20.409210399926383], [1148.698354997026, 20.884932167037775], [1231.1444133449063, 20.66710677245134], [1297.7686505129946, 20.0], [1319.5079107728832, 19.78109665538815], [1369.9895729480704, 19.0], [1414.2135623730828, 18.355293201941308], [1434.2667332074216, 18.0], [1492.4978060209157, 17.0], [1515.7165665103864, 16.633455527726543], [1552.97606512215, 16.0], [1617.4167395207928, 15.0], [1624.5047927124563, 14.896795297321667], [1688.9545705429382, 14.0], [1741.1011265922318, 13.350614869603397], [1776.0187329739197, 13.0], [1866.065983073597, 12.15060831769265], [1889.7659006180597, 12.0], [1999.9999999999802, 11.310467472984522], [2092.259848159654, 11.0], [2143.5469250725646, 10.820637529519683], [2297.396709994046, 10.61199532290992], [2462.2888266898062, 10.63240029450948], [2639.01582154576, 10.835626417902843], [2718.1598475182004, 11.0], [2828.427124746159, 11.203306551763948], [3031.4331330207615, 11.763539966153013], [3093.261324137254, 12.0], [3249.0095854249043, 12.55741403165413], [3348.1418470747617, 13.0], [3482.2022531844555, 13.582078529926378], [3572.2379043169094, 13.999999999999998], [3732.1319661471844, 14.740472028751626], [3795.4240942626925, 15.0], [3999.9999999999554, 15.836804145265122], [4058.8614509378153, 16.0], [4287.093850145118, 16.610639805800254], [4594.793419988081, 16.83343317943677], [4924.577653379601, 16.322506077587605], [5010.9194081182995, 16.0], [5278.0316430915, 15.055232085182826], [5288.307604667623, 15.0], [5473.71335081872, 14.0], [5656.854249492303, 13.132945430067043], [5678.733695057727, 13.0], [5841.213331243052, 12.0], [6028.360054661847, 11.0], [6062.866266041508, 10.830736418168241], [6204.000545965402, 10.0], [6390.890982302701, 9.0], [6498.019170849792, 8.500014224499457], [6604.553966941841, 8.0], [6830.964945279717, 6.999999999999999], [6964.404506368894, 6.4842143862433685], [7118.943094813968, 6.0], [7464.2639322943505, 5.003257576437084], [7466.172605558262, 5.0], [7999.999999999882, 4.065984269068256]], 'minus_line': [[125.0, 32.491878782258354], [127.32140574925025, 33.0], [132.34946294449622, 34.0], [133.9716828170366, 34.29157950942209], [138.30440827845817, 35.0], [143.5872943746293, 35.79265943909105], [146.1583927913559, 36.0], [153.89305166811442, 36.617600644221014], [164.93848884661162, 36.523364746916414], [170.84502068259562, 36.0], [176.77669529663666, 35.50053298288863], [180.4119534847282, 35.0], [187.54503136514552, 34.0], [189.46457081379958, 33.741749454960456], [194.31189939278715, 33.0], [200.48096958713447, 32.0], [203.0630990890585, 31.596354359795498], [207.26609836958366, 31.0], [213.90063162514366, 30.0], [217.6376408240306, 29.44481320103072], [221.57876049913764, 29.0], [230.1006407901072, 28.000000000000004], [233.25824788420132, 27.635991423630877], [241.9397846650309, 27.0], [249.99999999999937, 26.41433697514521], [262.97544499677446, 26.0], [267.94336563407256, 25.851968081204816], [287.1745887492579, 25.8847604205813], [293.03211668273383, 26.000000000000004], [307.78610333622805, 26.300065518756934], [329.87697769322244, 26.784426914609384], [349.790451080819, 27.0], [353.55339059327247, 27.04337683351178], [358.7658013459036, 27.0], [378.929141627598, 26.849039213098305], [406.12619817811606, 26.07915499954165], [407.87317116808475, 26.0], [430.5780913174548, 25.0], [435.2752816480601, 24.800261150814492], [450.9313645498643, 24.0], [466.5164957684015, 23.212216359817276], [470.81186897169243, 23.0], [491.43524071984854, 22.0], [499.9999999999975, 21.604392943256286], [515.6488686238783, 21.0], [535.8867312681438, 20.25375922509313], [546.1565490306274, 20.0], [574.3491774985143, 19.364475568149395], [615.5722066724546, 19.005023501508322], [659.7539553864432, 19.20976815438327], [707.1067811865431, 19.885666127756], [712.2466178061777, 20.0], [757.8582832551941, 20.973821543844352], [758.8451686870545, 21.0], [796.4357568952803, 22.0], [812.2523963562301, 22.389829729846866], [833.8614319617403, 23.0], [870.5505632961181, 23.9637270752393], [871.9170027873787, 24.0], [908.8702063295618, 25.0], [933.0329915368008, 25.59614693471083], [950.7950971193683, 26.0], [996.7832732791896, 27.0], [999.9999999999926, 27.067552856155928], [1057.065602607608, 28.0], [1071.773462536285, 28.2329944179292], [1148.698354997026, 28.884259603212058], [1231.1444133449063, 28.901607668922228], [1319.5079107728832, 28.23119086340003], [1336.270077722608, 28.0], [1408.2663729321177, 27.0], [1414.2135623730828, 26.919199599065074], [1468.9173522735925, 26.0], [1515.7165665103846, 25.187369182698173], [1526.7055040892074, 25.0], [1584.6020317353214, 24.0], [1624.5047927124563, 23.30721563163566], [1645.3448550489081, 23.0], [1712.4295665364602, 22.0], [1741.1011265922318, 21.585380861969824], [1795.9762861203112, 21.0], [1866.065983073597, 20.264068263086706], [1907.8829541562345, 20.0], [1999.9999999999802, 19.450636147433784], [2143.5469250725646, 19.071853538567254], [2271.433723729822, 19.0], [2297.396709994046, 18.987021511519313], [2339.9704385947625, 19.0], [2462.2888266898062, 19.039882033632583], [2639.01582154576, 19.16209236208208], [2828.427124746159, 19.3937183808741], [3031.4331330207615, 19.8366246945067], [3076.248261051286, 20.0], [3249.0095854249043, 20.622068766065777], [3325.781154214597, 21.0], [3482.2022531844596, 21.750705329906353], [3526.8539579505386, 22.0], [3707.962915613044, 23.0], [3732.1319661471844, 23.13021581953314], [3895.5479605830033, 24.0], [3999.9999999999504, 24.537162581372794], [4121.394885809124, 25.0], [4287.093850145118, 25.633043088720385], [4537.4289057812, 26.0], [4594.793419988081, 26.08902610099056], [4662.624851503736, 26.0], [4924.577653379601, 25.685174248264296], [5103.391315919315, 25.0], [5278.031643091506, 24.340153028390954], [5339.218888909208, 24.0], [5515.056719742152, 23.0], [5656.854249492303, 22.192181783514084], [5687.907439579876, 22.0], [5844.755860225132, 21.0], [5993.526764923918, 20.0], [6062.866266041508, 19.56357579034698], [6157.995719241717, 19.0], [6315.637706122416, 18.0], [6472.107828375134, 17.0], [6498.019170849792, 16.849636954969597], [6672.3660366801405, 16.0], [6865.417159872834, 14.999999999999998], [6964.404506368894, 14.519531510058549], [7132.252587244123, 14.0], [7448.723604270045, 13.0], [7464.26393229436, 12.953407946944784], [7999.999999999882, 12.501590474460821]]}",,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
16,0,16,0,3,0,3,0,,,,,,,,2.779574477212279,time,,,,1,71,"['frequency', 'time']",0.01030813335091807,None,['space'],495.60863819999213,495.60863819999213,0.2285320333467098,3.0081065105589886,495.8376885000034,495.60863819999213,[-2.6984597999980906],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
16,0,16,0,4,0,4,0,,,,,,,,2.779574477212279,time,470.0,22.82932203632347,0.0010107777686227729,0,72,"['frequency', 'time']",0.01602413333603181,None,None,498.617639899996,498.617639899996,0.23522413334285375,3.0147986105551325,498.8460694999958,498.617639899996,,,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
16,0,16,0,5,0,5,0,,,,,,,,2.779574477212279,time,157.0,22.014177018655555,0.0055209541666888075,0,73,"['frequency', 'time']",0.01568043333827518,None,['space'],501.6252495999943,501.6252495999943,0.23345713333401363,3.0130316105462924,501.85480619999,501.6252495999943,[-2.5386616999894613],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
16,0,16,0,6,0,6,0,,,,,,,,2.779574477212279,time,373.0,27.279068364981153,0.0019318423421001282,0,74,"['frequency', 'time']",0.01019913332129363,None,['space'],504.6365355000016,504.6365355000016,0.22853783331811428,3.008112310530393,504.86809679999715,504.6365355000016,[-2.6066559000028064],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
16,0,16,0,7,0,7,0,,,,,,,,2.779574477212279,time,176.0,21.11168792720335,0.004010274760803439,0,75,"['frequency', 'time']",0.015348833345342427,None,['space'],507.64609739999287,507.64609739999287,0.23542173334863037,3.014996210560909,507.87541059999785,507.64609739999287,[-2.6073285000020405],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
17,0,17,0,0,0,0,0,,,,,0.16666666666666666,516.0198266999942,None,1.2779795652081212,both,8000.0,15.0,0.001020868972334765,0,56,"['frequency', 'time']",0.012721466657239944,None,None,517.0488860999903,None,0.23017236666055396,1.5081519318686751,517.2662529999943,None,,510.6585553999903,None,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
17,0,17,0,1,0,1,0,,,,,,,,1.2779795652081212,both,,,,1,56,"['frequency', 'time']",0.015402833319967613,None,['space'],518.5439883999934,518.5439883999934,0.21135963332199026,1.4893391985301114,518.7606115999952,518.5439883999934,[-1.026709400000982],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
17,0,17,0,2,0,2,0,,,,,,,,1.2779795652081212,both,6349.0,13.516955921090116,0.0006233778557858556,0,57,"['frequency', 'time']",0.00011076666123699397,0.1907232666562777,None,520.0430661999999,520.0430661999999,0.1907232666562777,1.4687028318643989,520.2521907999908,520.0430661999999,,,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
17,0,17,0,3,0,3,0,,,,,,,,1.2779795652081212,both,5656.0,14.98599722862633,0.0007217544465062738,0,58,"['frequency', 'time']",0.01452753334888257,None,None,521.5326571999904,521.5326571999904,0.23481463333882857,1.5127941985469497,521.7608830999961,521.5326571999904,,,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
17,0,17,0,4,0,4,0,,,,,,,,1.2779795652081212,both,5039.0,15.35205469168695,0.000886062339873114,0,59,"['frequency', 'time']",0.01603393333789427,None,None,523.0415624000016,523.0415624000016,0.21122683334397152,1.4892063985520927,523.2539532999945,523.0415624000016,,,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
17,0,17,0,5,0,5,0,,,,,,,,1.2779795652081212,both,4489.0,17.573513205624003,0.0008892671547070949,0,60,"['frequency', 'time']",0.0004231666534906253,None,['space'],524.5423891999963,524.5423891999963,0.1953635666577611,1.4733431318658823,524.7526358000032,524.5423891999963,[-0.9439438999979757],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
17,0,17,0,6,0,6,0,,,,,,,,1.2779795652081212,both,3999.0,18.034960190947075,0.0006693097969517005,0,61,"['frequency', 'time']",0.0016266666789306328,None,None,526.0440137999976,526.0440137999976,0.19941186667711008,1.4773914318852313,526.2529366999952,526.0440137999976,,,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
17,0,17,0,7,0,7,0,,,,,,,,1.2779795652081212,both,3563.0,16.502101406960346,0.0005098629469606851,0,62,"['frequency', 'time']",0.0018874666566262022,None,['space'],527.5456855999946,527.5456855999946,0.20060646666388493,1.478586031872006,527.7534564999951,527.5456855999946,[-0.9397625999990851],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
17,0,17,0,8,0,8,0,,,,,,,,1.2779795652081212,both,3174.0,18.127402259628642,0.000559735723627427,0,63,"['frequency', 'time']",0.014815633345278911,None,None,529.0407306999987,529.0407306999987,0.23395473333948757,1.5119342985476087,529.2680282999936,529.0407306999987,,,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
18,0,18,0,0,0,0,0,,,,,0.5833333333333334,537.1317783999984,None,2.5481446437255455,both,2000.0,21.65200322236381,0.0009048366130781696,0,64,"['frequency', 'time']",0.009797066653845832,None,None,538.1584651000012,None,0.20967736665625125,2.7578220103817968,538.3797175999935,None,,530.5488439000037,None,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
18,0,18,0,1,0,1,0,,,,,,,,2.5481446437255455,both,1335.0,21.029760168905835,0.0005899437701779334,0,65,"['frequency', 'time']",0.014610133352107368,None,['space'],540.9315705999907,540.9315705999907,0.23331563334795646,2.781460277073502,541.162680399997,540.9315705999907,[-2.2134043000114616],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
18,0,18,0,2,0,2,0,,,,,,,,2.5481446437255455,both,891.0,19.92107253882232,0.0004058400070462327,0,66,"['frequency', 'time']",0.0013510666758520529,0.19919686666980851,['space'],543.7125152999943,543.7125152999943,0.19919686666980851,2.747341510395354,543.9180672999937,543.7125152999943,[-2.355035799992038],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
18,0,18,0,3,0,3,0,,,,,,,,2.5481446437255455,both,595.0,20.546084022439196,0.0006029896094368576,0,67,"['frequency', 'time']",0.01484533333859872,None,None,546.472191599998,546.472191599998,0.23339103334001265,2.781535677065558,546.7000260999921,546.472191599998,,,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
18,0,18,0,4,0,4,0,,,,,,,,2.5481446437255455,both,397.0,20.371223250490957,0.0008070996224098598,0,68,"['frequency', 'time']",0.0006563666684087366,None,['space'],549.2518971999962,549.2518971999962,0.20089366666798014,2.7490383103935256,549.4679502999934,549.2518971999962,[-2.2297723999945447],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
18,0,18,0,5,0,5,0,,,,,,,,2.5481446437255455,both,265.0,20.135171935285637,0.0015396914243281576,0,69,"['frequency', 'time']",0.00041016667091753334,None,['space'],552.022080099996,552.022080099996,0.19824186667392496,2.7463865103994705,552.2332789999928,552.022080099996,[-2.296279100002721],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
18,0,18,0,6,0,6,0,,,,,,,,2.5481446437255455,both,177.0,21.0,0.00391817490806909,0,70,"['frequency', 'time']",0.015577433339785784,None,['space'],554.7916180000029,554.7916180000029,0.20728373333986383,2.7554283770654093,555.0014332999999,554.7916180000029,[-2.3621139000024414],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
18,0,18,0,7,0,7,0,,,,,,,,2.5481446437255455,both,,,,1,70,"['frequency', 'time']",0.01651213334116619,None,['space'],557.5608400999918,557.5608400999918,0.21116473333677277,2.7593093770623183,557.773369699993,557.5608400999918,[-2.3146105999912834],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
19,0,19,0,0,0,0,0,,,,,,567.8201446000021,None,1.856677567327691,none,796.0,24.989659927098625,0.000684710238494598,0,53,"['frequency', 'time']",0.01296346666640602,None,None,568.8434446000028,None,0.21731206667027436,2.0739896339979653,569.0560199000029,None,,560.3303393999959,None,"[0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334]",,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
19,0,19,0,1,0,1,0,,,,,,,,2.582023713575916,none,334.0,19.931522801095376,0.000929528547232127,0,54,"['frequency', 'time']",0.01666633335116785,None,['space'],570.924854500001,570.924854500001,0.21375793335027993,2.795781646926196,571.1333383000019,570.924854500001,[-1.5987510999984806],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
19,0,19,0,2,0,2,0,,,,,,,,2.1748804146139182,none,473.0,22.900098529616844,0.001016907162411151,0,55,"['frequency', 'time']",0.0002868666633730754,0.19513886666391045,"['space', 'space']",573.727549999996,573.727549999996,0.19513886666391045,2.3700192812778287,573.9352389999985,573.727549999996,"[-2.3207971999945585, -0.20977059999131598]",,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
19,0,19,0,3,0,3,0,,,,,,,,2.492986320392592,none,421.0,20.538606396758667,0.000803100560107381,0,56,"['frequency', 'time']",0.014518333337036893,None,None,576.1145629999955,576.1145629999955,0.2374004333250923,2.7303867537176845,576.3441168999998,576.1145629999955,,,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
19,0,19,0,4,0,4,0,,,,,,,,1.7817931648824683,none,,,,1,56,"['frequency', 'time']",0.01443363331782166,None,['space'],578.840526400003,578.840526400003,0.20303213331499137,1.9848252981974597,579.0498975999944,578.840526400003,[-2.346568400011165],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
19,0,19,0,5,0,5,0,,,,,,,,2.1687681725127357,none,177.0,25.0,0.00620988873867065,0,57,"['frequency', 'time']",0.01499223335122224,None,None,580.8419365000009,580.8419365000009,0.2327242333558388,2.4014924058685745,581.0697517999943,580.8419365000009,,,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
19,0,19,0,6,0,6,0,,,,,,,,1.8214155783655055,none,223.0,19.371322591906676,0.0020499345031032845,0,58,"['frequency', 'time']",0.013876633340260014,None,['space'],583.239187500003,583.239187500003,0.23223033334943466,2.0536459117149404,583.4610703999933,583.239187500003,[-1.880915100002312],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
19,0,19,0,7,0,7,0,,,,,,,,1.9490265761579346,none,141.0,21.845210441241417,0.007176195381969731,0,59,"['frequency', 'time']",0.013701333344215527,None,None,585.2930760000017,585.2930760000017,0.23487563333765138,2.183902209495586,585.5261944999947,585.2930760000017,,,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
19,0,19,0,8,0,8,0,,,,,,,,2.8808876712447766,none,158.0,24.46317251999794,0.007170376621458716,0,60,"['frequency', 'time']",0.016235033341217786,None,['space'],587.4759111000021,587.4759111000021,0.240814433345804,3.1217021045905806,587.6963493999938,587.4759111000021,[-1.7493051000055857],,,,,,,,ttuwra,001,fr,0,2022-04-26_11h01.58.172,Continuous,2022.1.1,37.437030914475784,
