sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,Intervals,Audiogram_frequency,Audiogram_none,Audiogram_both,Audiogram_time,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
17,0,17,0,0,0,0,0,,,,,,576.272239999962,None,2.2076502077474984,time,6805.0,-1.5160798509770874,0.00012204180955028475,0,57,['frequency'],0.024989370023831725,None,['space'],577.3015020999592,None,0.23511417000554502,2.4427643777530434,577.5231815999141,None,[-1.5999742000130937],572.1337425999809,None,"[0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666]",,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
17,0,17,0,1,0,1,0,,,,,,,,2.2076502077474984,time,637.0,3.045552533153577,7.178036557822396e-05,0,58,['frequency'],0.013027569861151278,None,None,579.7655973999063,579.7655973999063,0.2250629699556157,2.432713177703114,579.9886172999395,579.7655973999063,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
17,0,17,0,2,0,2,0,,,,,,,,2.2076502077474984,time,7638.0,1.9832280495532721,0.00021431557194958727,0,59,['frequency'],0.009649169980548322,None,['space'],582.2219394999556,582.2219394999556,0.2085209699580446,2.416171177705543,582.4382238999242,582.2219394999556,[-1.896785999997519],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
17,0,17,0,3,0,3,0,,,,,,,,2.2076502077474984,time,,,,1,59,['frequency'],0.007005969877354801,0.20141316996887326,['space'],584.6836705999449,584.6836705999449,0.20141316996887326,2.4090633777163717,584.8938231999055,584.6836705999449,[-2.0538504000287503],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
17,0,17,0,4,0,4,0,,,,,,,,2.2076502077474984,time,2549.0,3.5405930837282407,0.00012454443408008758,0,60,['frequency'],0.014902869937941432,None,None,587.1384086000035,587.1384086000035,0.22177346993703395,2.4294236776845324,587.3598698999267,587.1384086000035,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
17,0,17,0,5,0,5,0,,,,,,,,2.2076502077474984,time,4047.0,0.46969355269448876,9.20178392078371e-05,0,61,['frequency'],0.010140669881366193,None,['space'],589.5952950000064,589.5952950000064,0.211609169957228,2.4192593777047264,589.809869299992,589.5952950000064,[-2.0843369000358507],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
17,0,17,0,6,0,6,0,,,,,,,,2.2076502077474984,time,715.0,4.944294210361523,7.723304718584263e-05,0,62,['frequency'],0.0015415699454024434,0.18319596990477294,['space'],592.0678071000148,592.0678071000148,0.18319596990477294,2.3908461776522714,592.2678570999997,592.0678071000148,[-2.1422256999649107],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
17,0,17,0,7,0,7,0,,,,,,,,2.2076502077474984,time,3212.0,1.9499226767565325,8.775281023696995e-05,0,63,['frequency'],0.012850669911131263,None,['space'],594.5143869000021,594.5143869000021,0.23014786990825087,2.4377980776557493,594.737349199946,594.5143869000021,[-2.060011899913661],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
17,0,17,0,8,0,8,0,,,,,,,,2.2076502077474984,time,1350.0,1.7468250037162312,6.361599109674144e-05,0,64,['frequency'],0.009776370017789304,0.20594246999826282,['space'],596.9721691999584,596.9721691999584,0.20594246999826282,2.4135926777457613,597.1866618999047,596.9721691999584,[-2.198614099994302],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
17,0,17,0,9,0,9,0,,,,,,,,2.2076502077474984,time,6063.0,2.0,0.00014960914001532408,0,65,['frequency'],0.00957096996717155,None,None,599.4291607999476,599.4291607999476,0.20936877001076937,2.417018977758268,599.6528500999557,599.4291607999476,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
17,0,17,0,10,0,10,0,,,,,,,,2.2076502077474984,time,901.0,4.773536638025975,7.144660503597768e-05,0,66,['frequency'],0.009787869988940656,None,['space'],601.8962127999403,601.8962127999403,0.21118927001953125,2.4188394777670297,602.1120225999039,601.8962127999403,[-2.193503799964674],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
18,0,18,0,0,0,0,0,,,,,0.16666666666666666,610.2747909999453,None,2.0974217173955383,both,708.0,-4.661906182110677,2.5914909915776396e-05,0,46,['frequency'],0.022927969926968217,None,['space'],611.307253499981,None,0.2299775698920712,2.3273992872876095,611.5227823000168,None,[-3.6376687000738457],604.3565922999987,None,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
18,0,18,0,1,0,1,0,,,,,,,,2.0974217173955383,both,,,,1,46,['frequency'],0.009387669968418777,None,None,613.6558693000115,613.6558693000115,0.2041092700092122,2.3015309874047505,613.8738000999438,613.6558693000115,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
18,0,18,0,2,0,2,0,,,,,,,,2.0974217173955383,both,562.0,0.29903648690580553,6.393640775567084e-05,0,47,['frequency'],0.01018126995768398,None,None,616.005444200011,616.005444200011,0.20535776996985078,2.302779487365389,616.2191357999109,616.005444200011,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
18,0,18,0,3,0,3,0,,,,,,,,2.0974217173955383,both,501.0,-6.458922816082291,3.389023180839183e-05,0,48,['frequency'],0.01059146982152015,None,None,618.3561641999986,618.3561641999986,0.21453356987331063,2.311955287268849,618.5754935999867,618.3561641999986,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
18,0,18,0,4,0,4,0,,,,,,,,2.0974217173955383,both,446.0,1.3426396253248,8.660816646768214e-05,0,49,['frequency'],0.009599269949831069,None,['space'],620.7091217999114,620.7091217999114,0.21160846995189786,2.309030187347436,620.924630299909,620.7091217999114,[-0.20615410001482815],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
18,0,18,0,5,0,5,0,,,,,,,,2.0974217173955383,both,397.0,-2.828041910810068,5.584237568510701e-05,0,50,['frequency'],0.007021469995379448,None,None,623.0568566999864,623.0568566999864,0.20690426998771727,2.3043259873832556,623.2773105999222,623.0568566999864,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
18,0,18,0,6,0,6,0,,,,,,,,2.0974217173955383,both,354.0,-9.0,3.139970279077028e-05,0,51,['frequency'],0.009850269882008433,None,['space'],625.404212799971,625.404212799971,0.20628586993552744,2.3037075873310657,625.6188356999774,625.404212799971,[0.18558539997320622],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
18,0,18,0,7,0,7,0,,,,,,,,2.0974217173955383,both,315.0,-3.9194960505504515,6.280514199095105e-05,0,52,['frequency'],0.009145869873464108,None,None,627.7542117999401,627.7542117999401,0.20669676992110908,2.3041184873166474,627.9736178999301,627.7542117999401,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
18,0,18,0,8,0,8,0,,,,,,,,2.0974217173955383,both,281.0,-2.083786564599361,0.00010592247856992054,0,53,['frequency'],0.004417069838382304,None,None,630.1121268999996,630.1121268999996,0.20330416993238032,2.3007258873279186,630.3289083999116,630.1121268999996,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
18,0,18,0,9,0,9,0,,,,,,,,2.0974217173955383,both,250.0,-7.785181695347527,6.834565650796856e-05,0,54,['frequency'],0.005728069925680757,None,None,632.4681569999084,632.4681569999084,0.20489676983561367,2.302318487231152,632.6850014999509,632.4681569999084,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
18,0,18,0,10,0,10,0,,,,,,,,2.0974217173955383,both,223.0,-6.513596760243068,0.0001041103766445318,0,55,['frequency'],0.00949976989068091,None,None,634.8155055999523,634.8155055999523,0.20916706987190992,2.306588787267448,635.0265043999534,634.8155055999523,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
18,0,18,0,11,0,11,0,,,,,,,,2.0974217173955383,both,199.0,-1.4333785647993649,0.00022814936744210094,0,56,['frequency'],0.008825969998724759,None,None,637.1633867999772,637.1633867999772,0.2131194700486958,2.310541187444234,637.3776320000179,637.1633867999772,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
18,0,18,0,12,0,12,0,,,,,,,,2.0974217173955383,both,177.0,3.1075985206766954,0.0004994174871151084,0,57,['frequency'],0.008406469831243157,None,None,639.5167771999259,639.5167771999259,0.2122976698447019,2.30971938724024,639.7324212999083,639.5167771999259,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
18,0,18,0,13,0,13,0,,,,,,,,2.0974217173955383,both,158.0,5.411495188943212,0.0007997570936809317,0,58,['frequency'],0.01065526984166354,None,None,641.8629529000027,641.8629529000027,0.21064656984526664,2.308068287240805,642.0849399999715,641.8629529000027,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
18,0,18,0,14,0,14,0,,,,,,,,2.0974217173955383,both,141.0,-5.320088846618592,0.0003145062570466288,0,59,['frequency'],0.010301069938577712,None,['space'],644.2156697999453,644.2156697999453,0.21019327000249177,2.30761498739803,644.4320662999526,644.2156697999453,[-1.63408630003687],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
19,0,19,0,0,0,0,0,,,,,0.5833333333333334,655.7559856999433,None,1.6130863222534164,both,5657.0,1.0,0.0001441999170426954,0,60,['frequency'],0.025109369889833033,None,['space'],656.7880486999638,None,0.2515632699942216,1.864649592247638,657.0078235999681,None,[-0.9903691000072286],646.5605176999234,None,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
19,0,19,0,1,0,1,0,,,,,,,,1.6130863222534164,both,3776.0,-5.490716219672598,4.252046911492057e-05,0,61,['frequency'],0.008684470085427165,None,['space'],658.6559333999176,658.6559333999176,0.20894537004642189,1.8220316922998383,658.8696068999125,658.6559333999176,[-1.4810462000314146],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
19,0,19,0,2,0,2,0,,,,,,,,1.6130863222534164,both,,,,1,61,['frequency'],0.008009669953025877,None,None,660.5193662999664,660.5193662999664,0.2089218699838966,1.822008192237313,660.7370630999794,660.5193662999664,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
19,0,19,0,3,0,3,0,,,,,,,,1.6130863222534164,both,1682.0,1.2506378996159022,6.981527259294916e-05,0,62,['frequency'],0.006942169973626733,0.1876634699292481,None,662.3930670999689,662.3930670999689,0.1876634699292481,1.8007497921826645,662.5895376999397,662.3930670999689,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
19,0,19,0,4,0,4,0,,,,,,,,1.6130863222534164,both,1123.0,1.8889864914141368,6.114902449123533e-05,0,63,['frequency'],0.008377469959668815,None,None,664.239500299911,664.239500299911,0.21756116999313235,1.8306474922465488,664.4626256999327,664.239500299911,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
19,0,19,0,5,0,5,0,,,,,,,,1.6130863222534164,both,750.0,2.747749409314459,5.576445663243072e-05,0,64,['frequency'],0.009434269974008203,None,None,666.1057303999551,666.1057303999551,0.21043966989964247,1.8235259921530589,666.329196000006,666.1057303999551,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
19,0,19,0,6,0,6,0,,,,,,,,1.6130863222534164,both,501.0,5.883447756184473,0.00014034374718279753,0,65,['frequency'],0.008695869939401746,None,['space'],667.9809637999861,667.9809637999861,0.2096347699407488,1.8227210921941652,668.1933795999503,667.9809637999861,[-1.3190149000147358],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
19,0,19,0,7,0,7,0,,,,,,,,1.6130863222534164,both,334.0,2.8918613940947404,0.0001307012261349987,0,66,['frequency'],0.0071097699692472816,None,['space'],669.8494095999049,669.8494095999049,0.21007457002997398,1.8231608922833904,670.067142099957,669.8494095999049,[-1.4437675999943167],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
19,0,19,0,8,0,8,0,,,,,,,,1.6130863222534164,both,223.0,2.879670635083718,0.00030701343970969733,0,67,['frequency'],0.008391270064748824,None,None,671.7202025000006,671.7202025000006,0.21091667003929615,1.8240029922927126,671.942335599917,671.7202025000006,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
20,0,20,0,0,0,0,0,,,,,,679.6290545999072,None,2.0581786385543968,none,1382.0,8.467666942527622,0.00013580804002642153,0,83,['frequency'],0.02496936998795718,0.22124656999949366,None,680.6443184999516,None,0.22124656999949366,2.2794252085538904,680.8552804999053,None,,673.5886183999246,None,"[0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333]",,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
20,0,20,0,1,0,1,0,,,,,,,,2.9016611694840586,none,388.0,9.76287490051097,0.0002451527801626065,0,84,['frequency'],0.005890269996598363,None,['space'],682.947926199995,682.947926199995,0.20444477000273764,3.1061059394867963,683.166078899987,682.947926199995,[-1.8544853000203148],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
20,0,20,0,2,0,2,0,,,,,,,,2.7089873676861096,none,2324.0,4.414738702871381,0.00013630723212299675,0,85,"['frequency', 'none']",0.008994470001198351,None,['space'],686.1122241999255,686.1122241999255,0.21564706997014582,2.9246344376562554,686.3312637999188,686.1122241999255,[-2.778771699988283],,,,,"{'estimation': [[125.0, 10.512908883210763], [127.59303224321535, 10.0], [133.05666590220406, 9.0], [133.9716828170366, 8.843714440475885], [138.33270147240685, 8.0], [143.5872943746293, 7.029416737391227], [143.7545483937298, 7.0], [149.48306168353102, 6.0], [153.89305166811442, 5.254038970268979], [155.69622258561873, 5.0], [162.91731269277744, 4.0], [164.93848884661162, 3.727826103093502], [172.9379150222667, 3.0], [176.77669529663666, 2.662092247325816], [189.46457081379947, 2.2346798246210913], [203.0630990890585, 2.552164284207371], [208.99462184414097, 3.0], [217.6376408240306, 3.6231708254591792], [220.99461449125903, 4.0], [230.1126518397833, 5.0], [233.25824788420132, 5.332680877874568], [238.46950695525933, 6.0], [246.36153387644205, 7.0], [249.99999999999937, 7.447248951422829], [254.46790825417142, 8.0], [262.54733312820343, 9.0], [267.94336563407256, 9.65142197852779], [271.35623915068385, 10.0], [281.1439959662807, 11.0], [287.1745887492579, 11.603748489298056], [292.9410134568725, 12.0], [307.72379692619376, 13.0], [307.78610333622805, 13.004153397786684], [329.87697769322244, 13.661199014460692], [353.55339059327247, 13.524609484029318], [369.2526286518937, 13.0], [378.929141627598, 12.691972725705883], [392.86033761755465, 12.0], [406.12619817811606, 11.377759807260434], [413.02417480245055, 11.0], [432.2508662383235, 10.0], [435.2752816480601, 9.850795581124745], [452.86646937924326, 9.0], [466.5164957684015, 8.378492214107142], [476.61005401215976, 8.0], [499.9999999999975, 7.164429269830079], [506.82491293997174, 7.0], [535.8867312681438, 6.327036885631711], [564.871689814004, 6.0], [574.3491774985143, 5.896292367012201], [615.5722066724546, 5.838914329462102], [643.7576157005302, 6.0], [659.7539553864432, 6.088362756527408], [707.1067811865431, 6.571528817094199], [739.8866058915643, 7.0], [757.8582832551941, 7.228017515660989], [812.2523963562301, 7.998131821932016], [812.3826700948177, 8.0], [870.5505632961181, 8.816266242417836], [885.1973404586502, 9.0], [933.0329915368008, 9.593251451507868], [976.9821359437825, 10.0], [999.9999999999926, 10.213149759002503], [1071.773462536285, 10.54846900831468], [1148.698354997026, 10.487422910134462], [1225.0480550195591, 10.0], [1231.1444133449063, 9.962365936624062], [1317.7176285362298, 9.0], [1319.5079107728848, 8.981131663335324], [1387.0181658903587, 8.0], [1414.2135623730828, 7.631125461190275], [1453.6297797681025, 7.0], [1515.7165665103846, 6.072620573596483], [1520.5037869060907, 6.0], [1589.1746237632647, 5.0], [1624.5047927124563, 4.518070205437551], [1668.4721219164185, 4.0], [1741.1011265922318, 3.1895924342521003], [1766.0519329184015, 3.0], [1866.065983073597, 2.275699703085758], [1960.303284495448, 2.0], [1999.9999999999802, 1.8881544736851983], [2113.3550564433644, 2.0], [2143.5469250725646, 2.0286719930187305], [2297.396709994049, 2.567523741793691], [2398.78520749048, 3.0], [2462.2888266898062, 3.265759072502563], [2639.0158215457564, 3.8102083768536494], [2828.427124746159, 3.8977769022787667], [3031.4331330207615, 3.3131937041029182], [3081.72000086451, 3.0], [3248.8873472910104, 2.0], [3249.0095854249043, 1.9992952421408994], [3368.6125909784137, 1.0], [3482.2022531844555, 0.09254631647332945], [3492.4426246809376, 0.0], [3603.638773883418, -1.0], [3718.767022176243, -2.0], [3732.1319661471844, -2.1120744024853284], [3842.6874260751188, -3.0], [3969.769668729322, -4.0], [3999.9999999999504, -4.230390167242182], [4131.055618333532, -5.0], [4287.093850145118, -5.896814600960132], [4319.46845650884, -6.0], [4594.793419988081, -6.859099215619659], [4869.0947400497325, -7.0], [4924.577653379601, -7.027797614610365], [4941.7053760972985, -7.000000000000001], [5278.0316430915, -6.475310902061111], [5439.561534791263, -6.0], [5656.854249492303, -5.387646985296428], [5765.872950092671, -5.0], [6059.526067418393, -4.0], [6062.866266041508, -3.9890364178224162], [6342.514267502637, -3.0], [6498.019170849792, -2.4760500657452624], [6642.624838596364, -2.0], [6957.848553026834, -1.0], [6964.404506368894, -0.9798808498765845], [7306.503237773252, 0.0], [7464.2639322943505, 0.4401185552141864], [7692.19070913147, 1.0], [7999.999999999872, 1.7705577947013236]], 'plus_line': [[125.0, 3.601868847818645], [128.79247701479596, 3.0], [133.9716828170366, 2.255101942227945], [135.27094062198887, 2.0], [140.51099171215677, 1.0], [143.5872943746293, 0.4552243969365264], [145.9972426805127, 0.0], [151.47949026676523, -1.0], [153.8930516681145, -1.416952556979044], [157.7555317867982, -2.0], [164.78945112160656, -3.0], [164.93848884661162, -3.020744907631685], [175.498803744721, -4.0], [176.77669529663666, -4.114141356027719], [189.46457081379947, -4.5001028335241235], [203.0630990890584, -4.072410103092621], [203.91141461356412, -4.0], [216.16165181779533, -3.0], [217.6376408240306, -2.8851705238867793], [225.3954993961587, -2.0], [233.25824788420132, -1.097075750007344], [234.03526345881664, -1.0], [242.0463306269839, 0.0], [249.80287030309614, 1.0], [249.99999999999937, 1.0245093226093351], [258.40903066895424, 2.0], [266.6359769878068, 3.0], [267.94336563407256, 3.155096069136066], [276.918699171403, 4.0], [287.1550444619997, 5.0], [287.1745887492579, 5.001862418091701], [303.1039391295514, 6.0], [307.78610333622805, 6.291994324095771], [329.87697769322244, 6.887618926121449], [353.55339059327247, 6.74495188680247], [378.4694647157262, 6.0], [378.929141627598, 5.986552802709556], [401.2200690688947, 5.0], [406.12619817811606, 4.796274541533926], [422.497818404749, 4.0], [435.2752816480601, 3.427700713383495], [444.82933644603827, 3.0], [466.5164957684015, 2.1002581877172046], [469.3386483524859, 2.0], [498.91615944331863, 1.0], [499.9999999999975, 0.9649392689608255], [535.8867312681438, 0.1361681690586647], [547.4540990134525, 0.0], [574.3491774985143, -0.3202489308963322], [615.5722066724546, -0.397211172786511], [659.753955386444, -0.14971427871489223], [673.8423537169195, 0.0], [707.1067811865431, 0.3273415727321023], [757.8582832551941, 0.9754375080663183], [759.5909622513944, 1.0], [812.2523963562301, 1.7053007350532934], [834.296304814251, 2.0], [870.5505632961181, 2.461061967044539], [920.121028985405, 3.0], [933.0329915368008, 3.1340327170016566], [999.9999999999914, 3.5860448577677904], [1071.773462536285, 3.740471463574677], [1148.698354997026, 3.5457595673042737], [1231.1444133449063, 3.014341715553635], [1232.54837357004, 3.0], [1319.5079107728816, 2.1500110885070587], [1331.251406730401, 2.0], [1414.2135623730828, 1.0114460504367055], [1415.019458815575, 1.0], [1488.3785165095717, 0.0], [1515.7165665103846, -0.3426443647997232], [1564.466615911795, -1.0], [1624.5047927124563, -1.7494291230419319], [1646.8201211588457, -2.0], [1740.7279563331485, -3.0], [1741.101126592234, -3.0038537500385063], [1866.065983073597, -3.8975562748638692], [1902.477601208785, -4.0], [1999.9999999999802, -4.2792662279371], [2143.5469250725646, -4.138189255945804], [2183.5438608313993, -4.0], [2297.396709994046, -3.634989782542487], [2460.1049072189203, -3.0], [2462.2888266898062, -2.9919316343943176], [2639.01582154576, -2.522397988098807], [2828.427124746159, -2.4666216048787235], [3023.0539542396914, -2.9999999999999996], [3031.4331330207615, -3.0228596065609907], [3197.274435048691, -4.0], [3249.0095854249043, -4.285436710026408], [3334.1047442685312, -5.0], [3463.8696617314463, -6.0], [3482.2022531844555, -6.1345269938149], [3574.6950845513356, -7.0], [3690.697513348694, -8.0], [3732.1319661471844, -8.334473903253409], [3809.7785651393174, -9.0], [3932.5830965387368, -10.0], [3999.9999999999504, -10.50991616826904], [4076.7757095290735, -11.0], [4240.191662961685, -12.0], [4287.093850145118, -12.274204207579887], [4497.544390273256, -13.0], [4594.793419988076, -13.32707075984583], [4924.577653379601, -13.529861063410927], [5236.493109859731, -13.0], [5278.031643091506, -12.934332626939526], [5579.495604696822, -12.0], [5656.854249492303, -11.76972251190271], [5865.752203177725, -11.0], [6062.866266041508, -10.284753093516583], [6140.290837971877, -10.0], [6414.256283107552, -9.0], [6498.019170849792, -8.701917947564219], [6712.9516574760855, -8.0], [6964.404506368894, -7.176647103604534], [7030.670246136772, -7.0], [7405.280892960922, -6.0], [7464.2639322943505, -5.844006580566949], [7930.912121674146, -5.0], [7999.999999999882, -4.872185968009196]], 'minus_line': [[125.0, 17.472442659938892], [126.94508656705226, 17.0], [131.16137302752014, 16.0], [133.9716828170366, 15.367393335741381], [135.7871164655998, 15.0], [140.73717990164005, 14.0], [143.5872943746293, 13.43527495361845], [146.15189948847416, 13.0], [151.98211176424135, 12.0], [153.89305166811442, 11.677586297324305], [158.92147292276317, 11.0], [164.93848884661162, 10.186824629489102], [166.96789759863202, 10.0], [176.77669529663666, 9.124324002862673], [180.02543219360126, 9.0], [189.46457081379947, 8.666052592200241], [203.0630990890585, 8.925376349962367], [204.07917158409484, 9.0], [217.63764082403046, 9.959431980891214], [217.98863069071504, 10.0], [226.67932967361807, 11.0], [233.25824788420132, 11.700361844573138], [235.4238657948687, 12.0], [242.6921761233318, 13.0], [249.99999999999937, 13.921714582846642], [250.57130869165343, 14.0], [257.7448171465999, 15.000000000000002], [265.42992602354144, 16.0], [267.94336563407256, 16.31271016899361], [273.86268037456443, 17.0], [282.81244088261855, 18.0], [287.1745887492579, 18.463367662270926], [294.1022881574671, 19.0], [307.61706744413283, 20.0], [307.78610333622805, 20.012334973365043], [329.87697769322244, 20.75120832233109], [353.55339059327247, 20.594172699870192], [369.0449197363025, 20.0], [378.9291416275985, 19.642440958337524], [390.3044814812959, 19.0], [406.12619817811606, 18.130676603456536], [408.24120555175665, 18.0], [424.844006222041, 17.0], [435.2752816480601, 16.3879294578348], [442.41451459606844, 16.0], [461.1354422033942, 15.0], [466.5164957684015, 14.724128184795214], [484.58667658729246, 14.0], [499.9999999999975, 13.400646323222862], [516.0473108658234, 13.0], [535.8867312681438, 12.529876225396709], [574.3491774985151, 12.10055179388911], [615.5722066724546, 12.049122069911949], [659.7539553864432, 12.30304263258831], [707.1067811865431, 12.790099896075208], [722.3855219036432, 12.999999999999998], [757.8582832551941, 13.485022822597], [790.7994109778231, 14.0], [812.2523963562301, 14.33325574942846], [853.0308067572706, 15.0], [870.5505632961181, 15.285266063216293], [916.1903552990229, 16.0], [933.0329915368008, 16.265013898737067], [988.964578337147, 17.0], [999.9999999999914, 17.14803043861646], [1071.773462536285, 17.761229604781036], [1148.6983549970246, 17.89341754669949], [1231.1444133449063, 17.40984379990548], [1262.1180359249315, 17.0], [1319.5079107728832, 16.2751366353951], [1334.803140995517, 16.0], [1392.2795451825446, 15.0], [1414.2135623730828, 14.635710615031918], [1447.6440440305532, 14.0], [1501.3505612467948, 13.0], [1515.7165665103846, 12.746499121823003], [1559.2356343018444, 12.0], [1618.6863866556143, 10.999999999999998], [1624.504792712458, 10.90761948716529], [1693.1503512399038, 10.0], [1741.1011265922318, 9.388994685588775], [1786.0904818823049, 9.0], [1866.065983073597, 8.349018759117826], [1964.4694168153385, 8.0], [1999.9999999999802, 7.884987663183961], [2130.2248308265753, 8.0], [2143.5469250725646, 8.01214968857025], [2297.396709994046, 8.626066618482373], [2372.087109247314, 9.0], [2462.2888266898062, 9.453943672246638], [2603.8267232597996, 10.0], [2639.01582154576, 10.138613055163951], [2828.427124746159, 10.329464417289595], [2942.854734319365, 10.0], [3031.4331330207656, 9.76024609529754], [3151.58429750543, 9.0], [3249.0095854249043, 8.392905250324384], [3295.2303478952767, 8.0], [3411.6344062126495, 7.0], [3482.2022531844555, 6.397639575858969], [3527.0329510401866, 6.0], [3637.3340377265304, 5.0], [3732.1319661471844, 4.126955081086663], [3748.555763711865, 4.0], [3877.131764430205, 3.0], [3999.9999999999554, 2.007980070406351], [4001.4344756916717, 2.0], [4182.7423398347855, 1.0], [4287.093850145118, 0.415736473708735], [4431.034072015668, 0.0], [4594.793419988081, -0.4587423256763309], [4924.577653379601, -0.5639780894838746], [5278.031643091506, -0.007094566191691588], [5280.476119717731, 0.0], [5636.818355748985, 1.0], [5656.854249492303, 1.0540894792768087], [5933.816510720907, 2.0], [6062.866266041508, 2.4115115305466444], [6231.054909364541, 3.0], [6498.0191708498005, 3.865729353573156], [6538.742717553905, 4.0], [6852.636547196013, 5.0], [6964.4045063688845, 5.332502847303295], [7181.781976420584, 6.0], [7464.2639322943505, 6.8141083857508695], [7523.79654685757, 7.0], [7841.312653191544, 8.0], [7999.999999999882, 8.483656494233582]]}",,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
