sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
6,0,6,0,6,0,6,0,,,,,,,,2.7015403358681933,none,1416.0,-0.041159768100668126,5.0149780268105895e-05,0,32,[],0.008862666698405519,None,None,231.77833529998315,231.77833529998315,0.20798176669632085,2.909522102564514,231.9899277999939,231.77833529998315,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
6,0,6,0,7,0,7,0,,,,,,,,2.1519029064423654,none,668.0,-1.147066711915894,4.191487492144571e-05,0,33,[],0.008768666681135073,0.20751756665413268,None,234.69588620000286,234.69588620000286,0.20751756665413268,2.359420473096498,234.91295609998633,234.69588620000286,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
6,0,6,0,8,0,8,0,,,,,,,,2.1298511641256885,none,177.0,-2.0191756180163454,0.0002767738393164979,0,34,[],0.004804866679478437,0.19519406667677686,None,237.05629380000755,237.05629380000755,0.19519406667677686,2.3250452308024654,237.26243559998693,237.05629380000755,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
6,0,6,0,9,0,9,0,,,,,,,,1.1280390351939398,none,125.0,-2.2675254413572854,0.0005566647643149386,0,35,[],0.004207166668493301,0.19722316667321138,None,239.39366359999985,239.39366359999985,0.19722316667321138,1.3252622018671512,239.60660880000796,239.39366359999985,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
6,0,6,0,10,0,10,0,,,,,,,,1.1851976296578968,none,199.0,-1.6937048123379723,0.00022141291855709696,0,36,[],0.00856016666512005,None,None,240.73530110000866,240.73530110000866,0.21315916668390855,1.3983567963418053,240.95203700001002,240.73530110000866,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
6,0,6,0,11,0,11,0,,,,,,,,1.5278508266073993,none,223.0,-1.3137211972082066,0.00018944702766922968,0,37,[],0.008530266670277342,None,None,242.14293269999325,242.14293269999325,0.20839796666405164,1.736248793271451,242.3528268999944,242.14293269999325,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
6,0,6,0,12,0,12,0,,,,,,,,2.83120622030865,none,,,,1,37,[],0.004247666656738147,0.19503236666787416,None,243.88234399998328,243.88234399998328,0.19503236666787416,3.026238586976524,244.0914017999894,243.88234399998328,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
7,0,7,0,0,0,0,0,,,,,,249.8666843000101,None,1.855206400941485,frequency,1701.0,2.8909309163974957,8.55234036604944e-05,0,36,[],0.013067566702375188,None,None,250.9016694999882,None,0.21647086669690907,2.0716772676383943,251.11041419999674,None,,246.92511650000233,None,0.16666666666666666,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
7,0,7,0,1,0,1,0,,,,,,,,2.511344568671418,frequency,1909.0,1.4630563746212466,8.367384776564292e-05,0,37,[],0.008128466666676104,None,None,252.9707386000082,252.9707386000082,0.2074256666819565,2.7187702353533747,253.17812309999135,252.9707386000082,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
7,0,7,0,2,0,2,0,,,,,,,,2.851551887695134,frequency,2143.0,0.8857882640213488,8.635393406276545e-05,0,38,[],0.005833566654473543,0.19786506667151116,None,255.69195350000518,255.69195350000518,0.19786506667151116,3.049416954366645,255.8989944999921,255.69195350000518,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
7,0,7,0,3,0,3,0,,,,,,,,1.291766857867812,frequency,2405.0,0.7623938346218097,9.147647856166606e-05,0,39,[],0.008421566686592996,0.20714606667752378,None,258.7556510999857,258.7556510999857,0.20714606667752378,1.4989129245453359,258.96965980000095,258.7556510999857,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
7,0,7,0,4,0,4,0,,,,,,,,1.7986784697191978,frequency,2700.0,-0.112142806279045,7.252438841909974e-05,0,40,[],0.00045746666728518903,None,None,260.2550055999891,260.2550055999891,0.19497146664070897,1.9936499363599067,260.47481359998346,260.2550055999891,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
7,0,7,0,5,0,5,0,,,,,,,,2.768891354424282,frequency,3031.0,-1.3161293168975785,4.963667900201937e-05,0,41,[],0.008319866639794782,None,None,262.2742744999996,262.2742744999996,0.20841416664188728,2.977305521066169,262.48462770000333,262.2742744999996,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
7,0,7,0,6,0,6,0,,,,,,,,1.1119844230269744,frequency,3402.0,-1.4395692730804344,6.222587919965113e-05,0,42,[],0.005750066629843786,0.19992586664739065,None,265.2522086999961,265.2522086999961,0.19992586664739065,1.311910289674365,265.460651100002,265.2522086999961,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
7,0,7,0,7,0,7,0,,,,,,,,1.0962992990768616,frequency,3819.0,-0.8523561581590471,7.321400109465146e-05,0,43,[],0.004199366638204083,0.19687966664787382,None,266.5726982000051,266.5726982000051,0.19687966664787382,1.2931789657247355,266.7850796999992,266.5726982000051,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
7,0,7,0,8,0,8,0,,,,,,,,1.57975904668132,frequency,4287.0,0.0,0.0001036874812207119,0,44,[],0.007946966652525589,None,None,267.8814262000087,267.8814262000087,0.20986956666456535,1.7896286133458854,268.091786999983,267.8814262000087,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
7,0,7,0,9,0,9,0,,,,,,,,2.1843788746950463,frequency,4812.0,-1.1740346785222346,0.00012213446256200647,0,45,[],0.004182166652753949,0.19419716665288433,None,269.674013699987,269.674013699987,0.19419716665288433,2.3785760413479307,269.881352299999,269.674013699987,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
7,0,7,0,10,0,10,0,,,,,,,,1.5977769373808564,frequency,5401.0,-4.574590940004576,8.147406574202908e-05,0,46,[],0.008025766641367227,None,None,272.0682090999908,272.0682090999908,0.20779346663039178,1.8055704040112481,272.2872139000101,272.0682090999908,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
7,0,7,0,11,0,11,0,,,,,,,,1.2331878278777821,frequency,6062.0,-5.109368452735033,6.59655887694725e-05,0,47,[],0.00409306664369069,0.19568936663563363,None,273.87930949998554,273.87930949998554,0.19568936663563363,1.4288771945134158,274.0874580999953,273.87930949998554,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
7,0,7,0,12,0,12,0,,,,,,,,2.202615207394871,frequency,6804.0,-3.497966241089071,9.712336415834883e-05,0,48,[],0.007774366706144065,None,None,275.32725559998653,275.32725559998653,0.20768676669104025,2.410301974085911,275.53750869998476,275.32725559998653,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
7,0,7,0,13,0,13,0,,,,,,,,2.246484010962126,frequency,7637.0,-1.362119881348609,0.00014578375855168484,0,49,[],0.007805166649632156,None,None,277.7466315999918,277.7466315999918,0.20803336665267125,2.4545173776147973,277.957322000002,277.7466315999918,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
7,0,7,0,14,0,14,0,,,,,,,,2.1858544404454046,frequency,,,,1,49,[],0.007622466655448079,0.20544366666581482,None,280.2114423000021,280.2114423000021,0.20544366666581482,2.3912981071112194,280.4283373999933,280.2114423000021,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
8,0,8,0,0,0,0,0,,,,,,285.45577599998796,None,2.533401888365499,both,158.0,3.4540693407197147,0.0006383910775219904,0,46,[],0.012841066636610776,None,None,286.49126400001114,None,0.22799446663702838,2.7613963550025273,286.7050670000026,None,,282.6038472999935,None,0.5833333333333334,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
8,0,8,0,1,0,1,0,,,,,,,,2.533401888365499,both,,,,1,46,[],0.0076947666821070015,None,None,289.2361680000031,289.2361680000031,0.20740656668203883,2.740808455047538,289.4483618999948,289.2361680000031,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
8,0,8,0,2,0,2,0,,,,,,,,2.533401888365499,both,354.0,5.0,0.000157371301784247,0,47,[],0.005132566642714664,0.19512326666153967,None,291.9833728999947,291.9833728999947,0.19512326666153967,2.7285251550270386,292.1857841000019,291.9833728999947,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
8,0,8,0,3,0,3,0,,,,,,,,2.533401888365499,both,530.0,2.6671805118815417,9.076237287256778e-05,0,48,[],0.007787566661136225,None,None,294.7243060999899,294.7243060999899,0.20795176667161286,2.741353655037112,294.9429046000005,294.7243060999899,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
8,0,8,0,4,0,4,0,,,,,,,,2.533401888365499,both,794.0,0.797526258794488,4.23568269197152e-05,0,49,[],0.007539066660683602,None,None,297.4770442000008,297.4770442000008,0.21040596667444333,2.7438078550399423,297.68943979998585,297.4770442000008,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
8,0,8,0,5,0,5,0,,,,,,,,2.533401888365499,both,1190.0,2.013750899362425,6.556733384428524e-05,0,50,[],0.0040867666830308735,None,None,300.2234851999965,300.2234851999965,0.19391576666384935,2.7273176550293483,300.43314089998603,300.2234851999965,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
8,0,8,0,6,0,6,0,,,,,,,,2.533401888365499,both,1783.0,3.4985887004025296,9.725980087946413e-05,0,51,[],0.00755866669351235,None,None,302.97382139999536,302.97382139999536,0.20593046667636372,2.7393323550418627,303.18212039998616,302.97382139999536,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
8,0,8,0,7,0,7,0,,,,,,,,2.533401888365499,both,2671.0,4.842393141260617,0.0001314424332981035,0,52,[],0.00780156665132381,None,None,305.7251369000005,305.7251369000005,0.20806516663287766,2.7414670549983766,305.93431599999894,305.7251369000005,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
8,0,8,0,8,0,8,0,,,,,,,,2.533401888365499,both,4002.0,-3.277882085130198,5.764840557935026e-05,0,53,[],0.00023266664356924593,0.19262206665007398,None,308.47338390001096,308.47338390001096,0.19262206665007398,2.726023955015573,308.69053240001085,308.47338390001096,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
9,0,9,0,0,0,0,0,,,,,,314.20038759999443,None,2.712056578960421,both,137.0,2.198646262645889,0.0007932913356293327,0,54,[],0.007738066662568599,None,None,315.244495299994,None,0.20310346665792167,2.9151600456183426,315.46285630000057,None,,311.2256778999872,None,0.16666666666666666,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
9,0,9,0,1,0,1,0,,,,,,,,2.712056578960421,both,154.0,6.245632035481471,0.0009534612649985415,0,55,[],0.007084566634148359,None,None,318.17167250000057,318.17167250000057,0.20697456662310287,2.919031145583524,318.37795069999993,318.17167250000057,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
9,0,9,0,2,0,2,0,,,,,,,,2.712056578960421,both,,,,1,55,[],0.007542066654423252,0.2051245666516479,None,321.09389550000196,321.09389550000196,0.2051245666516479,2.917181145612069,321.2986197999853,321.09389550000196,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
9,0,9,0,3,0,3,0,,,,,,,,2.712056578960421,both,194.0,5.4137930844537125,0.0005358168200569408,0,56,[],0.008161066652974114,None,None,324.01228389999596,324.01228389999596,0.20553936666692607,2.917595945627347,324.22225640001125,324.01228389999596,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
9,0,9,0,4,0,4,0,,,,,,,,2.712056578960421,both,218.0,7.0,0.0005153016704596879,0,57,[],0.003787466645007953,0.1963569666550029,None,326.936652400007,326.936652400007,0.1963569666550029,2.908413545615424,327.1488977999834,326.936652400007,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
9,0,9,0,5,0,5,0,,,,,,,,2.712056578960421,both,245.0,1.8791586632426007,0.0002200971492976248,0,58,[],0.0033263666555285454,0.19547686667647213,None,329.8576469999971,329.8576469999971,0.19547686667647213,2.907533445636893,330.06862179999007,329.8576469999971,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
9,0,9,0,6,0,6,0,,,,,,,,2.712056578960421,both,275.0,6.797316950722833,0.00030837363903798347,0,59,[],0.002869466639822349,0.19549696662579663,None,332.7768572999921,332.7768572999921,0.19549696662579663,2.9075535455862176,332.9884790999931,332.7768572999921,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
9,0,9,0,7,0,7,0,,,,,,,,2.712056578960421,both,309.0,4.777801781791451,0.0001819645089926682,0,60,[],0.002634366654092446,0.1927753666532226,None,335.69800080001005,335.69800080001005,0.1927753666532226,2.9048319456136436,335.9075373999949,335.69800080001005,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
9,0,9,0,8,0,8,0,,,,,,,,2.712056578960421,both,347.0,0.576926749466578,9.65160919642233e-05,0,61,[],0.016397833300288767,None,None,338.62164239998674,338.62164239998674,0.23522963331197388,2.947286212272395,338.84972150000976,338.62164239998674,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
9,0,9,0,9,0,9,0,,,,,,,,2.712056578960421,both,389.0,2.281291674427944,0.00010326191458549622,0,62,[],0.00701196669251658,None,None,341.55979769999976,341.55979769999976,0.20640396667295136,2.9184605456333723,341.7737555000058,341.55979769999976,,,,,qmbami,001,fr,0,2022-04-27_14h42.41.817,Continuous,2022.1.1,36.41701708811619,
,,,,,,,,,,,,,,,2.712056578960421,both,437.0,1.4207622869279257,8.793224569631212e-05,0,63,[],,,,,,,,,,,,,,,,,,,,,,
