frequencies,training_trials.thisRepN,training_trials.thisTrialN,training_trials.thisN,training_trials.thisIndex,frequencies.thisRepN,frequencies.thisTrialN,frequencies.thisN,frequencies.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tFrequency,tLevel,tCorrect,Tprobe.started,Tprobe.stopped,tTriangle_cue.started,tTriangle_cue.stopped,Tfeedback.keys,Tfeedback.corr,Tfeedback.rt,Tfeedback.started,Tfeedback.stopped,reversals_nTrials.routineEndVal,track_dir.routineEndVal,step_up.routineEndVal,Correct,Frequency,Level,Psychopy_Level,Direction,Reversals,Track_dir,Step,probe.started,probe.stopped,cross_cue.started,cross_cue.stopped,circle_cue.started,circle_cue.stopped,triangle_cue.started,triangle_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,memo.started,memo.stopped,participant,session,skip_training,language (english or french),date,expName,psychopyVersion,frameRate,
,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,left,1500,20,0.00048302543949490677,-1,0,-1,-10,202.42048330999677,202.6407207000011,202.36368440001388,202.6677341000177,203.35954400000628,203.68515200002003,204.36333600000944,204.68711260001874,left,1,2.9329953999840654,202.42135440002312,None,204.92368780000834,None,gtyzck,001,0,fr,2022-04-27_11h27.59.736,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,left,1500,10,0.0001527460556607757,-1,0,-1,-10,206.89236441000247,None,206.8356759000162,207.14284780001617,207.8401126000099,208.1630017000134,208.85753930002102,209.186105700006,left,1,3.1298017000081018,206.89624860000913,None,209.39226210000925,None,gtyzck,001,0,fr,2022-04-27_11h27.59.736,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,left,1500,0,4.830254394949071e-05,-1,0,-1,-10,211.57000621002516,None,211.49962060002144,211.80959620000795,212.5360772999993,212.8668985000113,213.50651820001076,213.83372039999813,left,1,2.791828200017335,211.56963920002454,None,214.06973750001634,None,gtyzck,001,0,fr,2022-04-27_11h27.59.736,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,left,1500,-10,1.527460556607758e-05,-1,0,-1,-10,215.8938062100089,None,215.86591220000992,216.17240070001571,216.84290180000244,217.1636118000024,217.8528013000032,218.1777217000199,up,0,3.2660261999990325,215.89459300000453,None,218.40958460001275,None,gtyzck,001,0,fr,2022-04-27_11h27.59.736,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,left,1500,-5,2.716251657462168e-05,1,1,1,5,220.7035580100084,None,220.65602630001376,220.96186060001492,221.64748569999938,221.943024600012,222.6823736000224,223.00440000000526,right,0,2.8764995000092313,220.7175252000161,None,223.20746510001482,None,gtyzck,001,0,fr,2022-04-27_11h27.59.736,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,up,1500,0,4.830254394949071e-05,1,1,1,5,226.14414631000835,226.36244440000155,225.07444950001081,225.39383650000673,226.08839420002187,226.39097520001815,227.0850739000016,227.404449499998,up,1,2.431470499985153,225.13127820001682,None,None,None,gtyzck,001,0,fr,2022-04-27_11h27.59.736,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,up,1500,-10,1.527460556607758e-05,-1,2,-1,-10,230.10898741001728,230.32258320000255,229.03820599999744,229.36014230002183,230.05302069999743,230.37720680001075,231.05324810001184,231.35692940000445,right,0,2.9827829000132624,229.1231117999996,None,231.589676100004,None,gtyzck,001,0,fr,2022-04-27_11h27.59.736,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,right,1500,-5,2.716251657462168e-05,1,3,1,2.5,235.63370771000626,235.85799280001083,233.57367300000624,233.89876960002584,234.5862138000084,234.910990400007,235.5770104000112,235.88695670000743,right,1,2.787724399997387,233.62206800002605,None,236.14941300000646,None,gtyzck,001,0,fr,2022-04-27_11h27.59.736,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,left,1500,-10.0,1.527460556607758e-05,-1,4,-1,-5.0,237.97612821001093,238.1956380000047,237.9190813000023,238.2232942999981,238.94099430000642,239.26581060001627,239.9317177000048,240.25447380001424,left,1,3.024950799997896,237.97644379999838,None,240.48725890001515,None,gtyzck,001,0,fr,2022-04-27_11h27.59.736,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,right,1500,-15.0,8.589541935787946e-06,-1,4,-1,-5.0,244.5240736100124,244.74067900000955,242.46386350001558,242.76932130000205,243.4879065999994,243.80128169999807,244.49617960001342,244.82413090000045,up,0,3.1700576999865007,242.5356543000089,None,245.02940300002228,None,gtyzck,001,0,fr,2022-04-27_11h27.59.736,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,right,1500,-12.5,1.1454338263838873e-05,1,5,1,2.5,249.26774351000785,None,247.21327750000637,247.53163690000656,248.2196002000128,248.5528635000228,249.21117290001712,249.51405900000827,right,1,2.450931200000923,247.2709271000058,None,249.76816670999978,None,gtyzck,001,0,fr,2022-04-27_11h27.59.736,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,up,1500,-17.5,6.441247758465675e-06,-1,6,-1,-5.0,252.24856161001952,252.47209850000218,251.19636870000977,251.5084311000246,252.22066760002053,252.53137100001913,253.215468600014,253.5403884999978,up,1,2.915887900016969,251.25398450001376,None,253.74463600001764,None,gtyzck,001,0,fr,2022-04-27_11h27.59.736,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,up,1500,-22.5,3.622179800374953e-06,-1,6,-1,-5.0,256.74314091001287,256.9548202000151,255.66735160001554,255.9799619000114,256.6840276000148,257.0177153000259,257.68114690002403,258.00354420000804,left,0,3.195393299974967,255.72531910002,None,258.2330322000198,None,gtyzck,001,0,fr,2022-04-27_11h27.59.736,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,left,1500,-20.0,4.8302543949490704e-06,1,7,1,2.5,260.46178180999703,260.68523290002486,260.4057942000218,260.71225020001293,261.4294767000247,261.75406680000015,262.41769900001236,262.7403109000006,up,0,3.015697299997555,260.46599760002573,None,262.9672716000059,None,gtyzck,001,0,fr,2022-04-27_11h27.59.736,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,right,1500,-17.5,6.441247758465675e-06,1,7,1,2.5,267.0331202100089,267.25481320000836,264.97352600001614,265.2989888000011,265.9912828000088,266.31149829999777,266.97558520000894,267.2845452000038,left,0,3.242648499988718,265.02227750001475,None,267.54925880001974,None,gtyzck,001,0,fr,2022-04-27_11h27.59.736,3-AFC_adaptive_staircase_mess,2022.1.1,None,
