sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,,Audiogram_both,Audiogram_none,Audiogram_time,Audiogram_frequency,participant,session,language (english or french),date,expName,psychopyVersion,frameRate,
23,0,23,0,9,0,9,0,,,,,,,,1.450467599662553,none,3174.802103936399,-0.1976711803664717,6.789181278304702e-05,0,71,"['both', 'none']",0.010594929801300168,None,None,550.9851633999497,550.9851633999497,0.21237192978151143,1.6628395294440643,551.2073594999965,550.9851633999497,,,,"{'estimation': [[125.0, 7.656089111609233], [131.50423330033624, 8.0], [133.9716828170366, 8.11899881331229], [143.58729437462938, 8.644521670436294], [150.44494526184704, 9.0], [153.89305166811442, 9.173815503986628], [164.9384888466117, 9.648781996650754], [175.5580193926502, 10.0], [176.77669529663666, 10.03912528899959], [189.46457081379947, 10.346932629573313], [203.0630990890585, 10.60667381664227], [217.6376408240306, 10.875485673542073], [223.3856453403471, 11.0], [233.25824788420132, 11.206875690495043], [249.99999999999937, 11.622848775455946], [263.8966785670532, 12.0], [267.94336563407256, 12.10913178031516], [287.1745887492579, 12.607506525018703], [306.01693140359913, 13.0], [307.78610333622805, 13.036516785672712], [329.87697769322244, 13.323582529222408], [353.55339059327247, 13.423638651031874], [378.929141627598, 13.346330670481555], [406.12619817811606, 13.145935819058744], [423.01635622340996, 13.0], [435.2752816480601, 12.900029365642403], [466.5164957684015, 12.678166707914468], [499.9999999999975, 12.508487375393084], [535.8867312681438, 12.366820814740926], [574.3491774985143, 12.187611808803794], [600.5442027143158, 12.0], [615.5722066724538, 11.893890509822203], [659.7539553864432, 11.438444954473141], [692.7893847480773, 11.0], [707.1067811865431, 10.817772381012874], [757.8582832551941, 10.090269526997425], [764.1081654665583, 10.0], [812.2523963562301, 9.338065724995957], [839.5609324481096, 9.0], [870.5505632961192, 8.628899596505944], [931.022345680661, 8.0], [933.0329915368008, 7.979394994056691], [999.9999999999926, 7.333201813845574], [1031.2640229197198, 7.0], [1071.773462536285, 6.5749736741354425], [1116.2366750064812, 6.0], [1148.698354997026, 5.59143957612055], [1186.5309517304593, 5.0], [1231.1444133449063, 4.332108392894645], [1250.312162185574, 4.0], [1310.8155347550137, 3.0], [1319.5079107728848, 2.8632615311119434], [1373.4188597522755, 2.0], [1414.2135623730828, 1.3863737982225657], [1445.9058264668859, 1.0], [1515.7165665103828, 0.1890535348027621], [1547.7355526859685, 0.0], [1624.5047927124563, -0.44109584847562916], [1741.101126592234, -0.3186185733366936], [1786.6934103098317, 0.0], [1866.065983073597, 0.550105308444653], [1908.9646468106419, 1.0], [1999.9999999999802, 1.944001152256831], [2005.1333251231665, 2.0], [2097.87956998904, 3.0], [2143.5469250725646, 3.479136631972639], [2207.14448591414, 4.0], [2297.396709994046, 4.713128312803058], [2377.805193297961, 5.0], [2462.2888266898062, 5.290046068611931], [2639.015821545763, 5.044319777117583], [2647.2067340957105, 5.0], [2828.427124746159, 4.064467738263721], [2837.4023394054557, 4.0], [2979.8608477497587, 3.0], [3031.4331330207615, 2.6501571151053085], [3128.9136093029197, 2.0], [3249.0095854249043, 1.2163272651545152], [3295.700165545902, 1.0], [3482.2022531844555, 0.15130867388203229], [3563.757918044571, 0.0], [3732.13196614718, -0.3059726162702751], [3999.9999999999504, -0.13398035568052766], [4060.8209968891324, 0.0], [4287.093850145118, 0.47775201478163176], [4503.546541270013, 1.0], [4594.793419988081, 1.2094529371610458], [4924.577653379601, 1.7298868650442865], [5278.031643091506, 1.8115375334275545], [5656.854249492303, 1.3966162374540527], [5855.85669732448, 1.0], [6062.866266041508, 0.6011518750124265], [6340.693685143861, 0.0], [6498.019170849792, -0.3296331732363229], [6894.765208865354, -1.0], [6964.404506368894, -1.11341718532387], [7464.2639322943505, -1.5147575812093743], [7999.999999999882, -1.4078725882115335]], 'plus_line': [[125.0, 1.576934790231725], [129.2558672373416, 2.0], [133.9716828170366, 2.4176483696511095], [142.65160918853115, 3.0], [143.5872943746293, 3.0576889906240705], [153.89305166811442, 3.5641153494540276], [164.42522865519948, 4.0], [164.93848884661162, 4.01974450485848], [176.77669529663666, 4.3933320695162745], [189.46457081379936, 4.728470786497644], [200.71698731374474, 5.0], [203.0630990890585, 5.051053970718306], [217.6376408240306, 5.370375336080531], [233.25824788420132, 5.727584243522583], [244.65338119662994, 6.0], [249.99999999999937, 6.116958866432986], [267.94336563407256, 6.51197308912478], [287.1745887492579, 6.917036087508964], [291.84205192850726, 7.0], [307.78610333622805, 7.261755126914631], [329.87697769322244, 7.498836803006589], [353.55339059327247, 7.586994222393946], [378.9291416275985, 7.528640011504663], [406.12619817811606, 7.383272484484193], [435.2752816480601, 7.227313654693484], [466.5164957684015, 7.099750103709112], [493.8371847691602, 7.0], [499.9999999999975, 6.976574805404571], [535.8867312681438, 6.79056640071849], [574.3491774985143, 6.509677397498894], [615.5722066724546, 6.128880752542415], [627.1666534914151, 6.0], [659.7539553864432, 5.635657263166855], [707.1067811865431, 5.068876916224101], [712.3024499338985, 5.0], [757.8582832551941, 4.409743089979901], [788.8298746244466, 4.0], [812.2523963562301, 3.6941220375821806], [865.9592201714695, 3.0], [870.5505632961181, 2.9404333797649005], [933.0329915368008, 2.1506363433633156], [945.3602593839355, 2.0], [999.9999999999926, 1.323067406224351], [1025.5158294909215, 1.0], [1071.773462536285, 0.413011517063674], [1101.3892770631664, 0.0], [1148.698354997026, -0.6450641543326426], [1171.561781154354, -1.0], [1231.1444133449063, -1.8787863496449793], [1238.541635925486, -2.0], [1302.138101171666, -3.0], [1319.5079107728848, -3.255805823445881], [1369.117615835066, -4.0], [1414.2135623730828, -4.624423494576645], [1446.4572019138402, -5.0], [1515.7165665103846, -5.765734619130907], [1553.777242761182, -6.0], [1624.5047927124563, -6.435960927017987], [1741.1011265922318, -6.415053453704059], [1807.3503597667702, -6.0], [1866.065983073597, -5.6496463982648795], [1930.7295705873862, -5.0], [1999.9999999999802, -4.311392684303419], [2028.5507454486885, -4.0], [2121.23230598112, -3.0], [2143.5469250725646, -2.7659101799871335], [2233.477463424649, -2.0], [2297.396709994046, -1.4734332019006375], [2411.895926675119, -1.0], [2462.2888266898062, -0.8072945147969948], [2639.01582154576, -0.9738094683026673], [2644.034293436339, -1.0], [2828.427124746159, -1.9345633146178431], [2837.202203684677, -2.0], [2972.263035939374, -3.0], [3031.433133020758, -3.416209552578854], [3110.7930436514507, -4.0], [3249.0095854249043, -4.971547476543311], [3254.405314496312, -5.0], [3444.301762332365, -6.0], [3482.2022531844555, -6.195341743222247], [3732.1319661471844, -6.763817866034694], [3999.9999999999504, -6.617589885616877], [4252.916098517658, -6.0], [4287.093850145118, -5.922546293172249], [4594.793419988081, -5.038292181990368], [4611.679504595548, -5.0], [4924.577653379601, -4.354869088281609], [5278.031643091506, -4.14744799232743], [5656.854249492303, -4.537296821711193], [5880.863320845032, -5.0], [6062.866266041508, -5.372817976757528], [6341.552740639667, -6.0], [6498.019170849792, -6.345119362682334], [6894.163673254901, -7.0], [6964.404506368894, -7.114754067614333], [7464.2639322943505, -7.516520072287836], [7999.999999999882, -7.590913786303146]], 'minus_line': [[125.0, 13.850030592345437], [133.9716828170366, 13.95510185040192], [134.9307325722707, 14.0], [143.5872943746293, 14.405805332053403], [153.89305166811442, 14.944258935505475], [155.12638747308253, 14.999999999999998], [164.93848884661162, 15.448766045116619], [176.77669529663655, 15.816873361431156], [186.03614422685982, 16.0], [189.46457081379947, 16.06962003038375], [203.0630990890585, 16.27178640623819], [217.6376408240306, 16.500504858891674], [233.25824788420132, 16.844813048795327], [238.325545589846, 17.0], [249.99999999999937, 17.369945313887435], [267.75493535237894, 18.0], [267.94336563407256, 18.006936514736516], [287.1745887492579, 18.679097771454842], [299.61304709672663, 19.0], [307.78610333622805, 19.21706532069046], [329.87697769322244, 19.533795749071395], [353.55339059327247, 19.581116428481323], [378.929141627598, 19.388523271993172], [406.12619817811606, 19.021117310635596], [407.47589309655035, 19.0], [435.2752816480601, 18.617596058871584], [466.5164957684015, 18.265690705387833], [499.9999999999975, 18.059130328655147], [535.8867312681438, 18.013980404659605], [574.3491774985143, 18.02484100160657], [583.7979893667821, 18.0], [615.5722066724546, 17.922900434637107], [659.7539553864432, 17.577345316735524], [702.2640079665474, 17.0], [707.1067811865431, 16.93836121490648], [757.8582832551941, 16.130598157868118], [765.9945921832143, 16.0], [812.2523963562301, 15.306321281997702], [836.3446924493522, 15.0], [870.5505632961181, 14.593732891359434], [933.0329915368008, 14.011572512050584], [934.4348394552289, 14.0], [999.9999999999926, 13.494082364426845], [1052.4915126917954, 13.0], [1071.773462536285, 12.827569503539836], [1137.1855075879255, 12.0], [1148.698354997026, 11.859858181181869], [1200.9643639849455, 11.0], [1231.1444133449063, 10.516649910094955], [1258.5126342626934, 10.0], [1312.1633514831376, 9.0], [1319.5079107728832, 8.869587060893892], [1368.8105958143383, 8.0], [1414.2135623730828, 7.211964668660237], [1430.2517499243206, 7.0], [1508.1751060003494, 6.0], [1515.7165665103846, 5.907526008845263], [1624.5047927124563, 5.3224721660076675], [1741.1011265922298, 5.6111716038255555], [1785.526527324354, 6.0], [1866.065983073597, 6.709445831950613], [1889.8828386003581, 7.0], [1972.187147591927, 8.0], [1999.9999999999802, 8.329674640458261], [2055.1932930680537, 9.0], [2141.819788034605, 10.0], [2143.5469250725646, 10.019772383475273], [2256.7553097391824, 11.0], [2297.396709994046, 11.337411848409985], [2462.2888266898062, 11.88531427147659], [2639.01582154576, 11.55183730871438], [2731.8858226943803, 11.0], [2828.427124746159, 10.454986148158497], [2889.31875700631, 10.0], [3024.813129233555, 9.0], [3031.4331330207615, 8.953172660679847], [3175.9902724697636, 8.0], [3249.0095854249043, 7.523572254754338], [3368.6310199675963, 7.0], [3482.2022531844596, 6.518634354748462], [3732.1319661471844, 6.139737647398055], [3999.9999999999504, 6.373083405288636], [4287.093850145118, 6.971858458533709], [4299.877168396555, 7.0], [4594.793419988081, 7.6397267666305435], [4894.382711544293, 8.0], [4924.577653379601, 8.036557233341439], [5278.031643091506, 8.005158411676028], [5281.80386924013, 8.0], [5656.854249492303, 7.535145306821507], [5917.341456782191, 7.0], [6062.866266041516, 6.718041179343092], [6388.624779707049, 6.0], [6498.019170849792, 5.76973959335532], [6930.949572974666, 5.000000000000001], [6964.404506368894, 4.943783748140373], [7464.2639322943505, 4.565187271271819], [7999.999999999882, 4.9215689700714655]]}",,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
24,0,24,0,0,0,0,0,,,,,"[0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666]",556.0142049998976,None,1.460128710794725,time,690.9564399838883,11.923733126664242,0.00018081493508967508,0,68,"['both', 'none']",0.024474929785355926,None,None,556.7366430000402,None,0.22490372974425554,1.6850324405389805,556.9473029999062,None,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
24,0,24,0,1,0,1,0,,,,,,,,1.460128710794725,time,615.5722066724584,20.0,0.000534153907348926,0,69,"['both', 'none']",0.013388430001214147,None,None,558.4170333000366,558.4170333000366,0.2185247300658375,1.6786534408605625,558.633120500017,558.4170333000366,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
24,0,24,0,2,0,2,0,,,,,,,,1.460128710794725,time,274.2062449236566,10.411576579442848,0.00047029750311335604,0,70,"['both', 'none']",0.010313629871234298,None,['space'],560.0924984000158,560.0924984000158,0.2108308298047632,1.6709595405994881,560.3103741998784,560.0924984000158,[-1.3296203999780118],,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
24,0,24,0,3,0,3,0,,,,,,,,1.460128710794725,time,870.5505632961246,9.60246690584185,0.00012195990423463948,0,71,"['both', 'none', 'time']",0.008250429993495345,None,None,561.7745270000305,561.7745270000305,0.20702593005262315,1.667154640847348,561.991036699852,561.7745270000305,,,,,"{'estimation': [[125.0, 9.066589841436972], [125.8435230177986, 9.0], [133.9716828170366, 8.408830074237255], [143.5872943746293, 8.694993236373332], [146.07080835237048, 9.0], [153.89305166811442, 9.939240938994846], [154.22183455405445, 10.0], [159.68563481912258, 11.0], [164.93848884661162, 11.930925432423294], [165.2755854406792, 12.0], [170.19359109685422, 13.0], [175.2684287033495, 14.0], [176.77669529663666, 14.288700969179825], [180.6520029042198, 15.0], [186.22682594530175, 16.0], [189.46457081379947, 16.56109595840146], [192.72134092478973, 17.0], [200.31610426730109, 18.0], [203.0630990890585, 18.35099010622919], [211.8834667429452, 19.0], [217.6376408240306, 19.410612922484958], [233.25824788420132, 19.69224861743826], [249.99999999999937, 19.340371864712836], [258.4126362054813, 19.0], [267.94336563407256, 18.630720843413137], [284.28521143969596, 18.0], [287.1745887492579, 17.891699194454258], [307.78610333622805, 17.419780391023195], [329.87697769322244, 17.407509496992922], [353.55339059327247, 17.91035461245562], [355.94966362328273, 18.0], [378.929141627598, 18.838779886508256], [382.6318473467944, 19.0], [406.12619817811606, 19.976271341334083], [406.7457110540044, 20.0], [434.3161041347789, 21.0], [435.2752816480601, 21.032975233923988], [466.5164957684015, 21.7066903673442], [499.9999999999975, 21.749101458097833], [535.8867312681438, 21.026368148631022], [536.5720858817281, 21.0], [562.6522548256551, 20.0], [574.3491774985143, 19.55274517180374], [585.248202311965, 19.0], [605.1117817278717, 18.0], [615.5722066724546, 17.481972159368432], [624.2415762522116, 17.0], [642.5272981652249, 16.0], [659.7539553864432, 15.087077574890351], [661.4022549725746, 15.0], [680.7362455557337, 14.0], [700.8718900158575, 13.0], [707.1067811865431, 12.702149278326448], [723.7860722006482, 12.0], [748.6653853068406, 11.0], [757.8582832551941, 10.647668375774138], [780.8880385827308, 10.0], [812.2523963562301, 9.168353439479626], [824.1612035507974, 9.0], [870.5505632961181, 8.378552964788826], [933.0329915368008, 8.235058683854811], [999.9999999999939, 8.54747720373564], [1068.6543374205582, 9.0], [1071.773462536285, 9.02031001724862], [1148.698354997026, 9.327610414111088], [1231.1444133449063, 9.190824063392801], [1253.5617261580796, 9.0], [1319.5079107728832, 8.458897863791872], [1351.6401971373155, 8.0], [1414.2135623730828, 7.146175167618032], [1422.485139121615, 7.0], [1480.9026040616586, 6.0], [1515.7165665103846, 5.433064485926353], [1540.6927720923823, 5.0], [1600.5583416149439, 4.0], [1624.5047927124563, 3.6174429875410468], [1668.8019817188474, 3.0], [1741.1011265922318, 2.0400298474909526], [1745.6908120129553, 2.0], [1865.7409355145649, 1.0], [1866.065983073597, 0.9974093068937364], [1999.9999999999802, 0.6753778260636096], [2105.6342329533954, 1.0], [2143.5469250725646, 1.1132536266378532], [2268.1454829054255, 2.0], [2297.396709994046, 2.2043884678119827], [2382.9210290642914, 3.0], [2462.2888266898062, 3.7288785320734608], [2490.6746029464243, 4.0], [2596.0261805110586, 5.0], [2639.01582154576, 5.402464901376806], [2712.561025308837, 6.0], [2828.427124746159, 6.922729483524911], [2842.3478229207385, 7.0], [3027.463569858928, 8.0], [3031.4331330207615, 8.020904070077373], [3249.0095854249043, 8.492234786464344], [3482.2022531844555, 8.222540798587588], [3535.4421051329655, 8.0], [3732.1319661471844, 7.211732683692972], [3765.8198933148246, 7.0], [3928.546036023513, 6.0], [3999.9999999999504, 5.5741691902855734], [4079.2626273786345, 5.0], [4219.387255639502, 4.0], [4287.093850145118, 3.527779141180949], [4360.991481965497, 3.0], [4502.420616438429, 2.0], [4594.793419988081, 1.3607029648378075], [4653.905313224953, 1.0], [4819.614750163092, 0.0], [4924.577653379601, -0.6192797743940612], [5011.393683833869, -1.0], [5244.327324449652, -2.0], [5278.031643091506, -2.1416902619512785], [5646.545703820948, -3.0], [5656.854249492303, -3.0233866424687985], [6062.866266041508, -3.1990763422801685], [6238.460786554081, -3.0], [6498.019170849792, -2.718052919696724], [6829.224701578263, -2.0], [6964.404506368894, -1.7215364809705251], [7230.769458557625, -1.0], [7464.2639322943505, -0.3964183251606028], [7608.504138523008, 0.0], [7974.473765416872, 1.0], [7999.999999999872, 1.0693725096167004]], 'plus_line': [[125.0, -0.09615001512779764], [133.9716828170366, -0.40217406497229813], [143.58729437462938, -0.13341968847328647], [144.74815725262118, 0.0], [153.61599042214127, 1.0], [153.89305166811442, 1.0305133889312699], [159.33323329457716, 2.0], [164.84567329674675, 3.0], [164.93848884661162, 3.016392286265112], [169.83786755621966, 4.0], [174.69939656885828, 5.0], [176.77669529663666, 5.420192353256036], [179.98271322581846, 6.0], [185.44270254177766, 7.0], [189.46457081379947, 7.7352814923393645], [191.46888413287766, 8.0], [199.08470050541, 9.0], [203.0630990890585, 9.518045724559016], [209.74290400507476, 10.0], [217.6376408240306, 10.55194288161288], [233.25824788420132, 10.843118793853936], [249.99999999999937, 10.540902564404556], [264.6072266493023, 10.0], [267.94336563407256, 9.87867081087554], [287.1745887492579, 9.075840691869917], [289.40707842103524, 9.0], [307.78610333622805, 8.371403457741671], [329.87697769322244, 8.042746151054882], [353.55339059327247, 8.283254821050011], [374.2728125014672, 9.0], [378.929141627598, 9.154978552838555], [396.3413650590878, 10.0], [406.12619817811606, 10.454371998413208], [417.74677363255506, 11.0], [435.2752816480601, 11.779339347092092], [443.05382731578203, 12.0], [466.5164957684015, 12.620872243908067], [499.9999999999975, 12.60259055275889], [522.1243440660269, 12.0], [535.8867312681438, 11.627973124268635], [549.4358806617515, 11.0], [571.6439564493829, 9.999999999999998], [574.3491774985143, 9.879987257812822], [590.201654683831, 9.0], [609.1089602885355, 8.0], [615.5722066724546, 7.669970646810632], [627.6194967703591, 7.0], [646.4495654958686, 6.0], [659.7539553864432, 5.337856050267344], [666.6422146544363, 5.0], [687.7833855953278, 4.0], [707.1067811865431, 3.1618223805455887], [711.3591981282999, 3.0], [738.5890498466267, 2.0], [757.8582832551941, 1.3490403645712452], [771.981138214555, 1.0], [812.2523963562301, 0.06478723239749773], [817.5729787305443, 0.0], [870.5505632961181, -0.6293007917340675], [933.0329915368008, -0.7622442061755547], [999.9999999999926, -0.5324329482910946], [1071.773462536285, -0.21275721577619405], [1148.698354997026, -0.08320077139024787], [1231.1444133449063, -0.3503872457165031], [1307.7930551348845, -1.0], [1319.5079107728832, -1.0976970484291155], [1387.8182046924433, -2.0], [1414.2135623730828, -2.330961619167649], [1455.4059048658507, -3.0], [1515.7165665103846, -3.9095609678778738], [1521.2148735167798, -4.0], [1583.6837846671376, -5.0], [1624.5047927124563, -5.60549527389999], [1654.3458068003197, -6.0], [1734.6829719306397, -7.000000000000001], [1741.1011265922318, -7.07696700204794], [1861.8556075671568, -8.0], [1866.065983073597, -8.030954743409678], [1999.9999999999827, -8.292967802672912], [2091.438187408668, -8.0], [2143.5469250725646, -7.84486682130003], [2271.1678480743617, -7.0], [2297.396709994046, -6.8318844618550045], [2396.899450939338, -6.0], [2462.2888266898062, -5.45666002154521], [2515.4448486841043, -5.0], [2631.58662027688, -4.0], [2639.01582154576, -3.937103224205261], [2765.3830505084798, -3.0], [2828.427124746159, -2.5361559745318045], [2930.1388163782235, -2.0], [3031.4331330207656, -1.4819456570717335], [3243.349883723883, -1.0], [3249.0095854249043, -0.9878818629797135], [3261.020857980316, -1.0], [3482.2022531844555, -1.2238338255002716], [3672.75742028423, -2.0], [3732.1319661471844, -2.235287853622034], [3847.6748785721197, -3.0], [3999.9999999999504, -3.9557383832695043], [4005.5444386785666, -4.0], [4130.334768856287, -5.0], [4262.492981697767, -6.0], [4287.093850145118, -6.182248017867118], [4388.628543321845, -7.0], [4517.740994298306, -8.0], [4594.793419988081, -8.572268075201984], [4657.281921420703, -9.0], [4806.347990154524, -10.0], [4924.577653379601, -10.75265546699253], [4975.424722532489, -11.0], [5185.50378168096, -12.0], [5278.0316430915, -12.423093507848282], [5503.9233867558, -13.0], [5656.854249492303, -13.38095045119935], [6062.866266041508, -13.538383376240086], [6426.677412753535, -13.0], [6498.019170849792, -12.902106836989685], [6825.535403472691, -12.0], [6964.404506368902, -11.639016187769545], [7166.368624340164, -11.0], [7464.2639322943505, -10.092536150588442], [7502.654186041188, -10.0], [7924.27705997695, -9.0], [7999.999999999882, -8.822879045921244]], 'minus_line': [[125.0, 18.569625825856868], [129.38852124858158, 18.0], [133.9716828170366, 17.451913238386062], [143.5872943746293, 17.735982114489893], [145.51250841745505, 18.0], [153.02608407873683, 19.0], [153.89305166811442, 19.112688701384826], [158.3607199728224, 20.0], [163.7467076781301, 21.0], [164.93848884661162, 21.21443747137357], [168.56611263645618, 22.0], [173.44860230966188, 23.0], [176.77669529663666, 23.639732723682997], [178.6279540296042, 24.0], [183.89711958078937, 25.0], [189.46457081379947, 25.971246066980964], [189.6647027481632, 26.0], [196.68158192339337, 27.0], [203.0630990890584, 27.84278594157439], [205.05976714460763, 28.0], [217.6376408240306, 28.957313084840095], [220.06047861845067, 29.000000000000004], [233.25824788420132, 29.23457932232116], [242.05481455359066, 29.0], [249.99999999999937, 28.80431740397495], [267.94336563407256, 28.01936423744051], [268.4613581001512, 28.0], [287.1745887492579, 27.335770403745034], [307.78610333622805, 27.08956830673381], [329.87697769322244, 27.4349422163842], [346.1826863656207, 28.0], [353.55339059327247, 28.257797469032425], [370.87970830789175, 29.0], [378.929141627598, 29.337695553156053], [395.1721980788316, 30.0], [406.12619817811606, 30.429889783006743], [423.8850281455026, 31.0], [435.2752816480601, 31.353004471899865], [466.5164957684015, 31.980969732011765], [469.5643768192936, 32.0], [499.9999999999975, 32.19645721585453], [516.9515292354807, 32.0], [535.8867312681438, 31.789041564944835], [561.1954796746438, 31.000000000000004], [574.3491774985143, 30.589749968619657], [586.5449064863487, 30.0], [607.0094860095314, 28.999999999999996], [615.5722066724546, 28.582811579864938], [625.5476717025397, 28.0], [642.5856964719972, 27.0], [659.4967424417923, 26.0], [659.7539553864432, 25.985225458542775], [676.6554736919306, 25.0], [693.6668834603292, 24.0], [707.1067811865431, 23.220675204714514], [711.4976068330666, 23.0], [731.789852335376, 22.0], [752.2441649958159, 21.0], [757.8582832551941, 20.73541771781842], [779.2177086733285, 20.0], [809.0574084661293, 19.0], [812.252396356229, 18.897748616188153], [863.8513155906336, 18.0], [870.5505632961192, 17.890494299387154], [933.0329915368008, 17.684896307258267], [987.8494121710424, 18.0], [999.9999999999926, 18.07065451678826], [1071.773462536285, 18.733171939151212], [1111.6817475512087, 19.0], [1148.698354997026, 19.25165256508791], [1231.1444133449063, 19.24695041691214], [1259.1788135441998, 19.0], [1319.5079107728832, 18.49623645354797], [1350.536301907367, 18.0], [1414.2135623730828, 17.0079507947985], [1414.6125582789666, 17.0], [1466.1962640105364, 16.0], [1515.7165665103846, 15.049412268612029], [1518.2605429902592, 15.0], [1570.991106634111, 14.0], [1624.0080666139686, 13.0], [1624.5047927124563, 12.990990650427445], [1689.6683081903177, 12.0], [1741.1011265922318, 11.229469905469529], [1764.9322994224083, 11.0], [1866.065983073597, 10.063258277285733], [1888.867347718538, 10.0], [1999.9999999999802, 9.714448417303405], [2078.10063120991, 10.0], [2143.5469250725646, 10.241618066233862], [2231.4891853190825, 11.0], [2297.396709994046, 11.555573529852051], [2336.6306879806816, 12.0], [2426.443008730668, 13.0], [2462.2888266898062, 13.38947735741294], [2515.3038737522893, 14.0], [2604.617869793899, 15.0], [2639.01582154576, 15.375382127024448], [2704.749257630799, 16.0], [2814.3375208701486, 17.0], [2828.427124746159, 17.12652997056507], [2973.777211612868, 18.0], [3031.4331330207615, 18.334877486104144], [3249.0095854249084, 18.780290151074652], [3482.2022531844555, 18.397143984313672], [3565.532650000382, 18.0], [3732.1319661471844, 17.241998817374455], [3768.485985822989, 17.0], [3921.9398424632454, 16.0], [3999.9999999999504, 15.501805094717431], [4068.9283635373627, 15.0], [4206.47729243601, 14.0], [4287.093850145118, 13.419243044080787], [4347.177768098092, 13.0], [4490.335405734131, 12.0], [4594.7934199880865, 11.269283940814438], [4640.473460458334, 11.0], [4811.026300799366, 10.0], [4924.577653379601, 9.334236503499326], [5004.342303194829, 9.0], [5245.516412000696, 8.0], [5278.031643091506, 7.867958695436062], [5656.854249492303, 7.059034520517892], [5866.007080757017, 7.0], [6062.866266041508, 6.948226854144245], [6108.970160600763, 7.0], [6498.019170849792, 7.436411444966232], [6779.330160213448, 8.0], [6964.4045063688845, 8.360749394301289], [7200.700370921329, 9.0], [7464.2639322943505, 9.68360858274748], [7554.0888958008145, 10.000000000000002], [7838.819624087149, 11.0], [7999.999999999872, 11.552834165797613]]}",,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
24,0,24,0,4,0,4,0,,,,,,,,1.460128710794725,time,410.8451572928953,15.770208175486953,0.00046700901340883085,0,72,"['both', 'none', 'time']",0.008712230250239372,None,['space'],563.4563094999176,563.4563094999176,0.21249443013221025,1.6726231409269352,563.6745211000089,563.4563094999176,[-1.2044774999376386],,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
24,0,24,0,5,0,5,0,,,,,,,,1.460128710794725,time,183.01071199320324,17.734576218251263,0.002521721636432092,0,73,"['both', 'none', 'time']",0.008673929842188954,None,['space'],565.145168100018,565.145168100018,0.20789602980948985,1.6680247406042148,565.3636379998643,565.145168100018,[-1.3261643000878394],,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
24,0,24,0,6,0,6,0,,,,,,,,1.460128710794725,time,145.25569836973,7.298411429486101,0.0012566951731779678,0,74,"['both', 'none', 'time']",0.009276329772546887,None,['space'],566.8330147999804,566.8330147999804,0.2087145298719406,1.6688432406666656,567.0552443000488,566.8330147999804,[-1.350003199884668],,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
24,0,24,0,7,0,7,0,,,,,,,,1.460128710794725,time,977.1599684342465,8.105590083109053,0.00011035757091956198,0,75,"['both', 'none', 'time']",0.008035630220547318,None,['space'],568.5138960999902,568.5138960999902,0.20742363017052412,1.667552340965249,568.7313697999343,568.5138960999902,[-1.3835867999587208],,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
24,0,24,0,8,0,8,0,,,,,,,,1.460128710794725,time,,,,1,75,"['both', 'none', 'time']",0.01198073010891676,None,None,570.1971020998899,570.1971020998899,0.21628203010186553,1.6764107408965905,570.4128367998637,570.1971020998899,,,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
25,0,25,0,0,0,0,0,,,,,,573.5229467998724,None,1.9280855477876082,frequency,1175.5479062836089,1.1839058881400724,5.8900241389392655e-05,0,49,"['both', 'none', 'time']",0.024265029933303595,None,None,574.3256596999709,None,0.250287729781121,2.1783732775687294,574.5526956999674,None,,0.3333333333333333,,,,,tyrfqt,001,fr,2022-04-22_12h00.04.507,Continuous,2022.1.1,35.3073184109352,
