frequencies,training_trials.thisRepN,training_trials.thisTrialN,training_trials.thisN,training_trials.thisIndex,frequencies.thisRepN,frequencies.thisTrialN,frequencies.thisN,frequencies.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tFrequency,tLevel,tCorrect,Tprobe.started,Tprobe.stopped,tTriangle_cue.started,tTriangle_cue.stopped,Tfeedback.keys,Tfeedback.corr,Tfeedback.rt,Tfeedback.started,Tfeedback.stopped,reversals_nTrials.routineEndVal,track_dir.routineEndVal,step_up.routineEndVal,Correct,Frequency,Level,Psychopy_Level,Direction,Reversals,Track_dir,Step,probe.started,probe.stopped,cross_cue.started,cross_cue.stopped,circle_cue.started,circle_cue.stopped,triangle_cue.started,triangle_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,memo.started,memo.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,participant,session,skip_training,language (english or french),date,expName,psychopyVersion,frameRate,
,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,left,1500,12.5,0.0002036901389020564,1,3,1,2.5,222.79457865000003,None,222.76490650000005,223.09110050000027,None,None,None,None,left,1,0.7767061999998077,222.79911680000032,None,None,None,,,,,,,cwzopc,001,0,english,2022-07-20_11h00.46.762,3-AFC_adaptive_staircase_mess,2022.1.1,33.801289654421886,
,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,left,1500,7.5,0.00011454338263838867,-1,4,-1,-5.0,225.1304907499999,225.35673429999997,225.06507880000026,225.39053190000004,226.0869591999999,226.40454260000024,227.06176830000004,227.37407759999996,right,0,3.4146559999999226,225.1357240000002,None,227.61823840000034,None,,,,,,,cwzopc,001,0,english,2022-07-20_11h00.46.762,3-AFC_adaptive_staircase_mess,2022.1.1,33.801289654421886,
,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,left,1500,10.0,0.0001527460556607757,1,5,1,2.5,230.09527745000022,230.31602340000018,230.06560530000024,230.38236039999992,231.0587803000003,231.37324880000006,232.06696730000021,232.38461610000013,up,0,2.892222899999979,230.0988609000001,None,232.63204110000015,None,,,,,,,cwzopc,001,0,english,2022-07-20_11h00.46.762,3-AFC_adaptive_staircase_mess,2022.1.1,33.801289654421886,
,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,up,1500,12.5,0.0002036901389020564,1,5,1,2.5,235.51717625,None,234.47285929999998,234.78783890000022,235.48750410000002,235.82016680000015,236.48612840000033,236.80105820000017,up,1,2.417671700000028,234.5093225999999,None,None,None,,,,,,,cwzopc,001,0,english,2022-07-20_11h00.46.762,3-AFC_adaptive_staircase_mess,2022.1.1,33.801289654421886,
,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,right,1500,12.5,0.0002036901389020564,1,5,1,2.5,240.46858905000008,None,238.4383743000003,238.75537269999995,239.4340118,239.75310560000025,240.4389169000001,240.75978620000024,right,1,2.6923251000002892,238.4741984000002,None,241.0045543000001,None,,,,,,,cwzopc,001,0,english,2022-07-20_11h00.46.762,3-AFC_adaptive_staircase_mess,2022.1.1,33.801289654421886,
,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,up,1500,7.5,0.00011454338263838867,-1,6,-1,-5.0,243.73688355000021,243.9609749000001,242.67978799999992,242.99035550000008,243.67204880000008,243.9956972,244.6872831999999,245.00922059999994,right,0,3.054284099999677,242.74550350000027,None,245.23350329999994,None,,,,,,,cwzopc,001,0,english,2022-07-20_11h00.46.762,3-AFC_adaptive_staircase_mess,2022.1.1,33.801289654421886,
,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,[],[],10,left,2000,30,0.0023657562948074026,0,0,-1,10,248.19056055000019,None,248.12753169999996,248.45427969999992,None,None,None,None,left,1,0.7734663999999611,248.1936979000002,None,None,None,up,0.7975956999998743,246.88082179999992,None,246.88082179999992,None,cwzopc,001,0,english,2022-07-20_11h00.46.762,3-AFC_adaptive_staircase_mess,2022.1.1,33.801289654421886,
,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,right,2000,30,0.0023657562948074026,0,0,-1,10,252.53868005000012,None,250.47048620000032,250.79726290000008,251.48940440000024,251.81575909999992,252.47704999999996,252.79865280000013,right,1,2.672255999999834,250.53458219999993,None,253.0211148000003,None,,,,,,,cwzopc,001,0,english,2022-07-20_11h00.46.762,3-AFC_adaptive_staircase_mess,2022.1.1,33.801289654421886,
,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,right,2000,10,0.00023657562948074026,-1,0,-1,-10,256.77033214999994,None,254.70845940000027,255.031297,255.72691920000034,256.04968529999996,256.70826020000004,257.0331446,right,1,2.3552371999999195,254.77256530000022,None,None,None,,,,,,,cwzopc,001,0,english,2022-07-20_11h00.46.762,3-AFC_adaptive_staircase_mess,2022.1.1,33.801289654421886,
,,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,up,2000,10,0.00023657562948074026,-1,0,-1,-10,259.65396465000015,None,258.6094998000003,258.9341093000003,259.62429250000014,259.94963750000034,None,None,up,1,1.8613303999995878,258.67316530000016,None,None,None,,,,,,,cwzopc,001,0,english,2022-07-20_11h00.46.762,3-AFC_adaptive_staircase_mess,2022.1.1,33.801289654421886,
