sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,,Audiogram_time,Audiogram_none,Audiogram_frequency,Audiogram_both,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
18,0,18,0,0,0,0,0,,,,,"[0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333]",569.2688599000103,None,1.8633631717798096,none,125.0,-4.0,0.00045600541967795504,0,71,['time'],0.012958966690348461,None,None,570.2963312999927,None,0.22610616666497663,2.089469338444786,570.5091354000033,None,,566.1178205999895,None,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
18,0,18,0,1,0,1,0,,,,,,,,2.7843457508195955,none,314.0,-2.2693362558013987,7.676152503986555e-05,0,72,['time'],0.015983433346264064,None,None,572.4053395999945,572.4053395999945,0.21119243334396742,2.995538184163563,572.6164222999942,572.4053395999945,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
18,0,18,0,2,0,2,0,,,,,,,,2.7608356939522483,none,1412.0,-3.8952160976768573,3.2241950179414443e-05,0,73,['time'],0.011422933312132955,None,['space'],575.4385548999999,575.4385548999999,0.23289713330450468,2.993732827256753,575.6692328999925,575.4385548999999,[-2.63353819999611],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
18,0,18,0,3,0,3,0,,,,,,,,1.1384923930305904,none,1121.0,-3.4133951592870524,3.315365038025932e-05,0,74,['time'],0.002000266656978056,None,['space'],578.4607479999831,578.4607479999831,0.20572866668226197,1.3442210597128523,578.6753825999913,578.4607479999831,[-2.4401403999945614],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
18,0,18,0,4,0,4,0,,,,,,,,1.875035538200201,none,,,,1,74,['time'],0.000543066649697721,None,['space'],579.8474742999824,579.8474742999824,0.20294846664182842,2.0779840048420297,580.0660232999944,579.8474742999824,[-0.9149591000168584],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
18,0,18,0,5,0,5,0,,,,,,,,2.2707193416116627,none,499.0,-1.811622502341965,5.803625397835046e-05,0,75,['time'],0.01607563332072459,None,None,581.9670516999904,581.9670516999904,0.23951903331908397,2.5102383749307466,582.2004753999936,581.9670516999904,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
18,0,18,0,6,0,6,0,,,,,,,,1.4779328147012127,none,187.0,-2.3118558125533073,0.00023969401829241515,0,76,['time'],0.0001531666493974626,None,['space'],584.5009136000008,584.5009136000008,0.19730476665426977,1.6752375813554825,584.7169151999988,584.5009136000008,[-1.9919014000042807],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
18,0,18,0,7,0,7,0,,,,,,,,1.4146931233787519,none,748.0,-4.0,2.5753729903770978e-05,0,77,['time'],0.014630133315222338,None,['space'],586.2294686000096,586.2294686000096,0.2392414333007764,1.6539345566795283,586.466536699998,586.2294686000096,[-1.2728731000097468],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
18,0,18,0,8,0,8,0,,,,,,,,2.739560550167621,none,280.0,-2.077885581917009,0.00010682847054649284,0,78,['time'],0.013166333344997838,None,['space'],587.9094889999833,587.9094889999833,0.23512743334867992,2.9746879835163007,588.1407996999915,587.9094889999833,[-1.1922975000052247],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
18,0,18,0,9,0,9,0,,,,,,,,2.242980717421201,none,396.0,-0.6113714250965541,7.231908176664793e-05,0,79,['time'],0.014830533327767625,None,['space'],590.908961499983,590.908961499983,0.20900893333600834,2.451989650757209,591.1248556000064,590.908961499983,[-2.664375399996061],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
19,0,19,0,0,0,0,0,,,,,,596.8646230000013,None,1.209240086992609,frequency,708.0,-6.931238517682797,1.995644073607652e-05,0,55,['time'],0.012980166648048908,None,None,597.8842780999839,None,0.2347873666731175,1.4440274536657265,598.1039468999952,None,,593.4087759999966,None,0.3333333333333333,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
19,0,19,0,1,0,1,0,,,,,,,,2.8460784218107538,frequency,562.0,-4.29638978211201,3.7668377878538755e-05,0,56,['time'],0.010111533338204026,0.20301143333199434,None,599.347961499996,599.347961499996,0.20301143333199434,3.049089855142748,599.5583920000063,599.347961499996,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
19,0,19,0,2,0,2,0,,,,,,,,2.5656032441548318,frequency,,,,1,56,['time'],0.014421933301491663,None,None,602.4385735999967,602.4385735999967,0.20988853331073187,2.7754917774655636,602.654421299987,602.4385735999967,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
19,0,19,0,3,0,3,0,,,,,,,,2.795012096312611,frequency,354.0,0.7583515487558263,9.657019642807207e-05,0,57,['time'],0.010004433308495209,None,None,605.2673864999961,605.2673864999961,0.23351913332589902,3.02853122963851,605.5005566999898,605.2673864999961,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
19,0,19,0,4,0,4,0,,,,,,,,2.9234676113803806,frequency,281.0,-6.939856129224033,6.055983126064457e-05,0,58,['time'],0.014072133344598114,None,['space'],608.3290527999925,608.3290527999925,0.21708913333714008,3.1405567447175207,608.545618300006,608.3290527999925,[-2.627976399991894],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
19,0,19,0,5,0,5,0,,,,,,,,1.0160982316877618,frequency,223.0,-5.81124879966416,0.00011287854836094267,0,59,['time'],0.009432633320102468,None,['space'],611.5125065000029,611.5125065000029,0.20766163332154974,1.2237598650093116,611.7301726999867,611.5125065000029,[-2.7083128000085708],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
19,0,19,0,6,0,6,0,,,,,,,,2.470470495627616,frequency,177.0,-8.0,0.0001390220918741947,0,60,['time'],0.014317033317638561,None,['space'],612.7822756000096,612.7822756000096,0.2208547333138995,2.6913252289415155,613.005874399998,612.7822756000096,[-0.6414304999925662],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
19,0,19,0,7,0,7,0,,,,,,,,2.3769912949875684,frequency,140.0,-1.9519666286688948,0.00047059567218552055,0,61,['time'],0.012233433342771605,None,None,615.5037365999888,615.5037365999888,0.21407873334828764,2.591070028335856,615.7253690999933,615.5037365999888,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
20,0,20,0,0,0,0,0,,,,,"[0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333]",625.3599489000044,None,2.2896681552116935,none,2764.0,-8.897967736328464,2.4947200324515223e-05,0,80,['time'],0.012681366672040895,None,None,626.3833334000083,None,0.2241821666539181,2.5138503218656116,626.6027107999835,None,,618.13869349999,None,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
20,0,20,0,1,0,1,0,,,,,,,,2.619292207253636,none,3482.0,-6.439977293791027,3.5659606890720904e-05,0,81,['time'],0.013117833295837045,None,None,628.9235244999873,628.9235244999873,0.21426203328883275,2.833554240542469,629.1365691999963,628.9235244999873,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
20,0,20,0,2,0,2,0,,,,,,,,2.246931460507003,none,1162.0,-1.4237176712835962,4.314404673349965e-05,0,82,['time'],0.01384913333458826,None,None,631.7931612000102,631.7931612000102,0.2144476333342027,2.461379093841206,632.011328099994,631.7931612000102,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
20,0,20,0,3,0,3,0,,,,,,,,1.3211934821365467,none,308.0,-8.56963679915441,3.95344399071942e-05,0,83,['time'],0.014264733355958015,None,['space'],634.2963281999982,634.2963281999982,0.23041593335801736,1.551609415494564,634.5254484000034,634.2963281999982,[-1.9721001999860164],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
20,0,20,0,4,0,4,0,,,,,,,,1.5821862791269228,none,518.0,-5.969070396490116,3.452254620291242e-05,0,84,"['time', 'none']",0.014457433309871703,None,None,635.8740640000033,635.8740640000033,0.21942263332311995,1.8016089124500427,636.0914923000091,635.8740640000033,,,,,,"{'estimation': [[125.0, -2.334501682597546], [133.9716828170366, -2.2150880949942455], [143.5872943746293, -2.294956371161396], [153.89305166811442, -2.567410343043721], [164.93848884661162, -2.9830291060294645], [165.34774940814438, -3.0], [176.77669529663666, -3.454155055751885], [189.46457081379947, -3.8644972622988436], [196.56817759575173, -4.0], [203.0630990890584, -4.1205434309104625], [217.6376408240306, -4.146796006286154], [227.81878251923783, -4.0], [233.25824788420132, -3.924950589518925], [249.99999999999937, -3.4997796368395058], [266.0379025660034, -3.0], [267.94336563407256, -2.943464215471233], [287.17458874925757, -2.359850069975928], [300.665390571769, -2.0], [307.78610333622805, -1.8206997246371004], [329.87697769322244, -1.3799931948558282], [353.553390593272, -1.0267078912866416], [355.7707440713731, -1.0], [378.929141627598, -0.7349968946647047], [406.12619817811606, -0.47791219209801533], [435.2752816480601, -0.25313604759604846], [466.5164957684015, -0.10801886504704025], [499.9999999999975, -0.12900163657547575], [535.8867312681438, -0.40181726639985504], [574.3491774985143, -0.9765484173412073], [575.4479640140385, -1.0], [615.5722066724546, -1.8188403717069932], [623.2689089834726, -2.0], [659.7539553864432, -2.8209160049851993], [668.0025299245035, -3.0], [707.1067811865431, -3.811714713677054], [718.6393218090699, -4.0], [757.8582832551941, -4.617787420031458], [799.9041861830304, -5.0], [812.2523963562301, -5.111708890102397], [870.5505632961181, -5.2538561715871595], [933.0329915368008, -5.091890506329552], [949.9559946792477, -5.0], [999.9999999999926, -4.74454904372233], [1071.773462536285, -4.351845415040779], [1148.698354997026, -4.019367668531608], [1156.4541738779883, -4.0], [1231.1444133449063, -3.8242603876843617], [1319.5079107728832, -3.789390437913709], [1414.2135623730828, -3.9080196193450227], [1449.633250462402, -4.0], [1515.7165665103846, -4.167850112151229], [1624.5047927124563, -4.553894538701472], [1724.7976861447034, -5.0], [1741.1011265922318, -5.072889376459119], [1866.065983073597, -5.711571543114843], [1918.4687021838474, -6.0], [1999.9999999999802, -6.448556834317811], [2102.8841307118464, -7.0], [2143.5469250725646, -7.21789212024171], [2297.396709994046, -7.925798917362782], [2319.1994697402583, -8.0], [2462.2888266898062, -8.473696916618373], [2639.01582154576, -8.755857186384283], [2828.427124746159, -8.722321013434538], [3031.4331330207615, -8.377678313751986], [3167.587363543663, -8.0], [3249.0095854249043, -7.788819556240044], [3482.202253184451, -7.095842091846836], [3517.386182490643, -7.0], [3732.1319661471844, -6.450003690416812], [3999.9999999999504, -6.004463351126318], [4008.1406808410047, -6.0], [4287.093850145118, -5.850705531705349], [4568.76594282541, -6.0], [4594.793419988076, -6.013252111722892], [4924.577653379601, -6.4117541112398815], [5278.031643091506, -6.908499843960733], [5357.384771910759, -7.0], [5656.854249492303, -7.327239879370545], [6062.866266041508, -7.499650480444271], [6498.019170849792, -7.323611624321871], [6769.135818585066, -7.0], [6964.404506368894, -6.769520009159812], [7410.959605308116, -6.0], [7464.2639322943505, -5.907622508201092], [7932.132913828184, -5.0], [7999.999999999882, -4.864255634099267]], 'plus_line': [[125.0, -5.910433746295882], [133.9716828170366, -5.655766117546624], [143.5872943746293, -5.789662560562304], [149.49959686214567, -6.0], [153.8930516681145, -6.171895617541843], [164.93848884661162, -6.655555499504172], [173.82458044147353, -7.0], [176.77669529663666, -7.121126462481981], [189.46457081379947, -7.521948394060063], [203.0630990890585, -7.7545771712959395], [217.6376408240306, -7.7752540683711775], [233.25824788420132, -7.547332330038248], [249.99999999999937, -7.058617827077404], [251.5109966060942, -7.000000000000001], [267.94336563407256, -6.438083275751428], [279.69993965659575, -6.0], [287.1745887492579, -5.751035757015401], [307.78610333622805, -5.130722273337882], [313.16508571572825, -5.0], [329.87697769322244, -4.646445847936935], [353.55339059327247, -4.274204093954731], [374.90684779229457, -4.0], [378.929141627598, -3.9554055121529976], [406.12619817811606, -3.683538268631542], [435.2752816480601, -3.4188500919081104], [466.5164957684015, -3.2297098703751903], [499.9999999999975, -3.2379748293367046], [535.8867312681438, -3.532817108588218], [566.4663022478218, -4.0], [574.3491774985151, -4.126074798708518], [615.5722066724546, -4.980857152554956], [616.3887626711286, -5.0], [659.7539553864432, -5.992376341199964], [660.1040772942189, -6.0], [706.839727787069, -6.999999999999999], [707.1067811865431, -7.0056411413313295], [757.8582832551941, -7.87257298457649], [770.3067692265346, -8.0], [812.2523963562301, -8.45780114567221], [870.5505632961181, -8.663673715770003], [933.0329915368008, -8.529220921540233], [999.9999999999926, -8.141055458920405], [1019.8416495391332, -8.0], [1071.773462536285, -7.683949622603166], [1148.698354997026, -7.283793301566179], [1231.1444133449063, -7.021917780140022], [1260.4309832708518, -7.0], [1319.5079107728832, -6.964075970508011], [1347.9518948774937, -7.0], [1414.2135623730828, -7.092688409963868], [1515.7165665103846, -7.398896184643517], [1624.5047927124563, -7.851112418598271], [1652.4924464023763, -8.0], [1741.1011265922318, -8.497108836898612], [1822.4278188916003, -9.0], [1866.065983073597, -9.283190550497437], [1974.7939932596262, -10.0], [1999.9999999999802, -10.17204475319], [2131.4888537322263, -11.000000000000002], [2143.5469250725646, -11.0779586247809], [2297.396709994046, -11.891497043775987], [2328.0200249236964, -12.0], [2462.2888266898062, -12.492611537218547], [2639.0158215457564, -12.748500447166801], [2828.427124746159, -12.632666915578607], [3031.4331330207615, -12.14534439175161], [3070.052917972096, -12.0], [3249.0095854249043, -11.409896090465807], [3355.1400895199545, -11.0], [3482.2022531844555, -10.562809249625687], [3660.0116735836145, -10.0], [3732.1319661471844, -9.796282335369067], [3999.999999999946, -9.29759885275242], [4287.093850145118, -9.128247451406818], [4594.7934199880865, -9.306316996146865], [4924.577653379601, -9.70878968360471], [5137.3367244729725, -10.0], [5278.031643091506, -10.20217970573514], [5656.854249492303, -10.626186401279314], [6062.866266041508, -10.81985626717182], [6498.019170849792, -10.699245283350065], [6964.404506368894, -10.218351359033228], [7106.940689944103, -10.0], [7464.2639322943505, -9.47758346828612], [7778.729400004445, -9.0], [7999.999999999882, -8.663821693367002]], 'minus_line': [[125.0, 1.2152626727565017], [133.9716828170366, 1.1865851291585567], [143.5872943746293, 1.1424114092925963], [150.34667200744767, 1.0], [153.89305166811442, 0.9344829249403432], [164.93848884661162, 0.5526915512228294], [176.77669529663666, 0.03476953965525664], [177.6444981781748, 0.0], [189.46457081379947, -0.4122894740602308], [203.0630990890585, -0.688835583125929], [217.6376408240306, -0.7078234842471256], [233.25824788420132, -0.4753044948567532], [249.99999999999923, -0.07660528688211705], [252.6916455627595, 0.0], [267.94336563407256, 0.44082859975238275], [287.1745887492579, 0.9351018843567557], [290.00960516287864, 1.0], [307.78610333622805, 1.4126363028736102], [329.87697769322244, 1.7963428410429605], [344.8839929257853, 2.0], [353.55339059327247, 2.125934603531755], [378.929141627598, 2.4248494426730804], [406.12619817811606, 2.683440103095477], [435.2752816480601, 2.9063377567113187], [453.6850786558219, 3.0], [466.5164957684015, 3.0736631257541873], [499.9999999999975, 3.097432486931086], [514.2839109285221, 3.0], [535.8867312681438, 2.8728622122842267], [574.3491774985143, 2.335877738507312], [589.6406932872719, 2.0], [615.5722066724546, 1.4700049130083885], [634.4582662740164, 1.0], [659.7539553864432, 0.40372000610595016], [677.1328347220073, 0.0], [707.1067811865431, -0.655791509357078], [726.9071461713629, -1.0], [757.8582832551941, -1.4930925906221786], [812.2523963562301, -1.9946091532865156], [814.7471236200766, -2.0], [870.5505632961181, -2.101898986266372], [908.201165030081, -2.0], [933.0329915368008, -1.9264697544544542], [999.9999999999926, -1.5817045279941264], [1071.773462536285, -1.2248772290679855], [1130.3085379475167, -1.0], [1148.698354997026, -0.9235315822862754], [1231.1444133449063, -0.717529670228084], [1319.5079107728832, -0.6547844850967998], [1414.2135623730828, -0.7294883556332326], [1515.7165665103846, -0.9362331261409054], [1536.5894191003817, -1.0], [1624.5047927124563, -1.2362795486873552], [1741.1011265922318, -1.6518097833879222], [1818.472365129881, -2.0], [1866.065983073597, -2.1983096888140037], [1999.9999999999802, -2.8402830381612603], [2031.2436831606435, -3.0], [2143.5469250725646, -3.5336021539965925], [2246.349451135317, -4.0], [2297.396709994049, -4.215710062204316], [2462.2888266898062, -4.757818734708813], [2589.3034623232547, -5.0], [2639.01582154576, -5.083691914564133], [2828.427124746162, -5.10531369984123], [2905.6062418816223, -5.0], [3031.4331330207615, -4.820145959135129], [3249.0095854249043, -4.297035092073633], [3356.214653906425, -4.0], [3482.2022531844555, -3.644862069958566], [3732.1319661471844, -3.032456182068189], [3751.079585166004, -3.0], [3999.9999999999504, -2.5498095009537067], [4287.093850145118, -2.3669197723793323], [4594.793419988081, -2.506011279317663], [4924.577653379601, -2.9390830669230814], [4960.539431659075, -3.0], [5278.031643091506, -3.4689118943233304], [5656.854249492303, -3.9484703998015633], [5756.421857136734, -4.0], [6062.866266041508, -4.13283415273535], [6355.962037523031, -4.0], [6498.019170849792, -3.9290774626288547], [6964.404506368894, -3.2976657173282033], [7114.2036319000445, -3.0000000000000004], [7464.2639322943505, -2.299567526833707], [7589.158671262007, -2.0], [7999.999999999882, -1.008122237601504]]}",,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
20,0,20,0,5,0,5,0,,,,,,,,1.7345171343907027,none,461.0,-1.5761201616154896,6.125079158831281e-05,0,85,"['time', 'none']",0.012857433350291103,None,None,637.7120027999918,637.7120027999918,0.21340023333323188,1.9479173677239345,637.9322243999923,637.7120027999918,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
20,0,20,0,6,0,6,0,,,,,,,,1.0855401145820234,none,,,,1,85,"['time', 'none']",0.008671733317896724,None,['space'],639.7087569999858,639.7087569999858,0.20700533333001658,1.29254544791204,639.9315642000001,639.7087569999858,[-1.5769120999902952],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
20,0,20,0,7,0,7,0,,,,,,,,1.542012692432679,none,7817.0,-7.181901477047766,7.698347500204368e-05,0,86,"['time', 'none']",0.01367273333016783,None,None,641.0524826000037,641.0524826000037,0.21195263334084302,1.753965325773522,641.2654461000056,641.0524826000037,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
20,0,20,0,8,0,8,0,,,,,,,,1.6618773428089433,none,5217.0,-9.52673043286605,4.833522327787698e-05,0,87,"['time', 'none']",0.015706433332525194,None,['space'],642.847923399997,642.847923399997,0.22576743332319893,1.8876447761321422,643.0692888000049,642.847923399997,[-1.3557131999987178],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
20,0,20,0,9,0,9,0,,,,,,,,2.7816743777920117,none,2462.0,-9.0,3.017796554057358e-05,0,88,"['time', 'none']",0.011835833342047408,None,['space'],644.7657468999969,644.7657468999969,0.2090770333306864,2.990751411122698,644.9845115999924,644.7657468999969,[-1.504290500015486],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
20,0,20,0,10,0,10,0,,,,,,,,1.0203024152970166,none,776.0,-7.327317420249681,1.697398633037786e-05,0,89,"['time', 'none']",0.012568133301101625,None,None,647.8047234999831,647.8047234999831,0.20830453329836018,1.2286069485953768,648.026192099991,647.8047234999831,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
20,0,20,0,11,0,11,0,,,,,,,,1.4700562134128063,none,1741.0,-2.551578163355864,4.7050942239950145e-05,0,90,"['time', 'none']",0.009322633355623111,None,None,649.0844935000059,649.0844935000059,0.20474033334176056,1.674796546754567,649.3028561999963,649.0844935000059,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
20,0,20,0,12,0,12,0,,,,,,,,1.6798986900020347,none,274.0,-8.980689191121304,5.0515875829258334e-05,0,91,"['time', 'none']",0.005243433319265023,None,None,650.8187124999822,650.8187124999822,0.2083514333353378,1.8882501233373725,651.0444917999848,650.8187124999822,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
21,0,21,0,0,0,0,0,,,,,,655.8190859000024,None,1.121377824524341,frequency,249.0,-0.46742557202631513,0.0001605645101666045,0,62,"['time', 'none']",0.012313966668443754,None,None,656.872956999985,None,0.20526606668136083,1.326643891205702,657.0849097000028,None,,652.7551320999919,None,0.16666666666666666,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
21,0,21,0,1,0,1,0,,,,,,,,1.6149557213943624,frequency,222.0,-0.8875429301293625,0.00020074305765561254,0,63,"['time', 'none']",0.011706433317158371,None,['space'],658.2377257999906,658.2377257999906,0.213335433305474,1.8282911546998364,658.4532892999996,658.2377257999906,[-0.11372470000060275],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
21,0,21,0,2,0,2,0,,,,,,,,1.9815106748369786,frequency,198.0,-0.7000417828331005,0.0002516081682302474,0,64,"['time', 'none']",0.010000333335483447,None,['space'],660.1090796999924,660.1090796999924,0.21116213334607892,2.1926728081830573,660.3215293000103,660.1090796999924,[-1.2250811999838334],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
21,0,21,0,3,0,3,0,,,,,,,,2.9347388686134828,frequency,176.0,-0.24301239512256118,0.00034311453251939457,0,65,"['time', 'none']",0.012238133320352063,0.20988153331563808,['space'],662.3401604999963,662.3401604999963,0.20988153331563808,3.144620401929121,662.5519175000081,662.3401604999963,[-1.8803511000005528],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
21,0,21,0,4,0,4,0,,,,,,,,1.7663592600715046,frequency,157.0,-0.5304928030322495,0.0004118894333686115,0,66,"['time', 'none']",0.011739033361664042,None,['space'],665.5248247999989,665.5248247999989,0.23204423335846514,1.9984034934299697,665.7562707999896,665.5248247999989,[-2.8877528999873903],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
21,0,21,0,5,0,5,0,,,,,,,,2.219617150027652,frequency,140.0,-0.7178461500866509,0.0005424428046946155,0,67,"['time', 'none']",0.011946833343245089,0.20660103333648294,['space'],667.5515802000009,667.5515802000009,0.20660103333648294,2.426218183364135,667.7595127999957,667.5515802000009,[-1.6670928999956232],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
21,0,21,0,6,0,6,0,,,,,,,,2.63940744188446,frequency,125.0,-1.0,0.000644124775846567,0,68,"['time', 'none']",0.007869033317547292,None,['space'],670.0218794999819,670.0218794999819,0.20842303332756273,2.8478304752120227,670.2524915999966,670.0218794999819,[-2.1214934999879915],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
21,0,21,0,7,0,7,0,,,,,,,,2.6565606186668456,frequency,,,,1,68,"['time', 'none']",0.01288163335993886,0.20969023334328085,['space'],672.9206870000053,672.9206870000053,0.20969023334328085,2.8662508520101264,673.1329202000052,672.9206870000053,[-2.6127630000119098],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
22,0,22,0,0,0,0,0,,,,,,678.8078188000072,None,2.9270012013354973,frequency,8000.0,-5.0,0.00010208689723347648,0,69,"['time', 'none']",0.012823866622056812,None,None,679.825714000006,None,0.21961556663154624,3.1466167679670436,680.0343277000065,None,,675.8246847999981,None,0.5833333333333334,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
22,0,22,0,1,0,1,0,,,,,,,,2.3877313847729247,frequency,5339.0,-5.37993658621766,7.5490187154021e-05,0,70,"['time', 'none']",0.004116733296541497,None,None,683.0029979000101,683.0029979000101,0.20167983329156414,2.589411218064489,683.2215976000007,683.0029979000101,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
22,0,22,0,2,0,2,0,,,,,,,,1.4838693813773336,frequency,3563.0,-4.777399265838476,4.400260806546824e-05,0,71,"['time', 'none']",0.012125233304686844,0.20684933330630884,['space'],685.649543699983,685.649543699983,0.20684933330630884,1.6907187146836424,685.8624361999973,685.649543699983,[-2.349184199993033],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
22,0,22,0,3,0,3,0,,,,,,,,1.2835003177492603,frequency,2378.0,-3.5190606283843855,5.547832957525002e-05,0,72,"['time', 'none']",0.012624233320821077,None,['space'],687.3858477000031,687.3858477000031,0.20700823332299478,1.490508551072255,687.5981266000017,687.3858477000031,[-1.3893601000017952],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
22,0,22,0,4,0,4,0,,,,,,,,1.4463783095933413,frequency,1587.0,-2.732631815464512,4.063044099783943e-05,0,73,"['time', 'none']",0.012732133327517658,None,None,688.9201341999869,688.9201341999869,0.23515653333743103,1.6815348429307724,689.1501626999816,688.9201341999869,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
22,0,22,0,5,0,5,0,,,,,,,,1.6100381687190888,frequency,1059.0,-1.225946224561842,4.0396586819730094e-05,0,74,"['time', 'none']",0.006347533315420151,0.1984850333246868,['space'],690.6359411999874,690.6359411999874,0.1984850333246868,1.8085232020437756,690.8473578999983,690.6359411999874,[-1.3440002999850549],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
22,0,22,0,6,0,6,0,,,,,,,,2.9756484282569104,frequency,,,,1,74,"['time', 'none']",0.012576433306094259,None,['space'],692.4987454999937,692.4987454999937,0.23586453331517987,3.2115129615720903,692.7338153999881,692.4987454999937,[-1.4302990999713074],,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
22,0,22,0,7,0,7,0,,,,,,,,1.2345216509619987,frequency,472.0,-3.2828347374221254,4.993893268569311e-05,0,75,"['time', 'none']",0.01396913331700489,None,None,695.7357563999831,695.7357563999831,0.23826153331901878,1.4727831842810175,695.9686825999815,695.7357563999831,,,,,,,,,hnxrev,001,french,0,2022-07-25_14h54.29.387,Continuous,2022.1.1,None,
