frequencies,training_trials.thisRepN,training_trials.thisTrialN,training_trials.thisN,training_trials.thisIndex,frequencies.thisRepN,frequencies.thisTrialN,frequencies.thisN,frequencies.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tFrequency,tLevel,tCorrect,Tprobe.started,Tprobe.stopped,tTriangle_cue.started,tTriangle_cue.stopped,Tfeedback.keys,Tfeedback.corr,Tfeedback.rt,Tfeedback.started,Tfeedback.stopped,reversals_nTrials.routineEndVal,track_dir.routineEndVal,step_up.routineEndVal,Correct,Frequency,Level,Psychopy_Level,Direction,Reversals,Track_dir,Step,probe.started,probe.stopped,cross_cue.started,cross_cue.stopped,circle_cue.started,circle_cue.stopped,triangle_cue.started,triangle_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,memo.started,memo.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,participant,session,skip_training,language (english or french),date,expName,psychopyVersion,frameRate,
,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,right,1500,-12.5,1.1454338263838873e-05,1,3,1,2.5,189.92107156658702,None,187.90196409996133,188.22704439994413,188.8994757999899,189.22815049998462,189.90440489992034,190.2474447999848,up,0,4.753178699989803,187.93075479997788,None,190.45362839999143,None,,,,,,,tlvjds,001,0,fr,2022-05-06_11h19.43.838,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,left,1500,-10.0,1.527460556607758e-05,1,3,1,2.5,194.23442986660328,None,194.18475090002175,194.52188219991513,195.18177779996768,195.50916179991327,196.18919329997152,196.51991859998088,right,0,3.3139968001050875,194.2500871999655,None,196.75702429993544,None,,,,,,,tlvjds,001,0,fr,2022-05-06_11h19.43.838,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,up,1500,-7.5,2.036901389020565e-05,1,3,1,2.5,200.10626186657854,None,199.05299959995318,199.38011339993682,200.0566232999554,200.39775170001667,201.04586369998287,201.37449479999486,left,0,3.8299794000340626,199.11005479993764,None,201.61051159992348,None,,,,,,,tlvjds,001,0,fr,2022-05-06_11h19.43.838,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,up,1500,-5.0,2.716251657462168e-05,1,3,1,2.5,205.51742406661313,None,204.48448889993597,204.81907339999452,205.4688205999555,205.77863650000654,None,None,up,1,1.8678869999712333,204.51340549997985,None,None,None,,,,,,,tlvjds,001,0,fr,2022-05-06_11h19.43.838,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,up,1500,-5.0,2.716251657462168e-05,1,3,1,2.5,208.96984046668902,None,207.92654040001798,208.26908979995642,208.92333749996033,209.2678067999659,None,None,up,1,1.7687639000359923,207.95536729996093,None,None,None,,,,,,,tlvjds,001,0,fr,2022-05-06_11h19.43.838,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,right,1500,-10.0,1.527460556607758e-05,-1,4,-1,-5.0,213.27817416662973,None,211.25782609998714,211.60136680002324,212.25246380001772,212.58265729993582,213.26150749996305,213.60725739994086,right,1,2.8273080999497324,211.3133437000215,None,213.79182419995777,None,,,,,,,tlvjds,001,0,fr,2022-05-06_11h19.43.838,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,up,1500,-10.0,1.527460556607758e-05,-1,4,-1,-5.0,216.6924364666377,None,215.6303938999772,215.9689439999638,216.64485659997445,216.98271909996402,217.6405007999856,217.97299689997453,up,1,3.106674899929203,215.68936089996714,None,218.1806918999646,None,,,,,,,tlvjds,001,0,fr,2022-05-06_11h19.43.838,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,right,1500,-15.0,8.589541935787946e-06,-1,4,-1,-5.0,222.34542176669154,None,220.310469500022,220.6453741999576,221.3073370999191,221.64204529998824,222.32875510002486,222.66148010001052,right,1,2.87152749998495,220.37225110002328,None,222.87175259995274,None,,,,,,,tlvjds,001,0,fr,2022-05-06_11h19.43.838,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,right,1500,-15.0,8.589541935787946e-06,-1,4,-1,-5.0,226.8124655666218,None,224.77243729995098,225.1153903999366,225.75939839996863,226.0902247999329,226.7662145999493,227.07978269993328,right,1,3.3722001999849454,224.83111289993394,None,227.3147539999336,None,,,,,,,tlvjds,001,0,fr,2022-05-06_11h19.43.838,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,up,1500,-20.0,4.8302543949490704e-06,-1,4,-1,-5.0,230.77102416666847,None,229.71549360000063,230.05480739998166,230.72201009991113,231.05754189996514,231.73951789992861,232.06789119995665,up,1,3.5820917999371886,229.77404960000422,None,232.2815131000243,None,,,,,,,tlvjds,001,0,fr,2022-05-06_11h19.43.838,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,left,1500,-20.0,4.8302543949490704e-06,-1,4,-1,-5.0,234.91015386669122,None,234.86324390000664,235.19597469992004,235.8794487999985,236.22633660002612,236.8899672999978,237.22740159998648,up,0,3.710795299964957,234.92545440001413,None,237.43621559999883,None,,,,,,,tlvjds,001,0,fr,2022-05-06_11h19.43.838,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,right,1500,-17.5,6.441247758465675e-06,1,5,1,2.5,242.17396306660183,None,240.1501921999734,240.48454709991347,241.16432290000375,241.501355699962,242.15729639993515,242.50207279995084,up,0,3.084244200028479,240.20774949993938,None,242.7127274000086,None,,,,,,,tlvjds,001,0,fr,2022-05-06_11h19.43.838,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,left,1500,-15.0,8.589541935787946e-06,1,5,1,2.5,244.85149766662315,None,244.83483099995647,245.1747936999891,245.8321474000113,246.16808279999532,246.81390159996226,247.14685259992257,up,0,3.914814099902287,244.86509590002242,None,247.35978499997873,None,,,,,,,tlvjds,001,0,fr,2022-05-06_11h19.43.838,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,right,1500,-12.5,1.1454338263838873e-05,1,5,1,2.5,252.3263330666271,None,250.26890579995234,250.6041227999376,251.28033350000624,251.61622289998922,252.2761421999894,252.6165595999919,up,0,3.0911594999488443,250.32862079993356,None,252.83711319998838,None,,,,,,,tlvjds,001,0,fr,2022-05-06_11h19.43.838,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,25,0,25,0,,,,,,,,,,,,,,,,left,1500,-10.0,1.527460556607758e-05,1,5,1,2.5,254.95469396660727,None,254.90839320002124,255.24979049991816,255.91385439992882,256.2494971000124,256.9025689000264,257.24419220001437,up,0,2.948796799988486,254.96715379995294,None,257.4548693000106,None,,,,,,,tlvjds,001,0,fr,2022-05-06_11h19.43.838,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,26,0,26,0,,,,,,,,,,,,,,,,right,1500,-7.5,2.036901389020565e-05,1,5,1,2.5,261.4720090666708,None,259.43760079995263,259.7532383999787,260.43606269999873,260.7722658999264,261.4248536999803,261.75678519997746,right,1,2.801192699931562,259.4664296999108,None,261.97001679998357,None,,,,,,,tlvjds,001,0,fr,2022-05-06_11h19.43.838,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,27,0,27,0,,,,,,,,,,,,,,,,right,1500,-7.5,2.036901389020565e-05,1,5,1,2.5,265.81483066658643,None,263.7959337999346,264.11823339993134,264.7904839999974,265.1248037000187,265.7981639999198,266.13004889991134,left,0,3.193816200015135,263.8256227999227,None,266.33535780000966,None,,,,,,,tlvjds,001,0,fr,2022-05-06_11h19.43.838,3-AFC_adaptive_staircase_mess,2022.1.1,None,
,,,,,1,0,1,0,28,0,28,0,,,,,,,,,,,,,,,,left,1500,-5.0,2.716251657462168e-05,1,5,1,2.5,268.5752917666143,None,268.5284655999858,268.86564670002554,269.5376655999571,269.85055620002095,270.5290000999812,270.8588431000244,up,0,3.407372499932535,268.58837349992245,None,271.06986109993886,None,,,,,,,tlvjds,001,0,fr,2022-05-06_11h19.43.838,3-AFC_adaptive_staircase_mess,2022.1.1,None,
