sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,Audiogram_frequency,feedback.rt,break_txt.started,break_txt.stopped,Intervals,Audiogram_none,Audiogram_time,Audiogram_both,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
7,0,7,0,7,0,7,0,,,,,,,,2.6902533268605753,both,3563.0,-4.976480499908744,4.300553516959584e-05,0,73,"['frequency', 'none']",0.0006694665644317865,0.18955376651138067,['space'],263.7087143000681,263.7087143000681,0.18955376651138067,2.879807093371956,263.9165795999579,263.7087143000681,,[-1.9452976000029594],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
7,0,7,0,8,0,8,0,,,,,,,,2.6902533268605753,both,3174.0,-0.9137173534269376,6.250676816367312e-05,0,74,"['frequency', 'none']",0.0030142664909362793,None,None,266.63820319995284,266.63820319995284,0.19856686634011567,2.888820193200691,266.8548453999683,266.63820319995284,,,,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
8,0,8,0,0,0,0,0,,,,,,273.8946704999544,None,1.917507786614791,time,1590.0,0.8052100603301846,6.133620644247399e-05,0,64,"['frequency', 'none']",0.012202766491100192,None,None,274.9320331001654,None,0.21468876651488245,2.132196553129673,275.14549509994686,None,,,269.57682269997895,None,"[0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334]",,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
8,0,8,0,1,0,1,0,,,,,,,,1.917507786614791,time,354.0,14.0,0.00044353259081958895,0,65,"['frequency', 'none']",0.006504766410216689,None,None,277.09582819999196,277.09582819999196,0.20666876644827425,2.124176553063065,277.30263860011473,277.09582819999196,,,,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
8,0,8,0,2,0,2,0,,,,,,,,1.917507786614791,time,158.0,11.797284190543024,0.0016681978262704747,0,66,"['frequency', 'none']",0.003810066496953368,0.19518816634081304,['space'],279.250887400005,279.250887400005,0.19518816634081304,2.1126959529556038,279.4626335001085,279.250887400005,,[-1.5843336000107229],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
8,0,8,0,3,0,3,0,,,,,,,,1.917507786614791,time,530.0,8.464069468285011,0.00017690914733165523,0,67,"['frequency', 'none']",0.006595066748559475,None,['space'],281.4163514999673,281.4163514999673,0.20484956679865718,2.122357353413448,281.6337896999903,281.4163514999673,,[-1.6050418999511749],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
8,0,8,0,4,0,4,0,,,,,,,,1.917507786614791,time,750.0,12.192598841754277,0.00016542454409835253,0,68,"['frequency', 'none']",0.004306166432797909,0.1978889664169401,['space'],283.57234960002825,283.57234960002825,0.1978889664169401,2.115396753031731,283.78175670001656,283.57234960002825,,[-1.5847684000618756],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
8,0,8,0,5,0,5,0,,,,,,,,1.917507786614791,time,236.0,7.202716720427645,0.00044665585675340863,0,69,"['frequency', 'none']",0.006593666505068541,None,['space'],285.7345704000909,285.7345704000909,0.20565396663732827,2.123161753252119,285.94562130002305,285.7345704000909,,[-1.683584599988535],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
8,0,8,0,6,0,6,0,,,,,,,,1.917507786614791,time,1061.0,2.3464912686499813,6.105859524747377e-05,0,70,"['frequency', 'none']",0.0022451665718108416,0.1941378666087985,['space'],287.8951996001415,287.8951996001415,0.1941378666087985,2.111645653223589,288.1067316001281,287.8951996001415,,[-1.6996691999956965],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
8,0,8,0,7,0,7,0,,,,,,,,1.917507786614791,time,842.0,12.768547272358397,0.0001720692710406014,0,71,"['frequency', 'none']",0.015921133337542415,None,['space'],290.0554521000013,290.0554521000013,0.21004463313147426,2.127552419746265,290.2704308000393,290.0554521000013,,[-1.812045400030911],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
8,0,8,0,8,0,8,0,,,,,,,,1.917507786614791,time,,,,1,71,"['frequency', 'none']",0.0026638666167855263,None,['space'],292.21895300014876,292.21895300014876,0.1938707665540278,2.1113785531688185,292.4307326001581,292.21895300014876,,[-1.671960199950263],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
9,0,9,0,0,0,0,0,,,,,,298.2472795001231,None,2.7753063081787452,time,944.0,-0.2846255837703078,4.1091983082177435e-05,0,72,"['frequency', 'none']",0.012487566564232111,None,None,299.2649071000051,None,0.21365736657753587,2.988963674756281,299.47867980017327,None,,,294.3838301000651,None,"[0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334]",,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
9,0,9,0,1,0,1,0,,,,,,,,2.7753063081787452,time,4000.0,-3.0,5.942511137185092e-05,0,73,"['frequency', 'none']",0.006380566628649831,None,None,302.2895880001597,302.2895880001597,0.20868336642161012,2.9839896746003554,302.50023999996483,302.2895880001597,,,,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
9,0,9,0,2,0,2,0,,,,,,,,2.7753063081787452,time,1414.0,-2.8507577881001103,3.632594208601917e-05,0,74,"['frequency', 'none']",0.006332766730338335,None,None,305.30899309995584,305.30899309995584,0.2065180668141693,2.9818243749929145,305.52076059998944,305.30899309995584,,,,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
9,0,9,0,3,0,3,0,,,,,,,,2.7753063081787452,time,749.0,7.871524196896715,0.00010080504944193134,0,75,"['frequency', 'none']",0.006249766563996673,None,None,308.33024360006675,308.33024360006675,0.20502006658352911,2.9803263747622744,308.53824950009584,308.33024360006675,,,,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
9,0,9,0,4,0,4,0,,,,,,,,2.7753063081787452,time,5040.0,-2.861773184521838,0.0001088095530801996,0,76,"['frequency', 'none']",0.005798566620796919,None,['space'],311.3484865000937,311.3484865000937,0.20606676675379276,2.981373074932538,311.56029190006666,311.3484865000937,,[-2.529538699891418],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
9,0,9,0,5,0,5,0,,,,,,,,2.7753063081787452,time,529.0,7.112522641986052,0.00015177020606605627,0,77,"['frequency', 'none']",0.005895066540688276,None,['space'],314.37036660010926,314.37036660010926,0.2043204663787037,2.979626774557449,314.5791657001246,314.37036660010926,,[-2.510303300106898],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
9,0,9,0,6,0,6,0,,,,,,,,2.7753063081787452,time,2670.0,3.4539005079493243,0.0001121164581943246,0,78,"['frequency', 'none']",0.006166466511785984,None,['space'],317.3883088999428,317.3883088999428,0.20630286657251418,2.9816091747512594,317.5997528999578,317.3883088999428,,[-2.472786800004542],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
9,0,9,0,7,0,7,0,,,,,,,,2.7753063081787452,time,6350.0,-5.718621681226478,6.80883162254712e-05,0,79,"['frequency', 'none']",0.006195066496729851,None,None,320.4102024999447,320.4102024999447,0.20480996649712324,2.9801162746758685,320.6182335000485,320.4102024999447,,,,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
9,0,9,0,8,0,8,0,,,,,,,,2.7753063081787452,time,594.0,-0.289063536713126,5.492211869329153e-05,0,80,"['frequency', 'none']",0.005896366434171796,None,None,323.42908250004984,323.42908250004984,0.20528906653635204,2.9805953747150973,323.63916720007546,323.42908250004984,,,,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
9,0,9,0,9,0,9,0,,,,,,,,2.7753063081787452,time,2119.0,1.433081378790063,9.134267864094146e-05,0,81,"['frequency', 'none']",0.0057449666783213615,None,None,326.4510083999485,326.4510083999485,0.20296696666628122,2.9782732748450265,326.658361800015,326.4510083999485,,,,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
9,0,9,0,10,0,10,0,,,,,,,,2.7753063081787452,time,,,,1,81,"['frequency', 'none']",0.0061311665922403336,None,None,329.469627100043,329.469627100043,0.20526446658186615,2.9805707747606114,329.67982139997184,329.469627100043,,,,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
10,0,10,0,0,0,0,0,,,,,,339.7789660000708,None,1.790939281310252,time,354.0,17.0,0.0006265064367964709,0,82,"['frequency', 'none']",0.01288906647823751,None,None,340.8179302001372,None,0.225429366575554,2.0163686478858063,341.0356680001132,None,,,332.48924720007926,None,"[0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333]",,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
10,0,10,0,1,0,1,0,,,,,,,,1.790939281310252,time,668.0,13.317100768992795,0.00022160346592149581,0,83,"['frequency', 'none']",0.0026112666819244623,0.1939335665665567,None,342.85147029999644,342.85147029999644,0.1939335665665567,1.9848728478768087,343.059195100097,342.85147029999644,,,,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
10,0,10,0,2,0,2,0,,,,,,,,1.790939281310252,time,1262.0,14.936403644823542,0.00030262864669170007,0,84,"['frequency', 'none']",0.00523716676980257,None,['space'],344.8864078000188,344.8864078000188,0.20178866665810347,1.9927279479683555,345.09589929995127,344.8864078000188,,[-0.8676901001017541],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
10,0,10,0,3,0,3,0,,,,,,,,1.790939281310252,time,1590.0,5.389576973580346,0.00010397651515020739,0,85,"['frequency', 'none']",0.002234966494143009,0.1931841664481908,['space'],346.92249920009635,346.92249920009635,0.1931841664481908,1.9841234477584428,347.1289638001472,346.92249920009635,,[-1.5592139998916537],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
10,0,10,0,4,0,4,0,,,,,,,,1.790939281310252,time,397.0,14.97760027325829,0.0004337564993600851,0,86,"['frequency', 'none']",0.005649466533213854,0.20319666666910052,['space'],348.9512422999833,348.9512422999833,0.20319666666910052,1.9941359479793526,349.166718600085,348.9512422999833,,[-1.3805835999082774],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
10,0,10,0,5,0,5,0,,,,,,,,1.790939281310252,time,,,,1,86,"['frequency', 'none']",0.0017589665949344635,0.1926344665698707,['space'],350.97804279997945,350.97804279997945,0.1926344665698707,1.9835737478801228,351.1864112999756,350.97804279997945,,[-1.551541700027883],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
10,0,10,0,6,0,6,0,,,,,,,,1.790939281310252,time,158.0,6.277014910722659,0.0008835560133401078,0,87,"['frequency', 'none']",0.006769966334104538,None,None,353.01095949998125,353.01095949998125,0.20462446636520326,1.9955637476754553,353.21619520010427,353.01095949998125,,,,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
10,0,10,0,7,0,7,0,,,,,,,,1.790939281310252,time,236.0,13.143905788570002,0.0008851818214157906,0,88,"['frequency', 'none']",0.005105466581881046,None,['space'],355.04245089995675,355.04245089995675,0.21396156656555831,2.0049008478758106,355.26458170008846,355.04245089995675,,[-1.5348873999901116],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
10,0,10,0,8,0,8,0,,,,,,,,1.790939281310252,time,446.0,16.430788184842775,0.0004920013251269341,0,89,"['frequency', 'none']",0.005356466630473733,None,['space'],357.08128960011527,357.08128960011527,0.2050397666171193,1.9959790479273714,357.29305250011384,357.08128960011527,,[-1.6071152999065816],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
10,0,10,0,9,0,9,0,,,,,,,,1.790939281310252,time,141.0,5.916097571959442,0.0011466704242296074,0,90,"['frequency', 'none']",0.0021502666641026735,0.19469286664389074,['space'],359.11847480013967,359.11847480013967,0.19469286664389074,1.9856321479541428,359.32585750008,359.11847480013967,,[-1.5471534000243992],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
11,0,11,0,0,0,0,0,,,,,,365.0264306999743,None,2.543214606145078,time,8000.0,-4.0,0.00011454338263838867,0,91,"['frequency', 'none', 'time']",0.012854366796091199,None,None,366.0457317000255,None,0.2303977666888386,2.7736123728339166,366.2636057001073,None,,,361.152651600074,None,"[0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666]",,"{'estimation': [[125.0, 6.083437846821434], [128.9464600432676, 7.0], [133.81613187024976, 8.0], [133.9716828170366, 8.029435699112298], [139.18083251932688, 9.0], [143.5872943746293, 9.758552307190504], [145.58000415892542, 10.0], [153.89305166811442, 10.97627983866267], [154.3976809681647, 11.0], [164.93848884661162, 11.488344746470323], [176.77669529663666, 11.271907346619232], [181.23296210903422, 11.0], [189.46457081379947, 10.512859066490119], [196.72700055640772, 10.0], [203.0630990890585, 9.57223742664432], [215.1563953059601, 9.0], [217.6376408240306, 8.888663351826418], [233.25824788420132, 8.847541979521111], [236.38282591419755, 9.0], [249.99999999999937, 9.646523954705103], [254.04204467396727, 10.0], [265.45470924047015, 11.0], [267.94336563407256, 11.214306330892352], [275.5029993335059, 12.0], [285.1222311263689, 13.0], [287.1745887492579, 13.208327718928157], [295.6669470574963, 14.0], [306.59221770987864, 15.0], [307.78610333622805, 15.106259450083282], [323.3549107406285, 16.0], [329.87697769322244, 16.358300634978267], [353.55339059327247, 16.552798135640387], [367.2528516128596, 16.0], [378.9291416275985, 15.55618835715546], [386.2893736478602, 15.0], [399.8012577629295, 14.0], [406.12619817811606, 13.556847975359084], [412.42712263578494, 13.0], [423.64367953630125, 12.0], [435.2752816480601, 11.017033415292724], [435.48832436795135, 11.0], [447.83335586394486, 10.0], [460.35432387404325, 9.0], [466.5164957684015, 8.534886643634986], [475.9175461000181, 8.0], [493.81897237676804, 7.000000000000001], [499.9999999999975, 6.670366230569878], [526.7960140339361, 6.0], [535.8867312681438, 5.781192758527759], [574.3491774985143, 5.926676478530702], [577.4386443870861, 6.0], [615.5722066724546, 6.863845435627516], [620.122630031487, 7.0], [654.6668689605317, 8.0], [659.7539553864424, 8.14111002880943], [696.59299588298, 9.0], [707.1067811865431, 9.235520908868095], [757.8582832551941, 9.716703096648365], [812.2523963562301, 9.365562885114883], [830.3808834041433, 9.0], [870.5505632961181, 8.20747979573713], [878.0516680179129, 8.0], [914.1093955442963, 7.0], [933.0329915368008, 6.48964897293109], [950.1622523498952, 6.0], [984.9803772440418, 5.0], [999.9999999999926, 4.582238784350146], [1024.0215954632738, 4.0], [1065.6084678165103, 3.0], [1071.773462536285, 2.856057351025942], [1122.8300934663596, 2.0], [1148.698354997026, 1.5788181315764174], [1213.5845309801493, 1.0], [1231.1444133449063, 0.8490354898106448], [1319.5079107728832, 0.6000598944934596], [1414.2135623730828, 0.6396875065127431], [1515.7165665103846, 0.7334184503766302], [1624.5047927124563, 0.6799891830607989], [1741.1011265922318, 0.3650024558592524], [1818.0193789928005, 0.0], [1866.065983073597, -0.22515197871058337], [1997.9270418856813, -1.0], [1999.9999999999802, -1.0120121861026077], [2143.5469250725646, -1.8785587273306827], [2165.496799335337, -2.0], [2297.396709994046, -2.70520263669195], [2365.7086848494237, -3.0], [2462.2888266898062, -3.402530465407457], [2639.01582154576, -3.919408519379278], [2685.1708119814607, -4.0], [2828.427124746159, -4.244366352565057], [3031.4331330207615, -4.373119995136017], [3249.0095854249043, -4.306673960741165], [3482.2022531844555, -4.039136833570792], [3502.215779631362, -4.0], [3732.1319661471844, -3.568207824896188], [3962.41604970856, -3.0], [3999.9999999999504, -2.9112342557251614], [4287.093850145118, -2.1198908501516436], [4329.553666078423, -2.0], [4594.793419988081, -1.2861909437993368], [4718.446208481789, -1.0], [4924.577653379601, -0.540620121419998], [5278.031643091506, -0.030844585504721436], [5353.939686855828, 0.0], [5656.854249492303, 0.12039947733257517], [5823.459284660063, 0.0], [6062.866266041508, -0.16646103729908604], [6498.019170849792, -0.8846405416465585], [6547.591622923519, -1.0], [6964.404506368894, -1.9453889494411762], [6986.38464814518, -2.0], [7390.7275796753775, -3.0], [7464.2639322943505, -3.1802215088616577], [7834.105820861539, -4.0], [7999.999999999892, -4.378146527546131]], 'plus_line': [[125.0, 0.8295738064630473], [125.6162149072462, 1.0], [129.2536542319984, 2.0], [132.9424086660959, 3.0], [133.9716828170366, 3.253931389952982], [137.69047726769338, 4.0], [142.6143237131153, 5.0], [143.5872943746293, 5.185054346474601], [150.43434575923166, 6.0], [153.89305166811442, 6.4032475448194415], [164.93848884661162, 6.825499956450104], [176.77669529663666, 6.5022048257666665], [184.68524858424203, 6.0], [189.46457081379947, 5.697410226111697], [199.88183383894705, 5.0], [203.0630990890585, 4.792917495844916], [217.6376408240306, 4.196639365581609], [233.25824788420132, 4.215246186043185], [249.99999999999937, 4.9900804196456345], [250.12453206481374, 5.0], [262.66858892575306, 6.0], [267.94336563407256, 6.429142527490154], [274.0642232658843, 7.0], [284.1758859647647, 8.0], [287.1745887492579, 8.294301814779182], [295.32194112810265, 9.0], [306.3133711486257, 10.0], [307.78610333622805, 10.130189467039706], [322.78258856607516, 11.0], [329.87697769322244, 11.403028496890174], [353.55339059327247, 11.688719889812656], [372.7407315836704, 11.0], [378.929141627598, 10.785786108879352], [389.2039799425794, 10.0], [403.55615514900654, 9.0], [406.12619817811606, 8.83178213972141], [414.9360933266314, 8.0], [426.12965859776114, 7.0], [435.2752816480601, 6.28162669274288], [438.5912946213095, 6.0], [450.2008886784444, 5.0], [463.29618481219615, 4.0], [466.5164957684015, 3.7717861478357433], [479.52752002232637, 3.0], [498.0931788861842, 2.0], [499.99999999999693, 1.9021720420130612], [535.8867312681438, 1.0413364759785333], [574.3491774985143, 1.235120180676236], [605.2388754332828, 2.0], [615.5722066724546, 2.2423905113118523], [640.3731845413432, 3.0], [659.7539553864432, 3.579521999298095], [676.8394176818498, 4.0], [707.1067811865431, 4.719949816025727], [734.5076526060268, 5.0], [757.8582832551941, 5.217946469497597], [789.9174718018171, 5.0], [812.2523963562301, 4.842929205132091], [852.079048572639, 4.0], [870.5505632961181, 3.62693895358509], [891.4896955110606, 3.0], [927.093339520359, 2.0], [933.0329915368008, 1.8416613283576877], [959.9019301988967, 1.0], [994.7287211088735, 0.0], [999.9999999999926, -0.1433665420397149], [1032.7146260354946, -1.0], [1071.773462536285, -1.9290209933665765], [1075.8098585285086, -2.0], [1133.9642593588917, -3.0], [1148.6983549970273, -3.238869891266513], [1231.1444133449063, -3.9338708399077427], [1263.3574848072976, -4.0], [1319.5079107728832, -4.118205284258868], [1414.2135623730828, -4.004363010024593], [1417.7733184417123, -4.0], [1515.7165665103828, -3.8941173323314486], [1624.5047927124563, -3.9977375146783327], [1625.129949386901, -4.0], [1741.101126592234, -4.437707849402308], [1840.2974523819528, -5.0], [1866.065983073597, -5.150179085027257], [1994.030062779563, -6.0], [1999.9999999999802, -6.039800184770517], [2143.5469250725646, -6.969151280750315], [2149.0324083991322, -7.0], [2297.396709994046, -7.819856566703178], [2339.8121542622207, -8.0], [2462.2888266898062, -8.515637082723531], [2630.711603833036, -9.0], [2639.015821545763, -9.024243218870804], [2828.427124746159, -9.396400243001896], [3031.4331330207615, -9.60051929829735], [3249.0095854249043, -9.613265389399874], [3482.2022531844596, -9.382395203648782], [3665.2745529084145, -9.0], [3732.1319661471844, -8.871695946133695], [3999.9999999999554, -8.124526550837533], [4037.50830193844, -8.0], [4287.093850145118, -7.227518243434682], [4359.8580846311515, -6.999999999999999], [4594.793419988081, -6.3111445874495775], [4719.7836967090025, -6.0], [4924.577653379601, -5.523477533390544], [5273.299855581803, -5.0], [5278.031643091506, -4.9934036997760565], [5656.854249492303, -4.859974457800515], [5842.785947090966, -5.0], [6062.866266041508, -5.170271106954727], [6498.019170849792, -5.915422776426527], [6532.415174340331, -6.0], [6948.093360205481, -7.000000000000001], [6964.404506368894, -7.0383546642032115], [7301.260760374813, -8.0], [7464.2639322943505, -8.44910128692158], [7652.865420080672, -9.0], [7994.520206660081, -10.0], [7999.999999999882, -10.016202781163397]], 'minus_line': [[125.0, 11.406252666395048], [128.20172555857138, 12.0], [133.9716828170366, 12.912105067905983], [134.4684179564346, 12.999999999999998], [140.32342355680785, 14.0], [143.5872943746293, 14.496598814148452], [147.64060433164872, 15.0], [153.89305166811442, 15.73900254723862], [158.62022307322835, 16.0], [164.93848884661162, 16.358418213787477], [176.77669529663666, 16.233185849934102], [180.64244191351926, 16.0], [189.46457081379947, 15.499461053044053], [196.04883618284785, 15.0], [203.0630990890585, 14.494000605545377], [211.86413201031965, 14.0], [217.63764082403046, 13.700545150471198], [233.25824788420132, 13.597711977080182], [241.143864267696, 14.0], [249.99999999999937, 14.448848700089076], [255.566802153508, 15.0], [266.0964096261778, 16.0], [267.94336563407256, 16.16923275518593], [274.93965620506475, 17.0], [283.87767581293167, 18.0], [287.1745887492579, 18.34690537539163], [293.5743293976232, 19.0], [303.93175937388133, 20.0], [307.78610333622805, 20.348832624852072], [319.1237750680689, 21.0], [329.87697769322244, 21.581496020726746], [353.55339059327247, 21.65499661143368], [367.6106978209597, 21.0], [378.929141627598, 20.5020647522285], [385.4354336301008, 20.0], [398.0298195579067, 19.0], [406.12619817811606, 18.36809511986995], [410.45770431384824, 18.0], [421.64743765537963, 17.0], [432.31563586270465, 16.0], [435.2752816480596, 15.738596170199571], [444.8914221069863, 15.0], [456.93712137892857, 14.0], [466.5164957684015, 13.207347286380186], [470.24499382531894, 13.0], [487.9273341504656, 12.0], [499.9999999999975, 11.311125775330249], [511.75238061784177, 11.0], [535.8867312681438, 10.392484469984442], [574.3491774985143, 10.511185201279488], [596.0253311715213, 11.0], [615.5722066724546, 11.42992706686082], [634.8817031891803, 12.0], [659.7539553864432, 12.693678599191824], [672.6588267433314, 13.0], [707.1067811865431, 13.786978799435168], [728.9706989215472, 14.0], [757.8582832551941, 14.287996015016212], [804.5497846695121, 14.0], [812.2523963562311, 13.956705073865104], [862.5376604971268, 13.000000000000002], [870.5505632961181, 12.849939346547298], [903.4027442626111, 12.0], [933.0329915368008, 11.199208760704463], [940.5937292098153, 11.0], [977.4859858270802, 10.0], [999.9999999999926, 9.370013755892781], [1016.4449772234916, 9.0], [1059.3634775631183, 8.0], [1071.773462536285, 7.71210178554483], [1116.169042652281, 7.0], [1148.698354997026, 6.47942364876614], [1201.1028682723183, 6.0], [1231.1444133449063, 5.740722145585643], [1319.5079107728832, 5.443902027396659], [1414.2135623730828, 5.419273652962219], [1515.7165665103846, 5.479019746781452], [1624.5047927124563, 5.444999806958668], [1741.1011265922318, 5.1871968633359815], [1784.4676174771666, 5.0], [1866.065983073597, 4.672966405474619], [1987.2650120827036, 4.0], [1999.9999999999802, 3.932622454494605], [2143.5469250725646, 3.0916816528322064], [2159.872246958423, 3.0], [2297.396709994046, 2.2695037305787196], [2358.2790784483595, 2.0], [2462.2888266898062, 1.5681390304124279], [2639.01582154576, 1.06098434187588], [2681.7516566491995, 1.0], [2828.427124746159, 0.8082579719821273], [3031.4331330207615, 0.7920955785684258], [3249.0095854249084, 0.9713350483123121], [3268.679927228259, 1.0], [3482.2022531844555, 1.3226254314808492], [3732.1319661471844, 1.7951067304335184], [3821.4754546241134, 2.0], [3999.9999999999504, 2.406678121013604], [4235.1724383443, 3.0], [4287.093850145118, 3.129187420432804], [4594.793419988081, 3.9213191179001123], [4628.955096099512, 4.0], [4924.577653379601, 4.674312923037157], [5139.532938520276, 5.0], [5278.031643091506, 5.21413852380913], [5656.854249492303, 5.405642112120434], [6062.866266041508, 5.141792525156051], [6146.47284446684, 5.0], [6498.019170849792, 4.44134085671454], [6692.920242666797, 4.0], [6964.404506368894, 3.403894470653426], [7142.48932927438, 3.0], [7464.2639322943505, 2.2765074162015937], [7631.514491114771, 2.0], [7999.999999999882, 1.389671733717348]]}",,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
11,0,11,0,1,0,1,0,,,,,,,,2.543214606145078,time,7127.0,-4.529508965027535,9.205980118717718e-05,0,92,"['frequency', 'none', 'time']",4.8166606575250626e-05,0.1899001665879041,['space'],368.8347849000711,368.8347849000711,0.1899001665879041,2.733114772732982,369.0393409000244,368.8347849000711,,[-2.0795456001069397],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
11,0,11,0,2,0,2,0,,,,,,,,2.543214606145078,time,1781.0,-1.709755753706955,5.3322743130725476e-05,0,93,"['frequency', 'none', 'time']",0.0036534667015075684,None,['space'],371.6141970001627,371.6141970001627,0.2027735668234527,2.7459881729685307,371.8266249001026,371.6141970001627,,[-2.283271700143814],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
11,0,11,0,3,0,3,0,,,,,,,,2.543214606145078,time,5656.0,-3.547496179111669,8.545053727741538e-05,0,94,"['frequency', 'none', 'time']",0.00015146657824516296,0.19086816650815308,None,374.40348950005136,374.40348950005136,0.19086816650815308,2.734082772653231,374.6165569999721,374.40348950005136,,,,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
11,0,11,0,4,0,4,0,,,,,,,,2.543214606145078,time,1587.0,-3.6966047711869443,3.6362429173925004e-05,0,95,"['frequency', 'none', 'time']",0.0006929666269570589,None,['space'],377.19295249995776,377.19295249995776,0.19071396673098207,2.73392857287606,377.4035420999862,377.19295249995776,,[-2.2298928000964224],,,,,,,nlhglm,003,fr,1,2022-05-09_15h57.08.063,Continuous,2022.1.1,None,
