sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
2,0,2,0,6,0,6,0,,,,,,,,2.9220180212801927,frequency,1783.0,3.3963588278890775,9.612179724726691e-05,0,33,[],0.019560110056772828,0.213954710168764,None,137.06582649983466,137.06582649983466,0.213954710168764,3.1359727314489567,137.28400359977968,137.06582649983466,,,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
2,0,2,0,7,0,7,0,,,,,,,,2.11455094045617,frequency,2671.0,2.0,9.475801035532833e-05,0,34,[],0.024205209920182824,None,['space'],140.22640819987282,140.22640819987282,0.22533741011284292,2.339888350569013,140.4472699998878,140.22640819987282,[-2.6555581998545676],,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
2,0,2,0,8,0,8,0,,,,,,,,2.064226026678429,frequency,4002.0,2.041813089198934,0.00010635846453809317,0,35,[],0.023830309975892305,None,['space'],142.57883729995228,142.57883729995228,0.22814940987154841,2.2923754365499773,142.78550509992056,142.57883729995228,[-1.7929795999079943],,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
3,0,3,0,0,0,0,0,,,,,,147.02120399987325,None,2.908077966714517,both,236.0,2.0806101086061948,0.00024766674844143037,0,28,[],0.026358109898865223,None,None,148.03029269981198,None,0.2307547100353986,3.1388326767499155,148.25505399983376,None,,144.87535170000046,None,0.5833333333333334,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
3,0,3,0,1,0,1,0,,,,,,,,2.908077966714517,both,354.0,2.0,0.00011141034968120162,0,29,[],0.017084609949961305,0.2098431100603193,None,151.18378329998814,151.18378329998814,0.2098431100603193,3.117921076774836,151.3998883999884,151.18378329998814,,,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
3,0,3,0,2,0,2,0,,,,,,,,2.908077966714517,both,530.0,2.017572017938237,8.42219741053616e-05,0,30,[],0.022564809769392014,None,['space'],154.33083909982815,154.33083909982815,0.2203580099157989,3.128435976630316,154.54195839981548,154.33083909982815,[-2.616565599804744],,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
3,0,3,0,3,0,3,0,,,,,,,,2.908077966714517,both,794.0,2.9410661635487285,5.4212622132533704e-05,0,31,[],0.02335180970840156,None,['space'],157.4830114999786,157.4830114999786,0.22544760978780687,3.1335255765023238,157.6969470998738,157.4830114999786,[-2.72064709989354],,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
3,0,3,0,4,0,4,0,,,,,,,,2.908077966714517,both,1190.0,2.1128099772058753,6.631938317431204e-05,0,32,[],0.023264209739863873,None,['space'],160.6316439998336,160.6316439998336,0.22893900983035564,3.1370169765448725,160.8423631999176,160.6316439998336,[-2.6857775999233127],,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
3,0,3,0,5,0,5,0,,,,,,,,2.908077966714517,both,1783.0,2.255766718807258,8.429314873362588e-05,0,33,[],0.02352310996502638,None,['space'],163.78066269983537,163.78066269983537,0.22688960982486606,3.134967576539383,164.00258430000395,163.78066269983537,[-2.7622624998912215],,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
3,0,3,0,6,0,6,0,,,,,,,,2.908077966714517,both,2671.0,2.0,9.475801035532833e-05,0,34,[],0.021318509941920638,0.21585860988125205,['space'],166.92744669993408,166.92744669993408,0.21585860988125205,3.123936576595769,167.13629379984923,166.92744669993408,[-2.733548399992287],,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
3,0,3,0,7,0,7,0,,,,,,,,2.908077966714517,both,,,,1,34,[],0.016137710073962808,0.21269231010228395,['space'],170.07256319979206,170.07256319979206,0.21269231010228395,3.120770276816801,170.28157839993946,170.07256319979206,[-2.7580910997930914],,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
4,0,4,0,0,0,0,0,,,,,,175.8554050999228,None,2.2260278507098374,frequency,177.0,-0.05262070957660647,0.000347098537360431,0,36,[],0.026421010261401534,None,None,176.87401049979962,None,0.22496121027506888,2.4509890609849063,177.08505759993568,None,,173.22015049983747,None,0.3333333333333333,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
4,0,4,0,1,0,1,0,,,,,,,,2.1218323381113704,frequency,223.0,-3.0206571248580896,0.00015564708783229506,0,37,[],0.023005010094493628,None,None,179.33837899984792,179.33837899984792,0.22696800995618105,2.3488003480675514,179.55259349988773,179.33837899984792,,,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
4,0,4,0,2,0,2,0,,,,,,,,1.264729615397249,frequency,,,,1,37,[],0.023415309842675924,None,['space'],181.7035722997971,181.7035722997971,0.22575950995087624,1.4904891253481252,181.92335589998402,181.7035722997971,[-1.9239226998761296],,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
4,0,4,0,3,0,3,0,,,,,,,,2.553633191122599,frequency,354.0,-4.0,5.583744495416851e-05,0,38,[],0.02039330988191068,0.21686500986106694,None,183.21500169998035,183.21500169998035,0.21686500986106694,2.770498200983666,183.42666619992815,183.21500169998035,,,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
4,0,4,0,4,0,4,0,,,,,,,,1.6970717315290567,frequency,446.0,-0.5010648817628727,7.004443220292324e-05,0,39,[],0.016514210030436516,None,None,186.00395079981536,186.00395079981536,0.21651921002194285,1.9135909415509995,186.22699199989438,186.00395079981536,,,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
4,0,4,0,5,0,5,0,,,,,,,,2.0766087579513672,frequency,562.0,-3.7391035752562503,4.0164394935383425e-05,0,40,[],0.022950210142880678,None,None,187.94793109991588,187.94793109991588,0.22394220996648073,2.300550967917848,188.15849589998834,187.94793109991588,,,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
4,0,4,0,6,0,6,0,,,,,,,,1.1460656035010435,frequency,708.0,1.8658121682788216,5.4945941701530655e-05,0,41,[],0.022291110130026937,None,None,190.26847929996438,190.26847929996438,0.2223781100474298,1.3684437135484733,190.47944609983824,190.26847929996438,,,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
4,0,4,0,7,0,7,0,,,,,,,,2.8492995152735427,frequency,892.0,-3.431073317970616,2.760888412472035e-05,0,42,[],0.019408709835261106,None,['space'],191.65461759991013,191.65461759991013,0.2174181097652763,3.066717625038819,191.87644669995643,191.65461759991013,[-0.14868689980357885],,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
4,0,4,0,8,0,8,0,,,,,,,,1.0500002627218001,frequency,1124.0,-3.750090994809738,3.197457173733338e-05,0,43,[],0.023295709863305092,None,['space'],194.75373199977912,194.75373199977912,0.22493930999189615,1.2749395727136963,194.96432719985023,194.75373199977912,[-1.3598027999978513],,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
4,0,4,0,9,0,9,0,,,,,,,,2.0041924286556556,frequency,1416.0,2.339233165410342,6.59612202331676e-05,0,44,[],0.022908009821549058,None,None,196.03919479995966,196.03919479995966,0.22421060991473496,2.2284030385703906,196.2522073998116,196.03919479995966,,,,,wxbjqe,002,fr,0,2022-05-16_17h53.52.996,Continuous,2022.1.1,None,
,,,,,,,,,,,,"[0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.5833333333333334]",,,,,,,,,,,,,,,,,,,,,198.28471129992977,None,,,,,,,,,,
