sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,Audiogram_none,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,,Audiogram_frequency,Audiogram_time,Audiogram_both,end_txt.started,end_txt.stopped,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
9,0,9,0,2,0,2,0,,,,,,,,2.7021899267023786,both,501.0,2.0265467572823677,9.002186749222348e-05,0,,69,['none'],0.0007750664371997118,None,"['space', 'space']",317.69633740000427,317.69633740000427,0.20015366654843092,2.9023435932508095,317.91691969987005,317.69633740000427,"[-2.463311000028625, -0.29498030012473464]",,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
9,0,9,0,3,0,3,0,,,,,,,,2.7021899267023786,both,750.0,4.003785963277886,6.444055950137774e-05,0,,70,['none'],0.0017325668595731258,None,None,320.64787689992227,320.64787689992227,0.2070594667457044,2.909249393448083,320.8676148999948,320.64787689992227,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
9,0,9,0,4,0,4,0,,,,,,,,2.7021899267023786,both,1123.0,3.2717131875963865,7.17011081748761e-05,0,,71,['none'],0.005702966591343284,None,None,323.60246319998987,323.60246319998987,0.2162845665588975,2.918474493261276,323.82244349992834,323.60246319998987,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
9,0,9,0,5,0,5,0,,,,,,,,2.7021899267023786,both,,,,1,,71,['none'],0.006006466690450907,None,['space'],326.5508347998839,326.5508347998839,0.21983876661397517,2.9220286933163537,326.76364529994316,326.5508347998839,[-2.325755099998787],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
9,0,9,0,6,0,6,0,,,,,,,,2.7021899267023786,both,2520.0,3.5887862787489238,0.00012796152433070744,0,,72,['none'],0.002530466765165329,None,['space'],329.4941870998591,329.4941870998591,0.21283986675553024,2.915029793457909,329.7157453999389,329.4941870998591,[-0.7565682001877576],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
9,0,9,0,7,0,7,0,,,,,,,,2.7021899267023786,both,3776.0,3.326586352307936,0.0001173446181068314,0,,73,['none'],0.003056466579437256,None,['space'],332.444907899946,332.444907899946,0.20757846650667489,2.9097683932090534,332.66347679984756,332.444907899946,[-2.3956801998429],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
9,0,9,0,8,0,8,0,,,,,,,,2.7021899267023786,both,5657.0,4.0,0.00020368779675429387,0,,74,['none'],0.0011302665807306767,None,['space'],335.3971680998802,335.3971680998802,0.2096335666719824,2.911823493374361,335.6207103000488,335.3971680998802,[-2.498392299981788],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
10,0,10,0,0,0,0,0,,,,,,343.25699919997714,None,2.1432608716577395,frequency,125.0,8.0,0.0018153902738505074,0,,77,['none'],0.012933366699144244,None,None,344.2967781999614,None,0.2214473665226251,2.3647082381803646,344.51165049988776,None,,338.36071709985845,None,0.3333333333333333,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
10,0,10,0,1,0,1,0,,,,,,,,1.917028174199686,frequency,157.0,6.430632742821476,0.0009179878390770662,0,,78,['none'],0.016549233347177505,None,['space'],346.67867129994556,346.67867129994556,0.24464633339084685,2.161674507590533,346.91480210004374,346.67867129994556,[-1.621652300003916],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
10,0,10,0,2,0,2,0,,,,,,,,1.6997971507018759,frequency,,,,1,,78,['none'],0.005077566718682647,None,['space'],348.85920479986817,348.85920479986817,0.21536846668459475,1.9151656173864706,349.0745918999892,348.85920479986817,[-1.7622388999443501],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
10,0,10,0,3,0,3,0,,,,,,,,1.7006473439725647,frequency,249.0,5.934370652456609,0.0003355361908778555,0,,79,['none'],0.0033003666903823614,None,None,350.7979178999085,350.7979178999085,0.20498426677659154,1.9056316107491562,351.01860799989663,350.7979178999085,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
10,0,10,0,4,0,4,0,,,,,,,,2.3287471430618822,frequency,314.0,2.9908118378922657,0.00014065364752626627,0,,80,['none'],0.0014458666555583477,None,['space'],352.75258450000547,352.75258450000547,0.20288466662168503,2.5316318096835673,352.9714428000152,352.75258450000547,[-1.6154195999260992],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
10,0,10,0,5,0,5,0,,,,,,,,2.305781897826937,frequency,396.0,6.9013455272316175,0.00017174683831870652,0,,81,['none'],0.004586666822433472,0.1919515668414533,['space'],355.3345258999616,355.3345258999616,0.1919515668414533,2.49773346466839,355.5376935999375,355.3345258999616,[-2.1736641000024974],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
10,0,10,0,6,0,6,0,,,,,,,,2.052382273901411,frequency,499.0,5.330024383492219,0.0001320631697468741,0,,82,['none'],0.013534733327105641,None,['space'],357.88257479993626,357.88257479993626,0.22307513328269124,2.2754574071841023,358.1060654998291,357.88257479993626,[-2.2652704999782145],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
10,0,10,0,7,0,7,0,,,,,,,,1.0818919649441459,frequency,629.0,4.528043183546666,8.643592964661356e-05,0,,83,['none'],0.005069466773420572,None,['space'],360.18169859983027,360.18169859983027,0.2258016667328775,1.3076936316770233,360.4088659998961,360.18169859983027,[-2.066880499944091],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
10,0,10,0,8,0,8,0,,,,,,,,2.441771291068908,frequency,792.0,6.428470103982005,8.118793306581377e-05,0,,84,['none'],0.004655566764995456,0.19277846673503518,['space'],361.51730680000037,361.51730680000037,0.19277846673503518,2.634549757803943,361.72309589991346,361.51730680000037,[-1.0757977000903338],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
10,0,10,0,9,0,9,0,,,,,,,,1.9370171005579409,frequency,998.0,4.071295468942209,7.030302591475515e-05,0,,85,['none'],0.014567233389243484,None,['space'],364.20042819995433,364.20042819995433,0.239587533287704,2.1766046338456446,364.4312288998626,364.20042819995433,[-2.263255500001833],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
10,0,10,0,10,0,10,0,,,,,,,,1.3834474038504048,frequency,1257.0,4.828659439672396,9.47362392990298e-05,0,,86,['none'],0.016488633351400495,None,['space'],366.4020320000127,366.4020320000127,0.21249633328989148,1.5959437371402962,366.61835929984227,366.4020320000127,[-1.8809024000074714],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
10,0,10,0,11,0,11,0,,,,,,,,2.943705170324952,frequency,1584.0,7.904202453807424,0.00013762931891601735,0,,87,['none'],0.0006758666131645441,None,['space'],368.0319864999037,368.0319864999037,0.2032452665735036,3.1469504368984555,368.25227579986677,368.0319864999037,[-1.2551148999482393],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
10,0,10,0,12,0,12,0,,,,,,,,1.501114920045538,frequency,1996.0,7.527746257318736,0.0001775446398325989,0,,88,['none'],0.00449276645667851,0.19330646633170545,['space'],371.23102919990197,371.23102919990197,0.19330646633170545,1.6944213863772435,371.4381387999747,371.23102919990197,[-2.869290800066665],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
10,0,10,0,13,0,13,0,,,,,,,,1.0450122528489152,frequency,2515.0,4.692426820359427,0.00014583191563157327,0,,89,['none'],0.004716466646641493,None,['space'],372.967136999825,372.967136999825,0.22051096661016345,1.2655232194590786,373.1881611000281,372.967136999825,[-1.4529367999639362],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
11,0,11,0,0,0,0,0,,,,,"[0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",379.46684919996187,None,1.4856391960750162,time,512.0,-0.7518414101407385,6.3803829619563e-05,0,,72,['none'],0.012851866427809,None,None,380.4850633998867,None,0.23640806647017598,1.7220472625451921,380.71263069985434,None,,374.2564021998551,None,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
11,0,11,0,1,0,1,0,,,,,,,,1.4856391960750162,time,1447.0,-0.5466711552564179,4.659173146215994e-05,0,,73,['none'],0.004111966583877802,None,['space'],382.23393839993514,382.23393839993514,0.20659456658177078,1.692233762656787,382.4467044000048,382.23393839993514,[-1.3127917000092566],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
11,0,11,0,2,0,2,0,,,,,,,,1.4856391960750162,time,2297.0,-8.0,3.240411743789736e-05,0,,74,['none'],0.00015836674720048904,None,['space'],383.9656578998547,383.9656578998547,0.20320216682739556,1.6888413629024117,384.181216099998,383.9656578998547,[-0.5164921998512],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
11,0,11,0,3,0,3,0,,,,,,,,1.4856391960750162,time,342.0,1.1804093791633086,0.00010494732751766662,0,,75,['none'],0.0008908663876354694,None,None,385.70311759994365,385.70311759994365,0.20232626632787287,1.687965462402889,385.923694799887,385.70311759994365,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
11,0,11,0,4,0,4,0,,,,,,,,1.4856391960750162,time,966.0,0.8954623658310421,4.7765058319125456e-05,0,,76,['none'],0.013527833390980959,None,['space'],387.444995299913,387.444995299913,0.21588563336990774,1.701524829444924,387.6679030000232,387.444995299913,[-0.8834150000475347],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
11,0,11,0,5,0,5,0,,,,,,,,1.4856391960750162,time,1823.0,2.213277159097921,8.621210918927896e-05,0,,77,['none'],0.0003808666951954365,None,None,389.1893780999817,389.1893780999817,0.2180060667451471,1.7036452628201633,389.4162552000489,389.1893780999817,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
11,0,11,0,6,0,6,0,,,,,,,,1.4856391960750162,time,2046.0,-7.079513012372609,3.356401190666328e-05,0,,78,['none'],0.00025026663206517696,None,['space'],390.9255613000132,390.9255613000132,0.19966226653195918,1.6853014626069753,391.14336499990895,390.9255613000132,[-1.3883801000192761],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
11,0,11,0,7,0,7,0,,,,,,,,1.4856391960750162,time,1624.0,-6.515219589536578,2.7316425436619995e-05,0,,79,['none'],0.000737066613510251,None,None,392.66355109983124,392.66355109983124,0.204236866440624,1.6898760625156402,392.8819134000223,392.66355109983124,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
11,0,11,0,8,0,8,0,,,,,,,,1.4856391960750162,time,5157.0,-0.2053016480486285,0.00014352370520997234,0,,80,['none'],0.00408416660502553,None,None,394.40662189992145,394.40662189992145,0.21292106644250453,1.6985602625175207,394.628936199937,394.40662189992145,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
11,0,11,0,9,0,9,0,,,,,,,,1.4856391960750162,time,6497.0,-5.090536999107105,7.567399213690839e-05,0,,81,['none'],0.014035033527761698,None,None,396.1529007998761,396.1529007998761,0.23530323337763548,1.7209424294526516,396.3836282999255,396.1529007998761,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
11,0,11,0,10,0,10,0,,,,,,,,1.4856391960750162,time,767.0,3.249843455933214,5.7959234289741184e-05,0,,82,['none'],0.0008557667024433613,None,None,397.89704049983993,397.89704049983993,0.21352516673505306,1.6991643628100692,398.12155279982835,397.89704049983993,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
11,0,11,0,11,0,11,0,,,,,,,,1.4856391960750162,time,,,,1,,82,['none'],0.00036116689443588257,None,['space'],399.6342390999198,399.6342390999198,0.20047396677546203,1.6861131628504782,399.8542206999846,399.6342390999198,[-0.6169994999654591],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
11,0,11,0,12,0,12,0,,,,,,,,1.4856391960750162,time,3442.0,-2.3849817132114177,5.634207667738804e-05,0,,83,['none'],0.004742566496133804,None,None,401.38251139991917,401.38251139991917,0.21899326657876372,1.7046324626537799,401.5962624999229,401.38251139991917,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
12,0,12,0,0,0,0,0,,,,,"[0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334]",407.47791749984026,None,2.754999487002715,time,3776.0,7.985394726046989,0.00020063356708953722,0,,84,['none'],0.012840366456657648,None,None,408.5118862998206,None,0.24007066641934216,2.995070153422057,408.7425846999977,None,,403.10698949988,None,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
12,0,12,0,1,0,1,0,,,,,,,,2.754999487002715,time,8000.0,11.0,0.000644124775846567,0,,85,['none'],0.0038315667770802975,None,['space'],411.525651599979,411.525651599979,0.21759506687521935,2.972594553877934,411.7361927998718,411.525651599979,[-2.532405799953267],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
12,0,12,0,2,0,2,0,,,,,,,,2.754999487002715,time,1414.0,7.434405910920251,0.00011870665605695625,0,,86,['none'],0.0031406665220856667,None,None,414.52676769997925,414.52676769997925,0.21038246667012572,2.9653819536728405,414.73828399996273,414.52676769997925,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
12,0,12,0,3,0,3,0,,,,,,,,2.754999487002715,time,,,,1,,86,['none'],0.000695366645231843,0.19836546666920185,['space'],417.52153799985535,417.52153799985535,0.19836546666920185,2.9533649536719166,417.7386492998339,417.52153799985535,[-2.4880165001377463],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
12,0,12,0,4,0,4,0,,,,,,,,2.754999487002715,time,944.0,3.8717987173701562,6.630989125602428e-05,0,,87,['none'],0.0003684666007757187,None,None,420.5236940998584,420.5236940998584,0.21135236648842692,2.9663518534911417,420.7537489000242,420.5236940998584,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
12,0,12,0,5,0,5,0,,,,,,,,2.754999487002715,time,4757.0,8.365262840926437,0.00035635742583765964,0,,88,['none'],0.0033257666509598494,None,['space'],423.53832419984974,423.53832419984974,0.21463726670481265,2.9696367537075274,423.76003040000796,423.53832419984974,[-2.4886445000302047],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
12,0,12,0,6,0,6,0,,,,,,,,2.754999487002715,time,2379.0,9.492123737598229,0.0002481980140745627,0,,89,['none'],0.016322933370247483,None,['space'],426.54247909993865,426.54247909993865,0.2189083332195878,2.9739078202223026,426.76236129994504,426.54247909993865,[-2.4533782000653446],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
12,0,12,0,7,0,7,0,,,,,,,,2.754999487002715,time,2997.0,8.063686970387607,0.00013919661325639292,0,,90,['none'],0.01647193357348442,None,"['space', 'space']",429.5516399999615,429.5516399999615,0.22173813357949257,2.9767376205822074,429.777697699843,429.5516399999615,"[-2.6629500000271946, 0.21759089990518987]",,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
12,0,12,0,8,0,8,0,,,,,,,,2.754999487002715,time,7127.0,14.253933303472827,0.0008002803365035649,0,,91,['none'],0.0011861666571348906,None,None,432.56717319996096,432.56717319996096,0.21360446652397513,2.96860395352669,432.7876128000207,432.56717319996096,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
13,0,13,0,0,0,0,0,,,,,,440.69893969991244,None,1.5400373224523511,frequency,181.0,3.18779406959212,0.00048302242089700946,0,,90,['none'],0.006320766638964415,None,None,441.74392419983633,None,0.21289396658539772,1.7529312890377489,441.96395819983445,None,,435.569947599899,None,0.5833333333333334,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
13,0,13,0,1,0,1,0,,,,,,,,1.8323011588704812,frequency,271.0,0.09025237193742641,0.0001467520917628665,0,,91,['none'],0.0030551666859537363,0.19015126675367355,None,443.54469170002267,443.54469170002267,0.19015126675367355,2.022452425624155,443.746045100037,443.54469170002267,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
13,0,13,0,2,0,2,0,,,,,,,,2.4988967003050933,frequency,406.0,0.7464753790294764,8.3090437183517e-05,0,,92,['none'],0.003487766720354557,None,['space'],445.6107546000276,445.6107546000276,0.21546116680838168,2.714357867113475,445.82363360002637,445.6107546000276,[-1.2259043999947608],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
13,0,13,0,3,0,3,0,,,,,,,,2.8302070217214936,frequency,609.0,1.4268120290279191,6.415994197329718e-05,0,,93,['none'],0.016484133433550596,None,['space'],448.3546793998685,448.3546793998685,0.2236783334519714,3.053885355173465,448.5733354999684,448.3546793998685,[-2.393332100007683],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
13,0,13,0,4,0,4,0,,,,,,,,2.3971714316981023,frequency,912.0,-0.19892482159784786,4.0610524308327446e-05,0,,94,['none'],0.014684233581647277,None,['space'],451.4422488999553,451.4422488999553,0.2304738333914429,2.627645265089545,451.6689334998373,451.4422488999553,[-2.67280640010722],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
13,0,13,0,5,0,5,0,,,,,,,,1.2267502360623175,frequency,1366.0,-1.7942167868201357,4.199384162551064e-05,0,,95,['none'],0.015493233455345035,None,['space'],454.09115529991686,454.09115529991686,0.21486943354830146,1.441619669610619,454.31169749982655,454.09115529991686,[-1.0888622000347823],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
13,0,13,0,6,0,6,0,,,,,,,,2.9619448901272643,frequency,2047.0,-0.8571543824248797,6.872563062735866e-05,0,,96,['none'],0.015935733448714018,None,None,455.5733936999459,455.5733936999459,0.2204409334808588,3.182385823608123,455.788074699929,455.5733936999459,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
13,0,13,0,7,0,7,0,,,,,,,,1.2082063566585122,frequency,3067.0,-1.3610182011229666,5.2293579260814786e-05,0,,97,['none'],0.012235333444550633,None,['space'],458.7874233999755,458.7874233999755,0.21593623352237046,1.4241425901808826,459.01310099987313,458.7874233999755,[-2.7306429999880493],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
13,0,13,0,8,0,8,0,,,,,,,,2.6959177661834963,frequency,4595.0,-2.0,9.919545933000921e-05,0,,98,['none'],0.01573103340342641,None,['space'],460.2520001998637,460.2520001998637,0.2276489334180951,2.9235666996015914,460.47479450004175,460.2520001998637,[-0.283120300155133],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
13,0,13,0,9,0,9,0,,,,,,,,2.024382751660861,frequency,6885.0,15.337265768210079,0.0008637011626315219,0,,99,['none'],0.015298633370548487,None,None,463.19966669986024,463.19966669986024,0.2227689332794398,2.2471516849403006,463.42047409992665,463.19966669986024,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
13,0,13,0,10,0,10,0,,,,,,,,1.8727088412719635,frequency,,,,1,,99,['none'],0.0034295665100216866,None,['space'],465.4834509999491,465.4834509999491,0.2060691665392369,2.0787780078112004,465.6952048998792,465.4834509999491,[-1.7544362999033183],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
14,0,14,0,0,0,0,0,,,,,,473.4722810999956,None,1.275067450485609,frequency,181.0,0.402371708882594,0.0003505065775110934,0,,100,['none'],0.01253836671821773,None,None,474.51498039998114,None,0.21606446662917733,1.4911319171147863,474.73137880000286,None,,467.5966103998944,None,0.3333333333333333,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
14,0,14,0,1,0,1,0,,,,,,,,1.5124912614541899,frequency,228.0,1.8492102460088333,0.0002605479980673424,0,,101,['none'],0.01442623371258378,None,['space'],476.0312057000119,476.0312057000119,0.21541433362290263,1.7279055950770925,476.24994649994187,476.0312057000119,[-1.1422701999545097],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
14,0,14,0,2,0,2,0,,,,,,,,1.5178532069326929,frequency,287.0,-8.088323437956046,5.055432444718668e-05,0,,102,['none'],0.013852433767169714,None,['space'],477.80159349995665,477.80159349995665,0.22319863364100456,1.7410518405736974,478.0228450000286,477.80159349995665,[-1.3209214000962675],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
14,0,14,0,3,0,3,0,,,,,,,,1.5438266998642591,frequency,362.0,1.0256384209791962,9.725092554920263e-05,0,,103,['none'],0.015199533430859447,None,None,479.5699382999446,479.5699382999446,0.2265353335533291,1.7703620334175882,479.7972418998834,479.5699382999446,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
14,0,14,0,4,0,4,0,,,,,,,,1.2910706082219348,frequency,456.0,-8.771118331714792,2.684541085198537e-05,0,,104,['none'],0.0001163664273917675,None,['space'],481.3701174999587,481.3701174999587,0.21291936631314456,1.5039899745350793,481.5926260999404,481.3701174999587,[-1.4170307000167668],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
14,0,14,0,5,0,5,0,,,,,,,,2.751849744751147,frequency,575.0,-2.503418458158016,4.478455303075127e-05,0,,105,['none'],0.0019225666765123606,None,None,482.91722219996154,482.91722219996154,0.2073122668080032,2.95916201155915,483.1353618998546,482.91722219996154,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
14,0,14,0,6,0,6,0,,,,,,,,2.227492370461756,frequency,724.0,-0.14359446114440022,4.2217793561980186e-05,0,,106,['none'],0.01096593332476914,None,['space'],485.91681630001403,485.91681630001403,0.21514143329113722,2.4426338037528934,486.1431368999183,485.91681630001403,[-2.5400515999644995],,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
14,0,14,0,7,0,7,0,,,,,,,,2.4402540867068474,frequency,912.0,-6.491327626391297,1.9679699211946632e-05,0,,107,['none'],0.002293166471645236,None,None,488.40579089988023,488.40579089988023,0.21286726649850607,2.6531213532053535,488.623299599858,488.40579089988023,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
14,0,14,0,8,0,8,0,,,,,,,,2.173673838185984,frequency,1149.0,-10.0,1.5901413636511987e-05,0,,108,['none'],0.0021809665486216545,None,None,491.0929222998675,491.0929222998675,0.21422856650315225,2.3879024046891364,491.3151906998828,491.0929222998675,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
14,0,14,0,9,0,9,0,,,,,,,,1.112338042035282,frequency,1448.0,-7.4309103958533065,2.1080433280917724e-05,0,,109,['none'],0.014529433567076921,None,None,493.52075819997117,493.52075819997117,0.2231850337702781,1.33552307580556,493.7448246998247,493.52075819997117,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
14,0,14,0,10,0,10,0,,,,,,,,2.587535366214569,frequency,1824.0,1.1068507172058681,7.595219364803453e-05,0,,110,['none'],0.01556053338572383,None,None,494.88374169985764,494.88374169985764,0.21991713345050812,2.807452499665077,495.1013700000476,494.88374169985764,,,,,,,,,,wxbjqe,002,fr,1,2022-05-16_17h57.54.371,Continuous,2022.1.1,None,
