sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
4,0,4,0,1,0,1,0,,,,,,,,1.875365462077004,frequency,244.0,-2.2831783707687827,0.0001378068580987839,0,54,[],0.009301966638304293,None,None,179.16422789997887,179.16422789997887,0.21246706671081483,2.0878325287878186,179.37761019996833,179.16422789997887,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
4,0,4,0,2,0,2,0,,,,,,,,1.3999339466586118,frequency,366.0,-2.3781153546948306,6.493156477268061e-05,0,55,[],0.009435066720470786,None,None,181.28310360002797,181.28310360002797,0.21194636670406908,1.611880313362681,181.49490109994076,181.28310360002797,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
4,0,4,0,3,0,3,0,,,,,,,,1.6815299788794376,frequency,,,,1,55,[],0.008023366797715425,None,None,182.9241067999974,182.9241067999974,0.20912276674062014,1.8906527456200577,183.14046959998086,182.9241067999974,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
4,0,4,0,4,0,4,0,,,,,,,,2.8097391171143093,frequency,822.0,-3.047106570879547,2.745587417910729e-05,0,56,[],0.008272266830317676,None,None,184.84325779997744,184.84325779997744,0.207577166846022,3.0173162839603314,185.06389540003147,184.84325779997744,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
4,0,4,0,5,0,5,0,,,,,,,,2.1926180421227652,frequency,1231.0,-4.0,3.389156412629444e-05,0,57,[],0.009263166692107916,None,None,187.89566919999197,187.89566919999197,0.21243476669769734,2.4050528088204626,188.11192379996646,187.89566919999197,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
4,0,4,0,6,0,6,0,,,,,,,,1.8883383382951469,frequency,1844.0,2.1644384899746725,8.694526634690928e-05,0,58,[],0.009452666738070548,None,None,190.3308354000328,190.3308354000328,0.21097116672899574,2.0993095050241424,190.5375387999229,190.3308354000328,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
4,0,4,0,7,0,7,0,,,,,,,,2.282857438112238,frequency,2763.0,-3.328922405792211,4.740916289424935e-05,0,59,[],0.004373866831883788,0.19890876684803516,['space'],192.45412979996763,192.45412979996763,0.19890876684803516,2.481766204960273,192.66737089992967,192.45412979996763,[-1.6762261000694707],,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
4,0,4,0,8,0,8,0,,,,,,,,2.6144241918998223,frequency,4140.0,-7.124605565834573,4.120219665123545e-05,0,60,[],0.008682666695676744,0.20496566675137728,None,194.9819403999718,194.9819403999718,0.20496566675137728,2.8193898586511996,195.1966581000015,194.9819403999718,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
4,0,4,0,9,0,9,0,,,,,,,,1.0457526809417996,frequency,6203.0,-3.3973469625427777,8.483146506035195e-05,0,61,[],0.008961166720837355,None,['space'],197.83368419995531,197.83368419995531,0.20969886670354754,1.2554515476453472,198.0447787999874,197.83368419995531,[-2.416080499999225],,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
5,0,5,0,0,0,0,0,,,,,,202.6183963000076,None,1.0574666165356919,frequency,175.0,1.3065536667153808,0.0004143592699075671,0,62,[],0.012895466759800911,None,None,203.65363059996162,None,0.21961276675574481,1.2770793832914367,203.8723948999541,None,,199.12241329997778,None,0.5833333333333334,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
5,0,5,0,1,0,1,0,,,,,,,,2.89304795490728,frequency,262.0,-1.2365651029275815,0.00013423259925868879,0,63,[],0.0041896667098626494,None,['space'],204.94975409994368,204.94975409994368,0.20652716665063053,3.0995751215579106,205.16416369995568,204.94975409994368,[-0.7151898000156507],,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
5,0,5,0,2,0,2,0,,,,,,,,2.806496088236962,frequency,392.0,2.0,9.899087244592156e-05,0,64,[],0.004839366767555475,None,None,208.08543959993403,208.08543959993403,0.2015319666825235,3.0080280549194853,208.3064634000184,208.08543959993403,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
5,0,5,0,3,0,3,0,,,,,,,,1.195282531057264,frequency,588.0,3.3256134058800613,8.4641217277409e-05,0,65,[],0.004599866806529462,None,['space'],211.1402200999437,211.1402200999437,0.19908596680033952,1.3943684978576034,211.3589542999398,211.1402200999437,[-2.5384122999385],,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
5,0,5,0,4,0,4,0,,,,,,,,2.309718644120939,frequency,881.0,0.8678358727058191,4.494367397331332e-05,0,66,[],0.008954966790042818,None,['space'],212.58212689997163,212.58212689997163,0.21344406681600958,2.5231627109369485,212.7947487999918,212.58212689997163,[-0.9238909999839962],,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
5,0,5,0,5,0,5,0,,,,,,,,2.6520813813827067,frequency,1320.0,2.0,6.643519860532138e-05,0,67,[],0.008729066816158593,None,None,215.13603189995047,215.13603189995047,0.21101586672011763,2.8630972481028243,215.34621270000935,215.13603189995047,,,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
5,0,5,0,6,0,6,0,,,,,,,,1.3618085481868865,frequency,1978.0,3.2394532679356476,0.00010718583026911352,0,68,[],0.008670166716910899,None,['space'],218.02718109998386,218.02718109998386,0.2100691667292267,1.5718777149161132,218.24275219999254,218.02718109998386,[-2.3052481999620795],,,,cmzntn,001,fr,0,2022-05-02_14h30.28.722,Continuous,2022.1.1,None,
