sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,Intervals,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,,Audiogram_time,Audiogram_both,Audiogram_frequency,Audiogram_none,end_txt.started,end_txt.stopped,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
13,0,13,0,6,0,6,0,,,,,,,,1.6618847729198616,both,267.0,8.212995903053795,0.0003847794502084217,0,76,"['time', 'both']",0.0005447666335385293,None,None,391.87082889999147,391.87082889999147,0.20368026665528305,1.8655650395751446,392.09273069998017,391.87082889999147,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
13,0,13,0,7,0,7,0,,,,,,,,1.6618847729198616,both,300.0,13.766224826344548,0.0005586801873064757,0,77,"['time', 'both']",0.01364013334386982,None,None,393.7923995000019,393.7923995000019,0.22262693333323114,1.8845117062530927,394.01284769998165,393.7923995000019,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
13,0,13,0,8,0,8,0,,,,,,,,1.6618847729198616,both,337.0,13.335243904385655,0.00043134367676195203,0,78,"['time', 'both']",0.016457633348181844,None,None,395.7100339999888,395.7100339999888,0.21543543334701099,1.8773202062668726,395.9269553000049,395.7100339999888,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
13,0,13,0,9,0,9,0,,,,,,,,1.6618847729198616,both,378.0,16.404044094506503,0.0005437776777884814,0,79,"['time', 'both']",0.003313966648420319,None,['space'],397.6250278999796,397.6250278999796,0.2083342666446697,1.8702190395645313,397.841505999997,397.6250278999796,[-0.8576959999918472],,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
14,0,14,0,0,0,0,0,,,,,,404.1590879999858,None,1.6892194044283444,frequency,125.0,5.0,0.0012851978913844323,0,47,"['time', 'both']",0.012876366672571748,None,None,405.177666100004,None,0.23368296667467803,1.9229023711030224,405.402442599996,None,,399.52774619997945,None,0.3333333333333333,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
14,0,14,0,1,0,1,0,,,,,,,,1.2002935503113301,frequency,,,,1,47,"['time', 'both']",0.002733766654273495,None,None,407.1199943999818,407.1199943999818,0.21022866666316986,1.4105222169745,407.33199750000495,407.1199943999818,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
14,0,14,0,2,0,2,0,,,,,,,,2.0375845091522446,frequency,198.0,3.2116631702450014,0.00039473895187781203,0,48,"['time', 'both']",0.01603283331496641,None,None,408.56079299998237,408.56079299998237,0.21647633332759142,2.254060842479836,408.77418979999493,408.56079299998237,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
14,0,14,0,3,0,3,0,,,,,,,,1.9126003254906063,frequency,249.0,4.8267025731486575,0.00029536291532940116,0,49,"['time', 'both']",0.009541633306071162,None,None,410.8550961999863,410.8550961999863,0.2110626333160326,2.123662958806639,411.07789200000116,410.8550961999863,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
14,0,14,0,4,0,4,0,,,,,,,,2.1678600410249405,frequency,314.0,5.198210210125601,0.00018135140211930463,0,50,"['time', 'both']",0.01620203332277015,None,None,413.0279641999805,413.0279641999805,0.22742453331011347,2.395284574335054,413.24777509999694,413.0279641999805,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
14,0,14,0,5,0,5,0,,,,,,,,2.0240500065810227,frequency,396.0,8.154038873841909,0.00019839166316063593,0,51,"['time', 'both']",0.015246433322317898,None,None,415.4497146999929,415.4497146999929,0.2147886333114002,2.238838639892423,415.6654593999847,415.4497146999929,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
14,0,14,0,6,0,6,0,,,,,,,,1.5812470314697642,frequency,499.0,6.595979034683454,0.00015278455353838895,0,52,"['time', 'both']",0.014306333294371143,None,None,417.7228952999867,417.7228952999867,0.21127293328754604,1.7925199647573102,417.9395647000056,417.7228952999867,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
14,0,14,0,7,0,7,0,,,,,,,,2.3214823536261333,frequency,629.0,5.717397439376827,9.912016587012583e-05,0,53,"['time', 'both']",0.010849333339137957,None,None,419.56420799999614,419.56420799999614,0.21690883333212696,2.5383911869582603,419.78553150000516,419.56420799999614,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
14,0,14,0,8,0,8,0,,,,,,,,1.8666766991063861,frequency,792.0,8.490116566024847,0.00010293754541077418,0,54,"['time', 'both']",0.014858633308904245,None,['space'],422.1432228999911,422.1432228999911,0.213812133326428,2.080488832432814,422.360440199991,422.1432228999911,[0.12902419999591075],,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
14,0,14,0,9,0,9,0,,,,,,,,1.5565049606746926,frequency,998.0,6.804938303994097,9.630662413167421e-05,0,55,"['time', 'both']",0.01510383331333287,None,None,424.261677100003,424.261677100003,0.21267213331884705,1.7691770939935396,424.47905049999827,424.261677100003,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
14,0,14,0,10,0,10,0,,,,,,,,2.1485359385717735,frequency,1257.0,4.993162389763711,9.654755682351275e-05,0,56,"['time', 'both']",0.015966833307174966,None,None,426.07202930000494,426.07202930000494,0.24535523331724107,2.3938911718890146,426.3067334999796,426.07202930000494,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
14,0,14,0,11,0,11,0,,,,,,,,1.9045543794158681,frequency,1584.0,4.98829242398392,9.838195744634251e-05,0,57,"['time', 'both']",0.015713233326096088,None,['space'],428.4924054000003,428.4924054000003,0.22185053332941607,2.126404912745284,428.71228429998155,428.4924054000003,[-0.9893163999950048],,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
14,0,14,0,12,0,12,0,,,,,,,,1.5072805916841714,frequency,1996.0,5.30018428800804,0.0001373818836730659,0,58,"['time', 'both']",0.011883933329954743,None,None,430.65716289999546,430.65716289999546,0.21532993332948536,1.7226105250136567,430.88342579998425,430.65716289999546,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
14,0,14,0,13,0,13,0,,,,,,,,1.352650653043262,frequency,2515.0,4.254985190488239,0.00013866935617515755,0,59,"['time', 'both']",0.01526833334355615,None,None,432.4172663000063,432.4172663000063,0.21365273333503865,1.5663033863783007,432.63333630000125,432.4172663000063,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
15,0,15,0,0,0,0,0,,,,,"[0.3333333333333333, 0.16666666666666666, 0.5833333333333334, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333]",440.80377769999905,None,2.8389294913467276,none,2609.0,0.43170378467137294,8.31536877241074e-05,0,36,"['time', 'both']",0.007302066689589992,None,None,441.8389392999816,None,0.20597786668804474,3.0449073580347723,442.054266799998,None,,434.02183149999473,None,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
15,0,15,0,1,0,1,0,,,,,,,,2.8661397831703983,none,7379.0,-0.01982781055272556,0.00016234402230622732,0,37,"['time', 'both']",0.0005135666579008102,None,None,444.92573089999496,444.92573089999496,0.20206966667319648,3.068209449843595,445.14404729998205,444.92573089999496,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
15,0,15,0,2,0,2,0,,,,,,,,2.2823704743790882,none,,,,1,37,"['time', 'both']",0.001356766646495089,None,None,448.04441639999277,448.04441639999277,0.20598306664032862,2.488353541019417,448.2649187000061,448.04441639999277,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
15,0,15,0,3,0,3,0,,,,,,,,2.480631203815453,none,922.0,6.514667208717508,8.856838713911178e-05,0,38,"['time', 'both']",0.00010496666072867811,None,None,450.58392549998825,450.58392549998825,0.21294726667110808,2.6935784704865613,450.8079102000047,450.58392549998825,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
15,0,15,0,4,0,4,0,,,,,,,,2.980171652897999,none,615.0,0.7505485589644296,5.8333629311656794e-05,0,39,"['time', 'both']",0.016101933317258954,None,None,453.3206033000024,453.3206033000024,0.2161032333096955,3.1962748862076946,453.5371644999832,453.3206033000024,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
15,0,15,0,5,0,5,0,,,,,,,,1.3086803857132014,none,1382.0,1.0224651061950483,5.763222540797133e-05,0,40,"['time', 'both']",0.015322533319704235,None,None,456.54851259998395,456.54851259998395,0.2146804333315231,1.5233608190447245,456.7594163999893,456.54851259998395,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
15,0,15,0,6,0,6,0,,,,,,,,2.206501142686852,none,548.0,2.24050583347732,8.277728989916248e-05,0,41,"['time', 'both']",0.014372233330504969,None,None,458.111379799986,458.111379799986,0.2252805333409924,2.4317816760278443,458.3344502999971,458.111379799986,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
15,0,15,0,7,0,7,0,,,,,,,,2.342258700790673,none,3287.0,-0.0963145226109301,7.063650531330579e-05,0,42,"['time', 'both']",0.00022656668443232775,None,None,460.57495489998837,460.57495489998837,0.2023514666943811,2.5446101674850543,460.79423889998,460.57495489998837,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
15,0,15,0,8,0,8,0,,,,,,,,2.8933353711950867,none,1741.0,2.0433253405747536,7.985709363958753e-05,0,43,"['time', 'both']",0.015189233323326334,None,None,463.1691385000013,463.1691385000013,0.21938193330424838,3.112717304499335,463.3883750999812,463.1691385000013,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
15,0,15,0,9,0,9,0,,,,,,,,2.658918908343016,none,4925.0,0.0,0.00014758561655417712,0,44,"['time', 'both']",0.015160433336859569,None,None,466.3213691999845,466.3213691999845,0.21086023334646598,2.869779141689482,466.5381778999872,466.3213691999845,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
16,0,16,0,0,0,0,0,,,,,,473.4071151999815,None,2.1888425921319987,frequency,126.0,5.2122020164539276,0.0013007595699196148,0,60,"['time', 'both', 'frequency']",0.0064026666805148125,None,None,474.4381811999774,None,0.21938306669471785,2.4082256588267166,474.6436611999816,None,,469.2369722999865,None,0.16666666666666666,,,"{'estimation': [[125.0, 7.3834164987935], [133.9716828170366, 7.406393556196665], [143.5872943746293, 7.40894405284481], [153.89305166811442, 7.392031411469805], [164.93848884661162, 7.362318541041747], [176.77669529663666, 7.333296987263429], [189.46457081379947, 7.324799816490068], [203.0630990890585, 7.360250690367286], [217.6376408240306, 7.461502513362179], [233.25824788420147, 7.643293156410019], [249.99999999999923, 7.91296475601797], [254.33223428952098, 8.0], [267.94336563407256, 8.265592876315775], [287.1745887492579, 8.648254198208601], [305.8464694727079, 9.0], [307.78610333622805, 9.037286620098504], [329.87697769322244, 9.377068276240783], [353.55339059327247, 9.60891146438323], [378.9291416275976, 9.705510782939706], [406.12619817811606, 9.649988276843859], [435.2752816480601, 9.44908778413874], [466.5164957684015, 9.123414092045028], [476.08684635144414, 9.0], [499.9999999999975, 8.71510387403567], [535.8867312681438, 8.308396234643414], [567.0455175131883, 8.0], [574.3491774985143, 7.928673335978506], [615.5722066724546, 7.653785321961556], [659.7539553864432, 7.514880217321641], [707.1067811865431, 7.514534799902076], [757.8582832551941, 7.632886607997779], [812.2523963562301, 7.825573695904726], [862.3697686564441, 8.0], [870.5505632961181, 8.029129448081916], [933.0329915368008, 8.153810480816624], [999.9999999999926, 8.1257050684597], [1039.5910327790994, 8.0], [1071.773462536285, 7.901105119877432], [1148.698354997026, 7.499896545530326], [1222.099758244759, 7.000000000000001], [1231.1444133449063, 6.940014530019923], [1319.5079107728832, 6.329793518215544], [1370.7664861088792, 6.0], [1414.2135623730828, 5.740146262406361], [1515.7165665103846, 5.310519906408173], [1624.5047927124563, 5.0836697740227335], [1741.1011265922318, 5.10609228532921], [1866.065983073597, 5.356807294736518], [1999.9999999999777, 5.761738637393014], [2067.6571918529703, 6.0], [2143.5469250725646, 6.271299151566045], [2297.396709994046, 6.733355631214005], [2418.185874634562, 7.0], [2462.2888266898062, 7.104637795098387], [2639.01582154576, 7.294088073344484], [2828.427124746159, 7.269772886533643], [3031.4331330207615, 7.025565424866135], [3043.6895640743705, 7.0], [3249.0095854249043, 6.594642833839655], [3482.2022531844555, 6.0175288617680005], [3488.2525435620973, 6.0], [3732.1319661471844, 5.359610966873097], [3867.6487109476025, 5.0], [3999.9999999999504, 4.67850171354391], [4287.093850145118, 4.070527747404359], [4328.51745712024, 4.0], [4594.793419988081, 3.5843193390568078], [4924.577653379601, 3.293964422157724], [5278.031643091513, 3.2150212703393355], [5656.854249492303, 3.3561032953273795], [6062.866266041501, 3.6879966602588468], [6340.861739912471, 4.0], [6498.019170849792, 4.176687038857629], [6964.404506368894, 4.73431664883849], [7191.51926315219, 5.0], [7464.2639322943505, 5.317783849193156], [7999.999999999882, 5.84407889190524]], 'plus_line': [[125.0, 5.382350717242589], [133.9716828170366, 5.381292145860282], [143.5872943746293, 5.2825056364209075], [153.89305166811442, 5.1492280335062315], [164.93848884661162, 5.0397490501591], [175.66353576183965, 5.0], [176.77669529663666, 4.995262667727586], [177.83963214270685, 5.0], [189.46457081379947, 5.041375874409743], [203.0630990890585, 5.179755643566363], [217.6376408240306, 5.39898512512805], [233.25824788420132, 5.6851781106386845], [248.1242868437826, 6.0], [249.99999999999937, 6.033652514079765], [267.94336563407256, 6.352707454088227], [287.17458874925757, 6.696623972509566], [303.37336927535506, 7.0], [307.78610333622805, 7.07308351353717], [329.87697769322244, 7.387984593829817], [353.55339059327247, 7.656364985097831], [378.929141627598, 7.835898468021426], [406.12619817811606, 7.871152860216654], [435.2752816480601, 7.73493944711491], [466.5164957684015, 7.460802041485486], [499.9999999999975, 7.10264332076753], [508.64710217948044, 7.0], [535.8867312681438, 6.648128620369639], [574.3491774985143, 6.279263421990884], [615.5722066724546, 6.028663279510744], [626.9682969352568, 6.0], [659.7539553864432, 5.903053206077501], [707.1067811865431, 5.9582817403139385], [717.4658735407777, 5.999999999999999], [757.8582832551941, 6.12043508061667], [812.2523963562301, 6.309099148957284], [870.5505632961181, 6.468255654347034], [933.0329915368008, 6.53560880387461], [999.9999999999926, 6.459225891480598], [1071.773462536285, 6.2210210759576], [1112.9124352513802, 6.0], [1148.698354997026, 5.785609829687073], [1231.1444133449063, 5.2521045241393605], [1268.8653459084794, 5.0], [1319.5079107728832, 4.64706232968407], [1414.2135623730828, 4.142995696930258], [1452.2384131667436, 4.0], [1515.7165665103864, 3.7421283083451318], [1624.5047927124563, 3.580853572276476], [1741.1011265922318, 3.664147214124281], [1866.065983073597, 3.9907858021678835], [1868.5140739924977, 4.0], [1999.9999999999802, 4.373682026834281], [2143.5469250725646, 4.815696249535479], [2208.7852254744885, 5.0], [2297.396709994046, 5.214485430303345], [2462.2888266898062, 5.449384432124306], [2639.01582154576, 5.519542113837358], [2828.427124746159, 5.3963940916949955], [3031.4331330207615, 5.095461327325081], [3075.808413587108, 5.0], [3249.0095854249043, 4.601430617005633], [3482.2022531844555, 4.06011851225057], [3505.9435519515664, 4.0], [3732.1319661471844, 3.436225701738083], [3936.9579700546183, 3.0], [3999.9999999999504, 2.860140362427458], [4287.093850145118, 2.326397172921707], [4519.932784495458, 2.0], [4594.793419988081, 1.8828584995549806], [4924.577653379601, 1.5354270275295816], [5278.031643091506, 1.3795491548778966], [5656.854249492303, 1.4275409756161137], [6062.866266041508, 1.6966469863621199], [6332.832055202674, 2.0], [6498.019170849792, 2.1640155630896887], [6964.4045063688845, 2.6943175894101707], [7227.916359882462, 3.0], [7464.2639322943505, 3.2462793696258716], [7999.999999999882, 3.6752825500086344]], 'minus_line': [[125.0, 9.472820787865224], [133.9716828170366, 9.518851960632624], [143.5872943746293, 9.627405570364072], [153.89305166811442, 9.733262780901358], [164.93848884661162, 9.789130978753166], [176.77669529663666, 9.77841081503413], [189.46457081379947, 9.715562671711897], [203.0630990890584, 9.640931237640363], [217.6376408240306, 9.611711707380344], [233.25824788420147, 9.6848035541392], [249.99999999999937, 9.89057615540245], [255.65247285868352, 10.0], [267.94336563407256, 10.265023056442596], [287.1745887492579, 10.693629058868098], [302.6416189796928, 11.0], [307.78610333622805, 11.11640113107942], [329.87697769322244, 11.477795448538519], [353.55339059327247, 11.671677263762684], [378.929141627598, 11.694152899254538], [406.12619817811606, 11.549058320308752], [435.2752816480601, 11.246384936172015], [452.14565424193995, 11.0], [466.5164957684015, 10.833063941303145], [499.9999999999975, 10.42041052344523], [532.3097611474852, 10.0], [535.8867312681438, 9.959933664134253], [574.3491774985143, 9.61196943330867], [615.5722066724546, 9.327111732752357], [659.7539553864432, 9.134879920601891], [707.1067811865431, 9.083701681096404], [757.8582832551941, 9.19013994600876], [812.2523963562301, 9.40350496391595], [870.5505632961181, 9.63871570008576], [933.0329915368008, 9.815426846477287], [999.9999999999926, 9.854539309864515], [1071.773462536285, 9.696904203105033], [1148.698354997026, 9.310115046088569], [1188.950285371705, 9.0], [1231.1444133449063, 8.723129258483068], [1319.5079107728832, 8.038406386564045], [1324.3180662198508, 8.0], [1414.2135623730828, 7.419159094077032], [1487.9593561858137, 7.0], [1515.7165665103846, 6.869234881601833], [1624.5047927124563, 6.587700094183406], [1741.1011265922318, 6.548268020720797], [1866.065983073597, 6.751767028223701], [1945.2561551797212, 7.0], [1999.9999999999802, 7.203359120840252], [2143.5469250725646, 7.759130145647772], [2210.714577428013, 8.0], [2297.396709994046, 8.361767979432582], [2462.2888266898062, 8.827548128560595], [2567.291699791133, 9.0], [2639.0158215457564, 9.146091130103239], [2828.427124746159, 9.236167037350121], [3031.4331330207615, 9.053972822269003], [3057.339525698424, 9.0], [3249.0095854249043, 8.668200046359853], [3482.2022531844555, 8.050670321084798], [3497.5297669594747, 8.0], [3732.1319661471844, 7.336610780620679], [3838.2189626638383, 7.0], [3999.9999999999504, 6.557230858963645], [4213.293400003259, 6.0], [4287.093850145118, 5.832265613607469], [4594.7934199880865, 5.3319988394775395], [4924.577653379601, 5.04287027087375], [5278.031643091506, 5.055147376741974], [5656.854249492303, 5.322155382527551], [6062.866266041508, 5.731611614752645], [6289.063025426061, 6.0], [6498.019170849792, 6.2736414693652085], [6964.404506368894, 6.859352612920014], [7076.809594404002, 6.999999999999999], [7464.2639322943505, 7.514662717374331], [7882.490757642125, 8.0], [7999.999999999882, 8.151880979648025]]}",,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
16,0,16,0,1,0,1,0,,,,,,,,1.0513674665953614,frequency,141.0,1.4848076253756297,0.0006884527097865942,0,61,"['time', 'both', 'frequency']",0.011314533301629126,None,None,476.87062299999525,476.87062299999525,0.2211440333048813,1.2725114999002427,477.0996845999907,476.87062299999525,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
16,0,16,0,2,0,2,0,,,,,,,,1.6519355433172622,frequency,158.0,6.251785092253931,0.0008809932806253602,0,62,"['time', 'both', 'frequency']",0.013532433280488476,None,None,478.1784956000047,478.1784956000047,0.2151508333045058,1.867086376621768,478.40073819999816,478.1784956000047,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
16,0,16,0,3,0,3,0,,,,,,,,2.3043137060322922,frequency,177.0,7.0,0.0007817786737526911,0,63,"['time', 'both', 'frequency']",0.013796133309369907,None,None,480.08988220000174,480.08988220000174,0.21218703332124278,2.516500739353535,480.3064861999883,480.08988220000174,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
16,0,16,0,4,0,4,0,,,,,,,,2.4318269521412663,frequency,199.0,2.0029475999353776,0.0003388719152610822,0,64,"['time', 'both', 'frequency']",0.014373633312061429,None,None,482.64841150000575,482.64841150000575,0.22257093331427313,2.6543978854555395,482.87240819999715,482.64841150000575,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
16,0,16,0,5,0,5,0,,,,,,,,2.7759974094814392,frequency,223.0,6.411823431850548,0.0004610680486167852,0,65,"['time', 'both', 'frequency']",0.013777233340078965,None,None,485.34079309998197,485.34079309998197,0.20970783333177678,2.985705242813216,485.55609689999255,485.34079309998197,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
16,0,16,0,6,0,6,0,,,,,,,,2.177430476467059,frequency,250.0,6.428186230912817,0.00035105835695046757,0,66,"['time', 'both', 'frequency']",0.012411433301167563,None,None,488.3750824999879,488.3750824999879,0.22025563329225406,2.397686109759313,488.59561089999625,488.3750824999879,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
16,0,16,0,7,0,7,0,,,,,,,,1.1070134795165552,frequency,281.0,7.476239380316489,0.00031841200384591346,0,67,"['time', 'both', 'frequency']",0.01087093332898803,0.20492953332723118,['space'],490.80293760000495,490.80293760000495,0.20492953332723118,1.3119430128437863,491.01852829998825,490.80293760000495,[-1.0919565000222065],,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
16,0,16,0,8,0,8,0,,,,,,,,2.8953252309128406,frequency,315.0,8.610901191944826,0.0002657755734839501,0,68,"['time', 'both', 'frequency']",0.013185833318857476,None,None,492.1616665000038,492.1616665000038,0.2154258333321195,3.11075106424496,492.37955549999606,492.1616665000038,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
16,0,16,0,9,0,9,0,,,,,,,,2.5907121386992165,frequency,,,,1,68,"['time', 'both', 'frequency']",0.014085833332501352,None,None,495.31214150000596,495.31214150000596,0.21240523335291073,2.803117372052127,495.5342286999803,495.31214150000596,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
17,0,17,0,0,0,0,0,,,,,"[0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333]",501.76081769997836,None,2.833397433476469,none,165.0,4.0,0.0006227226619257055,0,45,"['time', 'both', 'frequency']",0.012783766665961593,None,None,502.7861634999863,None,0.22766556666465476,3.061063000141124,503.0076338999788,None,,498.1537605999911,None,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
17,0,17,0,1,0,1,0,,,,,,,,1.101843293970977,none,233.0,3.4075064778433575,0.0002972453938669966,0,46,"['time', 'both', 'frequency']",0.009357433329569176,None,None,505.8712075999938,505.8712075999938,0.2098976333218161,1.3117409272927931,506.0956262999971,505.8712075999938,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
17,0,17,0,2,0,2,0,,,,,,,,1.7526798432160677,none,,,,1,46,"['time', 'both', 'frequency']",0.01304163332679309,None,None,507.22971549999784,507.22971549999784,0.22156083333538845,1.9742406765514562,507.44616999998107,507.22971549999784,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
17,0,17,0,3,0,3,0,,,,,,,,2.7923618728267545,none,441.0,5.813647360255718,0.00014541256555615503,0,47,"['time', 'both', 'frequency']",0.015293933305656537,None,None,509.23454789997777,509.23454789997777,0.2195834333251696,3.011945306151924,509.4511384999787,509.23454789997777,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
17,0,17,0,4,0,4,0,,,,,,,,1.8647576436115574,none,495.0,4.902281520432554,0.00012607655465424926,0,48,"['time', 'both', 'frequency']",0.011780433298554271,None,['space'],512.2762743000058,512.2762743000058,0.21128383331233636,2.0760414769238937,512.495075999992,512.2762743000058,[-1.62103829998523],,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
17,0,17,0,5,0,5,0,,,,,,,,2.323655405752735,none,624.0,4.512081529577655,8.75885291417132e-05,0,49,"['time', 'both', 'frequency']",0.016001233307179064,None,None,514.400893699989,514.400893699989,0.22132933331886306,2.544984739071598,514.6197672999988,514.400893699989,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
17,0,17,0,6,0,6,0,,,,,,,,2.2775999584418227,none,208.0,1.828589136696328,0.0003082957041536015,0,50,"['time', 'both', 'frequency']",0.013918333337642252,None,None,516.9747512000031,516.9747512000031,0.21398053332814015,2.491580491769963,517.1985512999818,516.9747512000031,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
17,0,17,0,7,0,7,0,,,,,,,,2.712874996984012,none,131.0,2.4025407303991386,0.0008825713010792339,0,51,"['time', 'both', 'frequency']",0.01380163332214579,None,None,519.5095781999989,519.5095781999989,0.20908173333737068,2.9219567303213827,519.7256943999964,519.5095781999989,,,,,,,,,,,gtyzck,001,fr,0,2022-04-27_11h49.33.830,Continuous,2022.1.1,None,
